# Temperature (K)	Pressure (MPa)	Experimental(J/mol*K)	NIST(J/mol*K)	Model(J/mol*K)
1.210999999999999943e+02	5.000000000000000000e+00	5.521200000000000330e+01	5.595360000000000156e+01	5.583560613198108058e+01
1.210999999999999943e+02	5.000000000000000000e+00	5.508359999999999701e+01	5.595360000000000156e+01	5.583560613198108058e+01
1.210999999999999943e+02	5.000000000000000000e+00	5.500339999999999918e+01	5.595360000000000156e+01	5.583560613198108058e+01
1.210000000000000000e+02	5.000000000000000000e+00	5.517990000000000350e+01	5.594239999999999924e+01	5.583560613198108058e+01
1.360999999999999943e+02	5.000000000000000000e+00	5.736269999999999669e+01	5.807469999999999999e+01	5.885452433120899940e+01
1.361999999999999886e+02	5.000000000000000000e+00	5.742690000000000339e+01	5.809250000000000114e+01	5.885452433120899940e+01
1.361999999999999886e+02	5.000000000000000000e+00	5.726639999999999731e+01	5.809250000000000114e+01	5.885452433120899940e+01
1.513000000000000114e+02	5.000000000000000000e+00	6.129500000000000171e+01	6.171309999999999718e+01	6.093828259216164867e+01
1.513000000000000114e+02	5.000000000000000000e+00	6.107030000000000314e+01	6.171309999999999718e+01	6.093828259216164867e+01
1.511999999999999886e+02	5.000000000000000000e+00	6.099000000000000199e+01	6.168110000000000070e+01	6.093828259216164867e+01
1.650999999999999943e+02	5.000000000000000000e+00	6.787550000000000239e+01	6.805060000000000286e+01	6.807175596549686247e+01
1.650999999999999943e+02	5.000000000000000000e+00	6.785939999999999372e+01	6.805060000000000286e+01	6.807175596549686247e+01
1.650999999999999943e+02	5.000000000000000000e+00	6.808410000000000650e+01	6.805060000000000286e+01	6.807175596549686247e+01
1.650000000000000000e+02	5.000000000000000000e+00	6.776309999999999434e+01	6.798510000000000275e+01	6.807175596549686247e+01
1.755999999999999943e+02	5.000000000000000000e+00	7.861289999999999623e+01	7.840460000000000207e+01	8.813363848292681269e+01
1.756999999999999886e+02	5.000000000000000000e+00	7.912649999999999295e+01	7.855419999999999447e+01	8.813363848292681269e+01
1.755999999999999943e+02	5.000000000000000000e+00	7.874129999999999541e+01	7.840460000000000207e+01	8.813363848292681269e+01
1.755000000000000000e+02	5.000000000000000000e+00	7.911050000000000182e+01	7.825639999999999930e+01	8.813363848292681269e+01
1.826999999999999886e+02	5.000000000000000000e+00	9.466289999999999338e+01	9.493699999999999761e+01	9.469499133091181875e+01
1.826999999999999886e+02	5.000000000000000000e+00	9.461480000000000246e+01	9.493699999999999761e+01	9.469499133091181875e+01
1.826999999999999886e+02	5.000000000000000000e+00	9.469499999999999318e+01	9.493699999999999761e+01	9.463326780126782012e+01
1.841999999999999886e+02	5.000000000000000000e+00	1.018854000000000042e+02	1.012690000000000055e+02	1.065369558552558402e+02
1.864000000000000057e+02	5.000000000000000000e+00	1.162982999999999976e+02	1.149380000000000024e+02	1.872028652892413447e+02
1.885000000000000000e+02	5.000000000000000000e+00	1.404696000000000140e+02	1.383930000000000007e+02	1.872028652892413447e+02
1.444000000000000057e+02	3.200000000000000178e+00	5.988259999999999650e+01	6.085459999999999781e+01	6.096130252444447706e+01
1.443000000000000114e+02	3.200000000000000178e+00	6.071719999999999828e+01	6.082529999999999859e+01	6.096130252444447706e+01
1.444000000000000057e+02	3.200000000000000178e+00	5.999490000000000123e+01	6.085459999999999781e+01	6.096130252444447706e+01
1.461999999999999886e+02	3.200000000000000178e+00	6.163199999999999790e+01	6.140489999999999782e+01	6.096130252444447706e+01
1.465000000000000000e+02	3.200000000000000178e+00	6.092580000000000240e+01	6.150110000000000099e+01	6.096130252444447706e+01
1.549000000000000057e+02	3.200000000000000178e+00	6.402339999999999520e+01	6.486180000000000234e+01	6.519099894468381251e+01
1.548000000000000114e+02	3.200000000000000178e+00	6.416790000000000305e+01	6.481229999999999336e+01	6.519099894468381251e+01
1.649000000000000057e+02	3.200000000000000178e+00	7.159910000000000707e+01	7.183180000000000121e+01	7.439323979490337990e+01
1.649000000000000057e+02	3.200000000000000178e+00	7.134229999999999450e+01	7.183180000000000121e+01	7.439323979490337990e+01
1.743000000000000114e+02	3.200000000000000178e+00	8.920589999999999975e+01	8.751439999999999486e+01	8.281752337767316874e+01
1.784000000000000057e+02	3.200000000000000178e+00	8.473115999999999985e+02	1.057930000000000064e+02	1.060108945413055466e+02
1.164800000000000040e+02	1.030000000000000027e+00	5.538880000000000337e+01	5.624920000000000186e+01	5.701339465651174265e+01
1.220400000000000063e+02	1.030000000000000027e+00	5.653020000000000067e+01	5.702620000000000289e+01	5.815426113849526502e+01
1.275900000000000034e+02	1.030000000000000027e+00	5.787299999999999756e+01	5.795739999999999981e+01	5.916164641512913391e+01
1.331500000000000057e+02	1.030000000000000027e+00	5.935000000000000142e+01	5.909980000000000189e+01	6.043734641512913441e+01
1.387100000000000080e+02	1.030000000000000027e+00	6.109559999999999746e+01	6.053179999999999694e+01	6.177933589731301112e+01
1.442599999999999909e+02	1.030000000000000027e+00	6.337830000000000297e+01	6.237530000000000285e+01	6.100026167701440727e+01
1.164800000000000040e+02	2.069999999999999840e+00	5.532169999999999987e+01	5.602839999999999776e+01	5.525459907592124864e+01
1.220400000000000063e+02	2.069999999999999840e+00	5.646309999999999718e+01	5.675169999999999959e+01	5.626160120142030507e+01
1.275900000000000034e+02	2.069999999999999840e+00	5.747010000000000218e+01	5.761129999999999995e+01	5.733589972265845347e+01
1.331500000000000057e+02	2.069999999999999840e+00	5.874580000000000268e+01	5.865509999999999735e+01	5.834289780487039678e+01
1.387100000000000080e+02	2.069999999999999840e+00	6.008850000000000335e+01	5.994639999999999702e+01	5.961849779221807921e+01
1.442599999999999909e+02	2.069999999999999840e+00	6.169980000000000331e+01	6.157979999999999876e+01	6.096129433582377999e+01
1.498199999999999932e+02	2.069999999999999840e+00	6.371399999999999864e+01	6.371889999999999787e+01	6.284121590298465065e+01
1.553700000000000045e+02	2.069999999999999840e+00	6.653379999999999939e+01	6.663219999999999743e+01	6.519099884979023329e+01
1.609300000000000068e+02	2.069999999999999840e+00	7.130060000000000286e+01	7.087949999999999307e+01	6.854790375586740936e+01
1.164800000000000040e+02	2.410000000000000142e+00	5.532169999999999987e+01	5.595879999999999654e+01	5.525459907592124864e+01
1.220400000000000063e+02	2.410000000000000142e+00	5.639589999999999748e+01	5.666550000000000153e+01	5.626160120142030507e+01
1.275900000000000034e+02	2.410000000000000142e+00	5.740299999999999869e+01	5.750330000000000297e+01	5.733589972265845347e+01
1.331500000000000057e+02	2.410000000000000142e+00	5.854429999999999978e+01	5.851740000000000208e+01	5.834289780487039678e+01
1.387100000000000080e+02	2.410000000000000142e+00	5.988709999999999667e+01	5.976700000000000301e+01	5.961849779221807921e+01
1.442599999999999909e+02	2.410000000000000142e+00	6.156550000000000011e+01	6.133950000000000102e+01	6.096129433582377999e+01
1.498199999999999932e+02	2.410000000000000142e+00	6.364679999999999893e+01	6.338389999999999702e+01	6.284121590298465065e+01
1.553700000000000045e+02	2.410000000000000142e+00	6.633230000000000359e+01	6.613939999999999486e+01	6.519099884979023329e+01
1.609300000000000068e+02	2.410000000000000142e+00	6.982349999999999568e+01	7.009080000000000155e+01	6.854790375586740936e+01
1.664799999999999898e+02	2.410000000000000142e+00	7.600020000000000664e+01	7.630209999999999582e+01	7.371749601051125467e+01
1.164800000000000040e+02	3.100000000000000089e+00	5.525460000000000349e+01	5.582110000000000127e+01	5.433499610408237146e+01
