# Temperature (K)	Pressure (MPa)	Experimental(J/mol*K)	NIST(J/mol*K)	Model(J/mol*K)
2.942599999999999909e+02	5.169999999999999929e+00	4.095420000000000016e+01	4.163810000000000144e+01	6.102778110731117067e+01
2.942599999999999909e+02	6.889999999999999680e+00	4.303549999999999898e+01	4.415690000000000026e+01	5.418281881426369750e+01
2.942599999999999909e+02	8.619999999999999218e+00	4.517040000000000077e+01	4.685040000000000049e+01	4.729806022881479066e+01
2.942599999999999909e+02	1.033999999999999986e+01	4.748669999999999902e+01	4.955080000000000240e+01	4.045309793576728907e+01
3.109300000000000068e+02	5.169999999999999929e+00	4.092060000000000031e+01	4.123169999999999646e+01	4.815049148953698932e+01
3.109300000000000068e+02	6.889999999999999680e+00	4.269310000000000116e+01	4.320000000000000284e+01	4.130552919648954457e+01
3.109300000000000068e+02	8.619999999999999218e+00	4.456620000000000203e+01	4.526180000000000092e+01	3.442077061104060931e+01
3.109300000000000068e+02	1.033999999999999986e+01	4.643939999999999912e+01	4.731560000000000343e+01	2.757580831799310772e+01
3.275899999999999750e+02	5.169999999999999929e+00	4.100119999999999720e+01	4.116170000000000329e+01	3.528092670056776115e+01
3.275899999999999750e+02	6.889999999999999680e+00	4.251180000000000092e+01	4.275469999999999970e+01	2.843596440752025956e+01
3.275899999999999750e+02	8.619999999999999218e+00	4.411639999999999873e+01	4.439840000000000231e+01	2.155120582207132429e+01
3.275899999999999750e+02	1.033999999999999986e+01	4.565379999999999683e+01	4.602579999999999671e+01	1.470624352902382270e+01
3.442599999999999909e+02	5.169999999999999929e+00	4.122270000000000323e+01	4.133229999999999649e+01	2.240363708279357979e+01
3.442599999999999909e+02	6.889999999999999680e+00	4.251850000000000307e+01	4.265540000000000020e+01	1.555867478974607820e+01
3.442599999999999909e+02	8.619999999999999218e+00	4.386800000000000210e+01	4.400520000000000209e+01	8.673916204297142940e+00
3.442599999999999909e+02	1.033999999999999986e+01	4.513689999999999714e+01	4.533460000000000178e+01	1.828953911249641351e+00
3.609300000000000068e+02	5.169999999999999929e+00	4.162559999999999860e+01	4.168189999999999884e+01	-3.430474133633504152e+01
3.609300000000000068e+02	6.889999999999999680e+00	4.272659999999999769e+01	4.280310000000000059e+01	-4.000414740743849507e+01
3.609300000000000068e+02	8.619999999999999218e+00	4.389479999999999649e+01	4.393690000000000140e+01	-4.573668956035066913e+01
3.609300000000000068e+02	1.033999999999999986e+01	4.500260000000000105e+01	4.504890000000000327e+01	-5.143609563145412267e+01
3.775899999999999750e+02	5.169999999999999929e+00	4.215599999999999881e+01	4.216770000000000351e+01	-5.272907444609609229e+01
3.775899999999999750e+02	6.889999999999999680e+00	4.312270000000000181e+01	4.313300000000000267e+01	-5.842848051719954583e+01
3.775899999999999750e+02	8.619999999999999218e+00	4.410969999999999658e+01	4.410260000000000247e+01	-6.416102267011171989e+01
3.775899999999999750e+02	1.033999999999999986e+01	4.511670000000000158e+01	4.505019999999999669e+01	-6.986042874121517343e+01
4.098199999999999932e+02	5.070000000000000284e+00	3.522930000000000206e+01	4.334250000000000114e+01	-8.804094628872900330e+01
4.098199999999999932e+02	5.070000000000000284e+00	3.468540000000000134e+01	4.334250000000000114e+01	-8.804094628872900330e+01
4.098199999999999932e+02	5.070000000000000284e+00	3.439249999999999829e+01	4.334250000000000114e+01	-8.804094628872900330e+01
3.659300000000000068e+02	5.070000000000000284e+00	3.359749999999999659e+01	4.175319999999999965e+01	-3.950289225587096098e+01
3.659300000000000068e+02	5.070000000000000284e+00	3.347200000000000131e+01	4.175319999999999965e+01	-3.950289225587096098e+01
3.659300000000000068e+02	5.070000000000000284e+00	3.317909999999999826e+01	4.175319999999999965e+01	-3.950289225587096098e+01
3.659300000000000068e+02	5.070000000000000284e+00	3.309539999999999793e+01	4.175319999999999965e+01	-3.950289225587096098e+01
3.431499999999999773e+02	5.070000000000000284e+00	3.041769999999999996e+01	4.123819999999999908e+01	-1.431043677925879365e+01
3.431499999999999773e+02	5.070000000000000284e+00	3.008299999999999841e+01	4.123819999999999908e+01	3.135997957601418307e+01
3.431499999999999773e+02	5.070000000000000284e+00	2.995739999999999981e+01	4.123819999999999908e+01	3.135997957601418307e+01
3.348199999999999932e+02	5.070000000000000284e+00	3.087790000000000035e+01	4.112669999999999959e+01	3.496752171860214276e+01
3.342599999999999909e+02	5.070000000000000284e+00	3.020850000000000080e+01	4.112100000000000222e+01	3.521004556012064768e+01
3.325899999999999750e+02	5.070000000000000284e+00	2.979009999999999891e+01	4.110520000000000351e+01	3.593328630179195216e+01
1.910000000000000000e+02	5.000000000000000000e+00	2.514071999999999889e+02	2.169619999999999891e+02	9.724244025724372875e+01
1.926999999999999886e+02	5.000000000000000000e+00	5.589894000000000460e+02	5.903849999999999909e+02	9.650620716691966550e+01
1.925999999999999943e+02	5.000000000000000000e+00	5.499211999999999989e+02	5.270259999999999536e+02	9.654951499576225160e+01
1.954000000000000057e+02	5.000000000000000000e+00	2.797835999999999785e+02	2.638439999999999941e+02	9.533689578816965593e+01
1.980000000000000000e+02	5.000000000000000000e+00	1.494737000000000080e+02	1.468930000000000007e+02	9.421089223826224668e+01
2.015000000000000000e+02	5.000000000000000000e+00	1.040040000000000049e+02	1.032279999999999944e+02	9.269511822877150564e+01
2.015000000000000000e+02	5.000000000000000000e+00	1.039719000000000051e+02	1.032279999999999944e+02	9.269511822877150564e+01
2.095000000000000000e+02	5.000000000000000000e+00	7.313989999999999725e+01	7.180819999999999936e+01	8.923049192136410568e+01
2.095000000000000000e+02	5.000000000000000000e+00	7.313989999999999725e+01	7.180819999999999936e+01	8.923049192136410568e+01
2.200000000000000000e+02	5.000000000000000000e+00	5.768370000000000175e+01	5.783319999999999794e+01	8.468316989289188257e+01
2.200000000000000000e+02	5.000000000000000000e+00	5.787630000000000052e+01	5.783319999999999794e+01	8.468316989289188257e+01
2.305000000000000000e+02	5.000000000000000000e+00	5.073409999999999798e+01	5.133379999999999654e+01	1.172060622719984337e+02
2.404000000000000057e+02	5.000000000000000000e+00	4.737960000000000349e+01	4.777499999999999858e+01	1.099023734396684517e+02
2.404000000000000057e+02	5.000000000000000000e+00	4.733140000000000214e+01	4.777499999999999858e+01	1.099023734396684517e+02
2.505999999999999943e+02	5.000000000000000000e+00	4.500419999999999732e+01	4.541429999999999723e+01	1.023773607033284634e+02
1.942599999999999909e+02	4.690000000000000391e+00	1.930888999999999953e+02	1.735720000000000027e+02	1.454735393081642485e+02
1.998199999999999932e+02	4.690000000000000391e+00	9.439600000000000080e+01	9.373850000000000193e+01	1.413716696205122503e+02
2.053700000000000045e+02	4.690000000000000391e+00	7.532880000000000109e+01	7.321689999999999543e+01	1.372771773963272324e+02
2.109300000000000068e+02	4.690000000000000391e+00	6.492239999999999611e+01	6.333709999999999951e+01	1.331753077086752342e+02
2.164799999999999898e+02	4.690000000000000391e+00	5.794010000000000105e+01	5.743529999999999802e+01	1.290808154844902447e+02
2.220399999999999920e+02	4.690000000000000391e+00	5.324040000000000106e+01	5.347449999999999903e+01	1.249789457968382465e+02
2.275900000000000034e+02	4.690000000000000391e+00	5.028640000000000043e+01	5.064170000000000016e+01	1.208844535726532570e+02
2.331500000000000057e+02	4.690000000000000391e+00	4.800370000000000203e+01	4.851689999999999969e+01	1.167825838850012587e+02
2.387100000000000080e+02	4.690000000000000391e+00	4.639240000000000208e+01	4.687769999999999726e+01	1.126807141973492605e+02
2.442599999999999909e+02	4.690000000000000391e+00	4.538530000000000086e+01	4.558800000000000097e+01	1.085862219731642710e+02
2.498199999999999932e+02	4.690000000000000391e+00	4.431110000000000326e+01	4.455429999999999779e+01	1.044843522855122728e+02
2.553700000000000045e+02	4.690000000000000391e+00	4.343829999999999814e+01	4.372050000000000125e+01	1.003898600613272549e+02
2.609300000000000068e+02	4.690000000000000391e+00	4.276689999999999969e+01	4.304120000000000346e+01	8.381326295185380104e+01
2.664800000000000182e+02	4.690000000000000391e+00	4.216270000000000095e+01	4.248870000000000147e+01	8.043894861441131638e+01
2.720400000000000205e+02	4.690000000000000391e+00	4.182699999999999818e+01	4.203810000000000002e+01	7.705855443131579818e+01
2.775899999999999750e+02	4.690000000000000391e+00	4.155839999999999890e+01	4.167410000000000281e+01	7.368424009387334195e+01
2.831499999999999773e+02	4.690000000000000391e+00	4.149130000000000251e+01	4.138190000000000168e+01	7.030384591077782375e+01
1.942599999999999909e+02	5.519999999999999574e+00	2.406896999999999878e+02	2.406610000000000014e+02	1.220364436766907374e+02
1.998199999999999932e+02	5.519999999999999574e+00	2.312904000000000053e+02	2.176150000000000091e+02	1.186560494935952192e+02
2.053700000000000045e+02	5.519999999999999574e+00	1.109791000000000025e+02	1.091830000000000069e+02	1.152817351561527346e+02
2.109300000000000068e+02	5.519999999999999574e+00	8.425820000000000221e+01	8.168470000000000653e+01	1.119013409730572164e+02
2.164799999999999898e+02	5.519999999999999574e+00	6.989069999999999538e+01	6.902079999999999416e+01	1.085270266356147602e+02
2.220399999999999920e+02	5.519999999999999574e+00	6.169980000000000331e+01	6.163709999999999667e+01	1.051466324525192420e+02
2.275900000000000034e+02	5.519999999999999574e+00	5.646309999999999718e+01	5.679650000000000176e+01	1.017723181150767573e+02
2.331500000000000057e+02	5.519999999999999574e+00	5.303900000000000148e+01	5.337089999999999890e+01	9.839192393198123909e+01
2.387100000000000080e+02	5.519999999999999574e+00	5.075630000000000308e+01	5.083319999999999794e+01	9.501152974888572089e+01
2.442599999999999909e+02	5.519999999999999574e+00	4.840650000000000119e+01	4.889320000000000022e+01	9.163721541144323623e+01
2.498199999999999932e+02	5.519999999999999574e+00	4.692949999999999733e+01	4.736930000000000263e+01	8.370923442184570717e+01
2.553700000000000045e+02	5.519999999999999574e+00	4.565379999999999683e+01	4.615630000000000166e+01	8.052767742077560342e+01
2.609300000000000068e+02	5.519999999999999574e+00	4.491530000000000200e+01	4.517580000000000240e+01	7.734038788456845737e+01
2.664800000000000182e+02	5.519999999999999574e+00	4.424389999999999645e+01	4.437989999999999924e+01	7.415883088349838204e+01
2.720400000000000205e+02	5.519999999999999574e+00	4.397540000000000049e+01	4.372890000000000299e+01	7.097154134729123598e+01
2.775899999999999750e+02	5.519999999999999574e+00	4.357260000000000133e+01	4.319780000000000086e+01	6.778998434622118907e+01
2.831499999999999773e+02	5.519999999999999574e+00	4.290120000000000289e+01	4.276420000000000243e+01	6.460269481001404301e+01
1.942599999999999909e+02	6.889999999999999680e+00	1.070180000000000007e+02	1.110660000000000025e+02	1.127661488328259622e+02
1.998199999999999932e+02	6.889999999999999680e+00	1.479721999999999866e+02	1.565200000000000102e+02	1.095788592966188162e+02
2.053700000000000045e+02	6.889999999999999680e+00	1.947001999999999953e+02	1.999389999999999930e+02	1.063973022955487124e+02
2.109300000000000068e+02	6.889999999999999680e+00	1.389085000000000036e+02	1.400989999999999895e+02	1.032100127593415664e+02
2.164799999999999898e+02	6.889999999999999680e+00	1.031911000000000058e+02	1.009899999999999949e+02	1.000284557582715195e+02
2.220399999999999920e+02	6.889999999999999680e+00	8.526529999999999632e+01	8.174020000000000152e+01	9.684116622206437341e+01
2.275900000000000034e+02	6.889999999999999680e+00	7.405320000000000391e+01	7.079470000000000596e+01	9.365960922099429808e+01
2.331500000000000057e+02	6.889999999999999680e+00	6.572809999999999775e+01	6.379370000000000118e+01	9.047231968478715203e+01
2.387100000000000080e+02	6.889999999999999680e+00	5.961849999999999739e+01	5.896900000000000119e+01	8.566597026804595316e+01
2.442599999999999909e+02	6.889999999999999680e+00	5.552309999999999945e+01	5.546909999999999741e+01	8.255776029231481061e+01
