# Temperature (K)	Pressure (MPa)	Experimental(kJ/mol)	NIST(kJ/mol)	Model(kJ/mol)
1.498199999999999932e+02	1.379999999999999893e+00	2.884799999999999809e+00	2.278579999999999828e+00	2.938319563935531953e+00
1.553700000000000045e+02	1.379999999999999893e+00	3.250599999999999934e+00	2.644829999999999792e+00	3.269402641541271137e+00
9.981999999999999318e+01	1.719999999999999973e+00	0.000000000000000000e+00	-6.134819999999999718e-01	-4.600666702924183227e-02
1.053700000000000045e+02	1.719999999999999973e+00	2.985999999999999766e-01	-3.099520000000000053e-01	2.855473391661291771e-01
1.109300000000000068e+02	1.719999999999999973e+00	5.970999999999999641e-01	-3.073719999999999838e-03	6.175889028834153915e-01
1.164800000000000040e+02	1.719999999999999973e+00	9.031000000000000139e-01	3.064970000000000194e-01	9.488961296589738525e-01
1.220400000000000063e+02	1.719999999999999973e+00	1.212900000000000089e+00	6.204229999999999468e-01	1.280736839287262896e+00
1.275900000000000034e+02	1.719999999999999973e+00	1.530100000000000016e+00	9.382709999999999662e-01	1.611925739634457955e+00
1.331500000000000057e+02	1.719999999999999973e+00	1.854800000000000004e+00	1.262110000000000065e+00	1.943689607089562621e+00
1.387100000000000080e+02	1.719999999999999973e+00	2.186999999999999833e+00	1.592619999999999925e+00	2.275446634554059155e+00
1.442599999999999909e+02	1.719999999999999973e+00	2.530299999999999994e+00	1.930889999999999995e+00	2.606593503866406092e+00
1.498199999999999932e+02	1.719999999999999973e+00	2.881099999999999994e+00	2.280640000000000001e+00	2.938331672217487256e+00
1.553700000000000045e+02	1.719999999999999973e+00	3.239399999999999835e+00	2.644359999999999822e+00	3.269444464451783716e+00
1.609300000000000068e+02	1.719999999999999973e+00	3.627499999999999947e+00	3.029669999999999863e+00	3.600999718505296876e+00
9.981999999999999318e+01	2.069999999999999840e+00	0.000000000000000000e+00	-6.046529999999999960e-01	-4.600666702924183227e-02
1.053700000000000045e+02	2.069999999999999840e+00	2.985999999999999766e-01	-3.013700000000000268e-01	2.855473391661309535e-01
1.109300000000000068e+02	2.069999999999999840e+00	5.970999999999999641e-01	5.207960000000000193e-03	6.175889028834153915e-01
1.164800000000000040e+02	2.069999999999999840e+00	9.031000000000000139e-01	3.144129999999999980e-01	9.488961296589741856e-01
1.220400000000000063e+02	2.069999999999999840e+00	1.212900000000000089e+00	6.278860000000000552e-01	1.280736839287259343e+00
1.275900000000000034e+02	2.069999999999999840e+00	1.530100000000000016e+00	9.451709999999999834e-01	1.611925739634457955e+00
1.331500000000000057e+02	2.069999999999999840e+00	1.854800000000000004e+00	1.268289999999999917e+00	1.943689607089562621e+00
1.387100000000000080e+02	2.069999999999999840e+00	2.186999999999999833e+00	1.597869999999999902e+00	2.275446634554059155e+00
1.442599999999999909e+02	2.069999999999999840e+00	2.522800000000000153e+00	1.934919999999999973e+00	2.606616473520059429e+00
1.498199999999999932e+02	2.069999999999999840e+00	2.873600000000000154e+00	2.282970000000000166e+00	2.938356216032263823e+00
1.553700000000000045e+02	2.069999999999999840e+00	3.231899999999999995e+00	2.644239999999999924e+00	3.269472470865072200e+00
1.609300000000000068e+02	2.069999999999999840e+00	3.616299999999999848e+00	3.025700000000000056e+00	3.601049558754474411e+00
1.664799999999999898e+02	2.069999999999999840e+00	4.026799999999999713e+00	3.436409999999999965e+00	3.931792797439461751e+00
9.981999999999999318e+01	2.410000000000000142e+00	3.700000000000000164e-03	-5.960680000000000422e-01	-4.604557058656411073e-02
1.053700000000000045e+02	2.410000000000000142e+00	3.023000000000000131e-01	-2.930209999999999759e-01	2.855152022667871159e-01
1.109300000000000068e+02	2.410000000000000142e+00	6.008999999999999897e-01	1.326970000000000059e-02	6.175618681958530143e-01
1.164800000000000040e+02	2.410000000000000142e+00	9.069000000000000394e-01	3.221249999999999947e-01	9.488740746225664546e-01
1.220400000000000063e+02	2.410000000000000142e+00	1.216599999999999904e+00	6.351670000000000371e-01	1.280719273085721754e+00
1.275900000000000034e+02	2.410000000000000142e+00	1.533900000000000041e+00	9.519159999999999844e-01	1.611910738806770160e+00
1.331500000000000057e+02	2.410000000000000142e+00	1.854800000000000004e+00	1.274359999999999937e+00	1.943689607089562621e+00
1.387100000000000080e+02	2.410000000000000142e+00	2.183199999999999807e+00	1.603059999999999929e+00	2.275458433413514836e+00
1.442599999999999909e+02	2.410000000000000142e+00	2.519099999999999895e+00	1.938960000000000017e+00	2.606627805215854465e+00
1.498199999999999932e+02	2.410000000000000142e+00	2.869899999999999896e+00	2.285429999999999851e+00	2.938368324314223123e+00
1.553700000000000045e+02	2.410000000000000142e+00	3.224499999999999922e+00	2.644439999999999902e+00	3.269500103859515061e+00
1.609300000000000068e+02	2.410000000000000142e+00	3.608900000000000219e+00	3.022440000000000015e+00	3.601082488919106428e+00
1.664799999999999898e+02	2.410000000000000142e+00	4.004400000000000404e+00	3.427200000000000024e+00	3.931914172191853130e+00
9.981999999999999318e+01	2.759999999999999787e+00	3.700000000000000164e-03	-5.872209999999999930e-01	-4.604557058656411073e-02
1.053700000000000045e+02	2.759999999999999787e+00	3.023000000000000131e-01	-2.844140000000000001e-01	2.855152022667871159e-01
1.109300000000000068e+02	2.759999999999999787e+00	6.008999999999999897e-01	2.158540000000000111e-02	6.175618681958532363e-01
1.164800000000000040e+02	2.759999999999999787e+00	9.069000000000000394e-01	3.300870000000000193e-01	9.488740746225707845e-01
1.220400000000000063e+02	2.759999999999999787e+00	1.216599999999999904e+00	6.426929999999999588e-01	1.280719273085720644e+00
1.275900000000000034e+02	2.759999999999999787e+00	1.533900000000000041e+00	9.589020000000000321e-01	1.611910738806770604e+00
1.331500000000000057e+02	2.759999999999999787e+00	1.854800000000000004e+00	1.280669999999999975e+00	1.943689607089562621e+00
1.387100000000000080e+02	2.759999999999999787e+00	2.183199999999999807e+00	1.608489999999999975e+00	2.275458433413514836e+00
1.442599999999999909e+02	2.759999999999999787e+00	2.519099999999999895e+00	1.943240000000000078e+00	2.606627805215854465e+00
1.498199999999999932e+02	2.759999999999999787e+00	2.866200000000000081e+00	2.288149999999999906e+00	2.938380432596177538e+00
1.553700000000000045e+02	2.759999999999999787e+00	3.213299999999999823e+00	2.644960000000000200e+00	3.269541926770027640e+00
1.609300000000000068e+02	2.759999999999999787e+00	3.597700000000000120e+00	3.019629999999999814e+00	3.601132329168287960e+00
1.664799999999999898e+02	2.759999999999999787e+00	3.993300000000000072e+00	3.418849999999999945e+00	3.931974317716480982e+00
1.720399999999999920e+02	2.759999999999999787e+00	4.448599999999999888e+00	3.860549999999999926e+00	4.262863248010572370e+00
9.981999999999999318e+01	3.100000000000000089e+00	3.700000000000000164e-03	-5.786179999999999657e-01	-4.604557058656411073e-02
1.053700000000000045e+02	3.100000000000000089e+00	3.023000000000000131e-01	-2.760409999999999808e-01	2.855152022667871159e-01
1.109300000000000068e+02	3.100000000000000089e+00	6.008999999999999897e-01	2.967950000000000102e-02	6.175618681958530143e-01
1.164800000000000040e+02	3.100000000000000089e+00	9.069000000000000394e-01	3.378430000000000044e-01	9.488740746225684530e-01
1.220400000000000063e+02	3.100000000000000089e+00	1.216599999999999904e+00	6.500340000000000007e-01	1.280719273085720644e+00
1.275900000000000034e+02	3.100000000000000089e+00	1.533900000000000041e+00	9.657289999999999486e-01	1.611910738806769716e+00
1.331500000000000057e+02	3.100000000000000089e+00	1.854800000000000004e+00	1.286850000000000049e+00	1.943689607089562621e+00
1.387100000000000080e+02	3.100000000000000089e+00	2.183199999999999807e+00	1.613850000000000007e+00	2.275458433413514836e+00
1.442599999999999909e+02	3.100000000000000089e+00	2.519099999999999895e+00	1.947519999999999918e+00	2.606627805215854465e+00
1.498199999999999932e+02	3.100000000000000089e+00	2.866200000000000081e+00	2.290970000000000173e+00	2.938380432596177538e+00
1.553700000000000045e+02	3.100000000000000089e+00	3.213299999999999823e+00	2.645750000000000046e+00	3.269541926770027640e+00
1.609300000000000068e+02	3.100000000000000089e+00	3.590199999999999836e+00	3.017389999999999795e+00	3.601165704335151041e+00
1.664799999999999898e+02	3.100000000000000089e+00	3.985799999999999788e+00	3.411709999999999798e+00	3.932014956584473087e+00
1.720399999999999920e+02	3.100000000000000089e+00	4.415000000000000036e+00	3.844079999999999941e+00	4.263086507606286268e+00
1.775900000000000034e+02	3.100000000000000089e+00	4.918800000000000061e+00	4.348790000000000155e+00	4.592648062328008152e+00
9.981999999999999318e+01	3.450000000000000178e+00	7.499999999999999722e-03	-5.697529999999999539e-01	-4.608552559138079374e-02
1.053700000000000045e+02	3.450000000000000178e+00	3.059999999999999942e-01	-2.674099999999999810e-01	2.854830653674476082e-01
1.109300000000000068e+02	3.450000000000000178e+00	6.046000000000000263e-01	3.802799999999999930e-02	6.175355449474368985e-01
1.164800000000000040e+02	3.450000000000000178e+00	9.105999999999999650e-01	3.458490000000000175e-01	9.488525999818597789e-01
1.220400000000000063e+02	3.450000000000000178e+00	1.220399999999999929e+00	6.576199999999999823e-01	1.280701232121976618e+00
1.275900000000000034e+02	3.450000000000000178e+00	1.537600000000000078e+00	9.727970000000000228e-01	1.611896132737703047e+00
1.331500000000000057e+02	3.450000000000000178e+00	1.858500000000000041e+00	1.293260000000000076e+00	1.943677028004212382e+00
1.387100000000000080e+02	3.450000000000000178e+00	2.179499999999999993e+00	1.619439999999999991e+00	2.275469921776660964e+00
1.442599999999999909e+02	3.450000000000000178e+00	2.515400000000000080e+00	1.952029999999999932e+00	2.606639136911663712e+00
1.498199999999999932e+02	3.450000000000000178e+00	2.854999999999999982e+00	2.294049999999999923e+00	2.938417084692912962e+00
1.553700000000000045e+02	3.450000000000000178e+00	3.198300000000000143e+00	2.646830000000000016e+00	3.269597939596604164e+00
1.609300000000000068e+02	3.450000000000000178e+00	3.575299999999999923e+00	3.015550000000000175e+00	3.601232009666650136e+00
1.664799999999999898e+02	3.450000000000000178e+00	3.970899999999999874e+00	3.405250000000000110e+00	3.932095692468882575e+00
1.720399999999999920e+02	3.450000000000000178e+00	4.392599999999999838e+00	3.829209999999999781e+00	4.263235347336753911e+00
1.775900000000000034e+02	3.450000000000000178e+00	4.877699999999999925e+00	4.313710000000000377e+00	4.592982033476375570e+00
9.981999999999999318e+01	3.790000000000000036e+00	1.119999999999999989e-02	-5.611329999999999929e-01	-4.612442914870218402e-02
1.053700000000000045e+02	3.790000000000000036e+00	3.098000000000000198e-01	-2.590140000000000220e-01	2.854500599032578356e-01
1.109300000000000068e+02	3.790000000000000036e+00	6.082999999999999519e-01	4.615339999999999721e-02	6.175092216990234473e-01
1.164800000000000040e+02	3.790000000000000036e+00	9.143000000000000016e-01	3.536469999999999891e-01	9.488311253411509938e-01
1.220400000000000063e+02	3.790000000000000036e+00	1.224099999999999966e+00	6.650169999999999693e-01	1.280683665920435033e+00
1.275900000000000034e+02	3.790000000000000036e+00	1.537600000000000078e+00	9.797019999999999618e-01	1.611896132737703047e+00
1.331500000000000057e+02	3.790000000000000036e+00	1.858500000000000041e+00	1.299549999999999983e+00	1.943677028004207052e+00
1.387100000000000080e+02	3.790000000000000036e+00	2.179499999999999993e+00	1.624949999999999894e+00	2.275469921776660964e+00
1.442599999999999909e+02	3.790000000000000036e+00	2.511600000000000055e+00	1.956530000000000102e+00	2.606650774869507803e+00
1.498199999999999932e+02	3.790000000000000036e+00	2.847500000000000142e+00	2.297200000000000131e+00	2.938441628507691750e+00
1.553700000000000045e+02	3.790000000000000036e+00	3.194599999999999884e+00	2.648140000000000160e+00	3.269611756093827371e+00
1.609300000000000068e+02	3.790000000000000036e+00	3.564099999999999824e+00	3.014180000000000081e+00	3.601281849915833444e+00
1.664799999999999898e+02	3.790000000000000036e+00	3.955900000000000194e+00	3.399739999999999984e+00	3.932176970204861899e+00
1.720399999999999920e+02	3.790000000000000036e+00	4.373899999999999899e+00	3.816469999999999807e+00	4.263359601933181864e+00
1.775900000000000034e+02	3.790000000000000036e+00	4.847900000000000098e+00	4.285180000000000433e+00	4.593224182873485439e+00
1.831500000000000057e+02	3.790000000000000036e+00	5.437500000000000000e+00	4.882430000000000270e+00	4.922023516631332640e+00
9.981999999999999318e+01	4.139999999999999680e+00	1.490000000000000005e-02	-5.522510000000000474e-01	-4.616333270602712702e-02
1.053700000000000045e+02	4.139999999999999680e+00	3.135000000000000009e-01	-2.503589999999999982e-01	2.854179230039157744e-01
1.109300000000000068e+02	4.139999999999999680e+00	6.119999999999999885e-01	5.453340000000000271e-02	6.174828984506073315e-01
1.164800000000000040e+02	4.139999999999999680e+00	9.181000000000000272e-01	3.616949999999999887e-01	9.488090703047450392e-01
1.220400000000000063e+02	4.139999999999999680e+00	1.227800000000000002e+00	6.726609999999999534e-01	1.280666099718893003e+00
1.275900000000000034e+02	4.139999999999999680e+00	1.541299999999999892e+00	9.868489999999999762e-01	1.611881526668639486e+00
1.331500000000000057e+02	4.139999999999999680e+00	1.858500000000000041e+00	1.306079999999999908e+00	1.943677028004207052e+00
1.387100000000000080e+02	4.139999999999999680e+00	2.179499999999999993e+00	1.630689999999999973e+00	2.275469921776660964e+00
1.442599999999999909e+02	4.139999999999999680e+00	2.511600000000000055e+00	1.961270000000000069e+00	2.606650774869507803e+00
1.498199999999999932e+02	4.139999999999999680e+00	2.843799999999999883e+00	2.300600000000000200e+00	2.938453736789652826e+00
1.553700000000000045e+02	4.139999999999999680e+00	3.190900000000000070e+00	2.649729999999999919e+00	3.269625572591052798e+00
1.609300000000000068e+02	4.139999999999999680e+00	3.556599999999999984e+00	3.013170000000000126e+00	3.601315225082688531e+00
1.664799999999999898e+02	4.139999999999999680e+00	3.944700000000000095e+00	3.394789999999999974e+00	3.932237657581055590e+00
1.720399999999999920e+02	4.139999999999999680e+00	4.351499999999999702e+00	3.804860000000000131e+00	4.263508441663653059e+00
1.775900000000000034e+02	4.139999999999999680e+00	4.814300000000000246e+00	4.260069999999999801e+00	4.593497210381649154e+00
1.831500000000000057e+02	4.139999999999999680e+00	5.366600000000000037e+00	4.813410000000000188e+00	4.922723277260756980e+00
1.859300000000000068e+02	4.139999999999999680e+00	5.751000000000000334e+00	5.191939999999999777e+00	5.085820358579290712e+00
9.981999999999999318e+01	4.309999999999999609e+00	1.490000000000000005e-02	-5.479330000000000034e-01	-4.616333270602535066e-02
1.053700000000000045e+02	4.309999999999999609e+00	3.135000000000000009e-01	-2.461520000000000097e-01	2.854179230039152748e-01
1.109300000000000068e+02	4.309999999999999609e+00	6.119999999999999885e-01	5.860939999999999900e-02	6.174828984506073315e-01
1.164800000000000040e+02	4.309999999999999609e+00	9.181000000000000272e-01	3.656119999999999925e-01	9.488090703047450392e-01
1.220400000000000063e+02	4.309999999999999609e+00	1.227800000000000002e+00	6.763839999999999852e-01	1.280666099718893447e+00
1.275900000000000034e+02	4.309999999999999609e+00	1.541299999999999892e+00	9.903340000000000476e-01	1.611881526668639708e+00
1.331500000000000057e+02	4.309999999999999609e+00	1.858500000000000041e+00	1.309269999999999934e+00	1.943677028004207052e+00
1.387100000000000080e+02	4.309999999999999609e+00	2.179499999999999993e+00	1.633510000000000018e+00	2.275469921776661408e+00
1.442599999999999909e+02	4.309999999999999609e+00	2.511600000000000055e+00	1.963600000000000012e+00	2.606650774869507803e+00
1.498199999999999932e+02	4.309999999999999609e+00	2.843799999999999883e+00	2.302309999999999857e+00	2.938453736789652826e+00
1.553700000000000045e+02	4.309999999999999609e+00	3.190900000000000070e+00	2.650580000000000158e+00	3.269625572591052798e+00
1.609300000000000068e+02	4.309999999999999609e+00	3.552900000000000169e+00	3.012820000000000054e+00	3.601331690165010979e+00
1.664799999999999898e+02	4.309999999999999609e+00	3.937300000000000022e+00	3.392619999999999969e+00	3.932277754597472086e+00
1.720399999999999920e+02	4.309999999999999609e+00	4.340300000000000047e+00	3.799710000000000143e+00	4.263582861528894874e+00
1.775900000000000034e+02	4.309999999999999609e+00	4.803099999999999703e+00	4.249139999999999695e+00	4.593588219551030249e+00
1.831500000000000057e+02	4.309999999999999609e+00	5.340499999999999581e+00	4.786380000000000301e+00	4.922980876025604857e+00
1.859300000000000068e+02	4.309999999999999609e+00	5.695000000000000284e+00	5.135530000000000150e+00	5.086427400242151009e+00
9.981999999999999318e+01	4.690000000000000391e+00	2.239999999999999977e-02	-5.382749999999999480e-01	-4.624219126816342396e-02
1.053700000000000045e+02	4.690000000000000391e+00	3.210000000000000075e-01	-2.367360000000000020e-01	2.853527806403834410e-01
1.109300000000000068e+02	4.690000000000000391e+00	6.195000000000000506e-01	6.773350000000000204e-02	6.174295405146317250e-01
1.164800000000000040e+02	4.690000000000000391e+00	9.254999999999999893e-01	3.743839999999999946e-01	9.487661210233261366e-01
1.220400000000000063e+02	4.690000000000000391e+00	1.235300000000000065e+00	6.847290000000000321e-01	1.280630492553610722e+00
1.275900000000000034e+02	4.690000000000000391e+00	1.545099999999999918e+00	9.981550000000000145e-01	1.611866525840950803e+00
1.331500000000000057e+02	4.690000000000000391e+00	1.858500000000000041e+00	1.316440000000000055e+00	1.943677028004207052e+00
1.387100000000000080e+02	4.690000000000000391e+00	2.179499999999999993e+00	1.639860000000000095e+00	2.275469921776661408e+00
1.442599999999999909e+02	4.690000000000000391e+00	2.511600000000000055e+00	1.968920000000000003e+00	2.606650774869507803e+00
1.498199999999999932e+02	4.690000000000000391e+00	2.843799999999999883e+00	2.306259999999999977e+00	2.938453736789652826e+00
1.553700000000000045e+02	4.690000000000000391e+00	3.187100000000000044e+00	2.652680000000000149e+00	3.269639762507117187e+00
1.609300000000000068e+02	4.690000000000000391e+00	3.541700000000000070e+00	3.012340000000000018e+00	3.601381530414187182e+00
1.664799999999999898e+02	4.690000000000000391e+00	3.918600000000000083e+00	3.388320000000000221e+00	3.932379080841658325e+00
1.720399999999999920e+02	4.690000000000000391e+00	4.321699999999999875e+00	3.789219999999999811e+00	4.263706451662235608e+00
1.775900000000000034e+02	4.690000000000000391e+00	4.773200000000000109e+00	4.227199999999999847e+00	4.593831181530013907e+00
1.831500000000000057e+02	4.690000000000000391e+00	5.280800000000000161e+00	4.735850000000000115e+00	4.923570096188882417e+00
1.859300000000000068e+02	4.690000000000000391e+00	5.575599999999999667e+00	5.044200000000000017e+00	5.087721699787636886e+00
1.887100000000000080e+02	4.690000000000000391e+00	5.978699999999999903e+00	5.445579999999999643e+00	5.250296488250336679e+00
1.905900000000000034e+02	4.690000000000000391e+00	6.441399999999999793e+00	5.926099999999999923e+00	5.357529180065533581e+00
9.981999999999999318e+01	4.830000000000000071e+00	2.610000000000000167e-02	-5.347150000000000514e-01	-4.628109482548481424e-02
1.053700000000000045e+02	4.830000000000000071e+00	3.246999999999999886e-01	-2.332639999999999991e-01	2.853206437410408802e-01
1.109300000000000068e+02	4.830000000000000071e+00	6.231999999999999762e-01	7.109949999999999604e-02	6.174032172662153872e-01
1.164800000000000040e+02	4.830000000000000071e+00	9.293000000000000149e-01	3.776229999999999865e-01	9.487440659869220694e-01
1.220400000000000063e+02	4.830000000000000071e+00	1.239000000000000101e+00	6.878109999999999502e-01	1.280612926352069580e+00
1.275900000000000034e+02	4.830000000000000071e+00	1.548799999999999955e+00	1.001049999999999995e+00	1.611851919771883912e+00
1.331500000000000057e+02	4.830000000000000071e+00	1.862300000000000066e+00	1.319099999999999939e+00	1.943664108943580660e+00
1.387100000000000080e+02	4.830000000000000071e+00	2.183199999999999807e+00	1.642220000000000013e+00	2.275458433413515280e+00
1.442599999999999909e+02	4.830000000000000071e+00	2.511600000000000055e+00	1.970900000000000096e+00	2.606650774869507803e+00
1.498199999999999932e+02	4.830000000000000071e+00	2.843799999999999883e+00	2.307749999999999968e+00	2.938453736789652826e+00
1.553700000000000045e+02	4.830000000000000071e+00	3.187100000000000044e+00	2.653519999999999879e+00	3.269639762507117187e+00
1.609300000000000068e+02	4.830000000000000071e+00	3.541700000000000070e+00	3.012270000000000003e+00	3.601381530414187182e+00
1.664799999999999898e+02	4.830000000000000071e+00	3.918600000000000083e+00	3.386909999999999865e+00	3.932379080841658325e+00
1.720399999999999920e+02	4.830000000000000071e+00	4.314199999999999591e+00	3.785690000000000222e+00	4.263756286393421746e+00
1.775900000000000034e+02	4.830000000000000071e+00	4.754599999999999937e+00	4.219879999999999853e+00	4.593982321757742682e+00
1.831500000000000057e+02	4.830000000000000071e+00	5.258399999999999963e+00	4.719859999999999722e+00	4.923791177121160878e+00
1.859300000000000068e+02	4.830000000000000071e+00	5.549500000000000099e+00	5.017780000000000129e+00	5.088004624562651124e+00
1.887100000000000080e+02	4.830000000000000071e+00	5.915199999999999569e+00	5.389619999999999855e+00	5.251050644325089500e+00
1.905900000000000034e+02	4.830000000000000071e+00	6.254800000000000360e+00	5.757310000000000372e+00	5.359883147299435713e+00
9.981999999999999318e+01	5.519999999999999574e+00	4.109999999999999765e-02	-5.171459999999999946e-01	-4.643881194976184901e-02
1.053700000000000045e+02	5.519999999999999574e+00	3.396000000000000130e-01	-2.161240000000000105e-01	2.851912275788262008e-01
1.109300000000000068e+02	5.519999999999999574e+00	6.381999999999999895e-01	8.772399999999999642e-02	6.172965013942608437e-01
1.164800000000000040e+02	5.519999999999999574e+00	9.405000000000000027e-01	3.936279999999999779e-01	9.486790616690962130e-01
1.220400000000000063e+02	5.519999999999999574e+00	1.246499999999999941e+00	7.030669999999999975e-01	1.280577319186782859e+00
1.275900000000000034e+02	5.519999999999999574e+00	1.556200000000000028e+00	1.015390000000000015e+00	1.611822707633750351e+00
1.331500000000000057e+02	5.519999999999999574e+00	1.866000000000000103e+00	1.332310000000000105e+00	1.943651529858230420e+00
1.387100000000000080e+02	5.519999999999999574e+00	2.186999999999999833e+00	1.654020000000000046e+00	2.275446634554059155e+00
1.442599999999999909e+02	5.519999999999999574e+00	2.511600000000000055e+00	1.980909999999999949e+00	2.606650774869508691e+00
1.498199999999999932e+02	5.519999999999999574e+00	2.843799999999999883e+00	2.315440000000000165e+00	2.938453736789652826e+00
1.553700000000000045e+02	5.519999999999999574e+00	3.187100000000000044e+00	2.658139999999999947e+00	3.269639762507117187e+00
1.609300000000000068e+02	5.519999999999999574e+00	3.541700000000000070e+00	3.012640000000000207e+00	3.601381530414187182e+00
1.664799999999999898e+02	5.519999999999999574e+00	3.911099999999999799e+00	3.381180000000000074e+00	3.932419719709656203e+00
1.720399999999999920e+02	5.519999999999999574e+00	4.299299999999999677e+00	3.770550000000000068e+00	4.263855291392703251e+00
1.775900000000000034e+02	5.519999999999999574e+00	4.721000000000000085e+00	4.188640000000000363e+00	4.594255349265893074e+00
