# Temperature (K)	Pressure (MPa)	Experimental(kJ/mol)	NIST(kJ/mol)	Model(kJ/mol)
1.720399999999999920e+02	3.400000000000000244e-01	1.070340000000000025e+01	1.016440000000000055e+01	1.058803713209532305e+01
1.775900000000000034e+02	3.400000000000000244e-01	1.089750000000000085e+01	1.035779999999999923e+01	1.069087050543285855e+01
1.831500000000000057e+02	3.400000000000000244e-01	1.108779999999999966e+01	1.055090000000000039e+01	1.079435090879344017e+01
1.859300000000000068e+02	3.400000000000000244e-01	1.118479999999999919e+01	1.064719999999999978e+01	1.084610770305756589e+01
1.887100000000000080e+02	3.400000000000000244e-01	1.127810000000000024e+01	1.074339999999999939e+01	1.089791919755652749e+01
1.905900000000000034e+02	3.400000000000000244e-01	1.134529999999999994e+01	1.080840000000000067e+01	1.093287816559726089e+01
1.942599999999999909e+02	3.400000000000000244e-01	1.146850000000000058e+01	1.093510000000000026e+01	1.100131339540583753e+01
1.970399999999999920e+02	3.400000000000000244e-01	1.156550000000000011e+01	1.103100000000000058e+01	1.105314984568159886e+01
1.998199999999999932e+02	3.400000000000000244e-01	1.165879999999999939e+01	1.112689999999999912e+01	1.110499632939788839e+01
2.025900000000000034e+02	3.400000000000000244e-01	1.175580000000000069e+01	1.122240000000000038e+01	1.115664247486001592e+01
2.053700000000000045e+02	3.400000000000000244e-01	1.184909999999999997e+01	1.131819999999999915e+01	1.120847445863521230e+01
2.109300000000000068e+02	3.400000000000000244e-01	1.203950000000000031e+01	1.150970000000000049e+01	1.131216803496590906e+01
2.164799999999999898e+02	3.400000000000000244e-01	1.222979999999999912e+01	1.170079999999999920e+01	1.141559767753763310e+01
2.220399999999999920e+02	3.400000000000000244e-01	1.242009999999999970e+01	1.189240000000000030e+01	1.151901914297752860e+01
2.275900000000000034e+02	3.400000000000000244e-01	1.261050000000000004e+01	1.208370000000000033e+01	1.162219825825940944e+01
2.331500000000000057e+02	3.400000000000000244e-01	1.280080000000000062e+01	1.227570000000000050e+01	1.172551971455203024e+01
2.387100000000000080e+02	3.400000000000000244e-01	1.299109999999999943e+01	1.246790000000000020e+01	1.182871347322718059e+01
2.442599999999999909e+02	3.400000000000000244e-01	1.318520000000000003e+01	1.266019999999999968e+01	1.193147694358492572e+01
2.498199999999999932e+02	3.400000000000000244e-01	1.337550000000000061e+01	1.285330000000000084e+01	1.203419110845087125e+01
2.553700000000000045e+02	3.400000000000000244e-01	1.356589999999999918e+01	1.304649999999999999e+01	1.213656924122614100e+01
2.609300000000000068e+02	3.400000000000000244e-01	1.375990000000000002e+01	1.324070000000000036e+01	1.223872473623781154e+01
2.664800000000000182e+02	3.400000000000000244e-01	1.395400000000000063e+01	1.343520000000000003e+01	1.234065561198020156e+01
2.720400000000000205e+02	3.400000000000000244e-01	1.415179999999999971e+01	1.363080000000000069e+01	1.244231914673904349e+01
2.775899999999999750e+02	3.400000000000000244e-01	1.434960000000000058e+01	1.382680000000000042e+01	1.254317631417767664e+01
2.831499999999999773e+02	3.400000000000000244e-01	1.454739999999999966e+01	1.402399999999999913e+01	1.264464415251936735e+01
1.442599999999999909e+02	6.899999999999999467e-01	9.531599999999999184e+00	8.935200000000000031e+00	1.007608505516060049e+01
1.498199999999999932e+02	6.899999999999999467e-01	9.733100000000000307e+00	9.160360000000000724e+00	1.017802353674118621e+01
1.553700000000000045e+02	6.899999999999999467e-01	9.938299999999999912e+00	9.378249999999999531e+00	1.028057963993305712e+01
1.609300000000000068e+02	6.899999999999999467e-01	1.014359999999999928e+01	9.591599999999999682e+00	1.038344768459261758e+01
1.664799999999999898e+02	6.899999999999999467e-01	1.034510000000000041e+01	9.800800000000000622e+00	1.048646575262523761e+01
1.720399999999999920e+02	6.899999999999999467e-01	1.054669999999999952e+01	1.000740000000000052e+01	1.058971636411609119e+01
1.775900000000000034e+02	6.899999999999999467e-01	1.074820000000000064e+01	1.021119999999999983e+01	1.069278319081587902e+01
1.831500000000000057e+02	6.899999999999999467e-01	1.094599999999999973e+01	1.041350000000000087e+01	1.079625105909226868e+01
1.859300000000000068e+02	6.899999999999999467e-01	1.104669999999999952e+01	1.051399999999999935e+01	1.084804432622880022e+01
1.887100000000000080e+02	6.899999999999999467e-01	1.114380000000000059e+01	1.061420000000000030e+01	1.089984337785955582e+01
1.905900000000000034e+02	6.899999999999999467e-01	1.121100000000000030e+01	1.068169999999999931e+01	1.093484336072807572e+01
1.942599999999999909e+02	6.899999999999999467e-01	1.134159999999999968e+01	1.081320000000000014e+01	1.100325845047097140e+01
1.970399999999999920e+02	6.899999999999999467e-01	1.144229999999999947e+01	1.091249999999999964e+01	1.105511197138660151e+01
1.998199999999999932e+02	6.899999999999999467e-01	1.153940000000000055e+01	1.101159999999999961e+01	1.110696564911453343e+01
2.025900000000000034e+02	6.899999999999999467e-01	1.164390000000000036e+01	1.111009999999999920e+01	1.115860430580982943e+01
2.053700000000000045e+02	6.899999999999999467e-01	1.173719999999999963e+01	1.120880000000000010e+01	1.121045426650312571e+01
2.109300000000000068e+02	6.899999999999999467e-01	1.193500000000000050e+01	1.140579999999999927e+01	1.131421579431110302e+01
2.164799999999999898e+02	6.899999999999999467e-01	1.212899999999999956e+01	1.160190000000000055e+01	1.141762754220732212e+01
2.220399999999999920e+02	6.899999999999999467e-01	1.232310000000000016e+01	1.179809999999999981e+01	1.152118654051098723e+01
2.275900000000000034e+02	6.899999999999999467e-01	1.251720000000000077e+01	1.199360000000000070e+01	1.162450656500142721e+01
2.331500000000000057e+02	6.899999999999999467e-01	1.271499999999999986e+01	1.218950000000000067e+01	1.172795057058723778e+01
2.387100000000000080e+02	6.899999999999999467e-01	1.291280000000000072e+01	1.238540000000000063e+01	1.183120346489232588e+01
2.442599999999999909e+02	6.899999999999999467e-01	1.310679999999999978e+01	1.258109999999999928e+01	1.193398344561686564e+01
2.498199999999999932e+02	6.899999999999999467e-01	1.330090000000000039e+01	1.277730000000000032e+01	1.203666039500796181e+01
2.553700000000000045e+02	6.899999999999999467e-01	1.349869999999999948e+01	1.297349999999999959e+01	1.213918310741275697e+01
2.609300000000000068e+02	6.899999999999999467e-01	1.369650000000000034e+01	1.317050000000000054e+01	1.224159205307984699e+01
2.664800000000000182e+02	6.899999999999999467e-01	1.389429999999999943e+01	1.336759999999999948e+01	1.234354288458150961e+01
2.720400000000000205e+02	6.899999999999999467e-01	1.409210000000000029e+01	1.356569999999999965e+01	1.244552761599126356e+01
2.775899999999999750e+02	6.899999999999999467e-01	1.428989999999999938e+01	1.376399999999999935e+01	1.254698119289720282e+01
2.831499999999999773e+02	6.899999999999999467e-01	1.448770000000000024e+01	1.396340000000000003e+01	1.264816819912722856e+01
1.498199999999999932e+02	1.030000000000000027e+00	2.892300000000000093e+00	8.907339999999999591e+00	1.023189920962852462e+01
1.553700000000000045e+02	1.030000000000000027e+00	9.707000000000000739e+00	9.156230000000000757e+00	1.026472130742235578e+01
1.609300000000000068e+02	1.030000000000000027e+00	9.938299999999999912e+00	9.392580000000000595e+00	1.036776577064079063e+01
1.664799999999999898e+02	1.030000000000000027e+00	1.016600000000000037e+01	9.620050000000000878e+00	1.047100664175987994e+01
1.720399999999999920e+02	1.030000000000000027e+00	1.038250000000000028e+01	9.841739999999999711e+00	1.057512681329093596e+01
1.775900000000000034e+02	1.030000000000000027e+00	1.059520000000000017e+01	1.005829999999999913e+01	1.067906113013978420e+01
1.831500000000000057e+02	1.030000000000000027e+00	1.080790000000000006e+01	1.027149999999999963e+01	1.078344141798634404e+01
1.859300000000000068e+02	1.030000000000000027e+00	1.091610000000000014e+01	1.037689999999999912e+01	1.083552479551516257e+01
1.887100000000000080e+02	1.030000000000000027e+00	1.101689999999999969e+01	1.048170000000000002e+01	1.088772987221257615e+01
1.905900000000000034e+02	1.030000000000000027e+00	1.106540000000000035e+01	1.055209999999999937e+01	1.092313022527909361e+01
1.942599999999999909e+02	1.030000000000000027e+00	1.122220000000000084e+01	1.068900000000000006e+01	1.099202831507874834e+01
1.970399999999999920e+02	1.030000000000000027e+00	1.132670000000000066e+01	1.079209999999999958e+01	1.104427278119922917e+01
1.998199999999999932e+02	1.030000000000000027e+00	1.142740000000000045e+01	1.089480000000000004e+01	1.109653639553724069e+01
2.025900000000000034e+02	1.030000000000000027e+00	1.153190000000000026e+01	1.099670000000000059e+01	1.114861141860192184e+01
2.053700000000000045e+02	1.030000000000000027e+00	1.163269999999999982e+01	1.109859999999999935e+01	1.120092482466725592e+01
2.109300000000000068e+02	1.030000000000000027e+00	1.183419999999999916e+01	1.130150000000000077e+01	1.130556800515345905e+01
2.164799999999999898e+02	1.030000000000000027e+00	1.203570000000000029e+01	1.150300000000000011e+01	1.140998812428005138e+01
2.220399999999999920e+02	1.030000000000000027e+00	1.223349999999999937e+01	1.170400000000000063e+01	1.151452704559325646e+01
2.275900000000000034e+02	1.030000000000000027e+00	1.243510000000000026e+01	1.190409999999999968e+01	1.161880716814146552e+01
2.331500000000000057e+02	1.030000000000000027e+00	1.263659999999999961e+01	1.210410000000000075e+01	1.172312242037754082e+01
2.387100000000000080e+02	1.030000000000000027e+00	1.283440000000000047e+01	1.230380000000000074e+01	1.182743459269504882e+01
2.442599999999999909e+02	1.030000000000000027e+00	1.303219999999999956e+01	1.250290000000000035e+01	1.193127194548455527e+01
2.498199999999999932e+02	1.030000000000000027e+00	1.323000000000000043e+01	1.270250000000000057e+01	1.203526710809568634e+01
2.553700000000000045e+02	1.030000000000000027e+00	1.343149999999999977e+01	1.290169999999999995e+01	1.213876412599215371e+01
2.609300000000000068e+02	1.030000000000000027e+00	1.362930000000000064e+01	1.310149999999999970e+01	1.224224926856728146e+01
2.664800000000000182e+02	1.030000000000000027e+00	1.383079999999999998e+01	1.330129999999999946e+01	1.234524349694942735e+01
2.720400000000000205e+02	1.030000000000000027e+00	1.403240000000000087e+01	1.350189999999999912e+01	1.244838077409866095e+01
2.775899999999999750e+02	1.030000000000000027e+00	1.423390000000000022e+01	1.370260000000000034e+01	1.255125715257553054e+01
2.831499999999999773e+02	1.030000000000000027e+00	1.443169999999999931e+01	1.390419999999999945e+01	1.265377452456661089e+01
1.609300000000000068e+02	1.379999999999999893e+00	9.707000000000000739e+00	9.155680000000000263e+00	1.036876374315068006e+01
1.664799999999999898e+02	1.379999999999999893e+00	9.960699999999999221e+00	9.411129999999999995e+00	1.047191011097034519e+01
1.720399999999999920e+02	1.379999999999999893e+00	1.019960000000000022e+01	9.654090000000000060e+00	1.057552647513116284e+01
1.775900000000000034e+02	1.379999999999999893e+00	1.043099999999999916e+01	9.887620000000000076e+00	1.067944591388598141e+01
1.831500000000000057e+02	1.379999999999999893e+00	1.065859999999999985e+01	1.011490000000000045e+01	1.078354163921189723e+01
1.859300000000000068e+02	1.379999999999999893e+00	1.077059999999999995e+01	1.022649999999999970e+01	1.083568595137971968e+01
1.887100000000000080e+02	1.379999999999999893e+00	1.087880000000000003e+01	1.033689999999999998e+01	1.088792537435436358e+01
1.905900000000000034e+02	1.379999999999999893e+00	1.095340000000000025e+01	1.041099999999999959e+01	1.092320937216010357e+01
1.942599999999999909e+02	1.379999999999999893e+00	1.109529999999999994e+01	1.055439999999999934e+01	1.099215672732997007e+01
1.970399999999999920e+02	1.379999999999999893e+00	1.120350000000000001e+01	1.066210000000000058e+01	1.104441649023912042e+01
1.998199999999999932e+02	1.379999999999999893e+00	1.131170000000000009e+01	1.076900000000000013e+01	1.109670015952551303e+01
2.025900000000000034e+02	1.379999999999999893e+00	1.141249999999999964e+01	1.087490000000000023e+01	1.114881853283302426e+01
2.053700000000000045e+02	1.379999999999999893e+00	1.152069999999999972e+01	1.098060000000000080e+01	1.120113352845794630e+01
2.109300000000000068e+02	1.379999999999999893e+00	1.172969999999999935e+01	1.119040000000000035e+01	1.130572257773741285e+01
2.164799999999999898e+02	1.379999999999999893e+00	1.193500000000000050e+01	1.139799999999999969e+01	1.141017739909650786e+01
2.220399999999999920e+02	1.379999999999999893e+00	1.214020000000000010e+01	1.160459999999999958e+01	1.151477922514145824e+01
2.275900000000000034e+02	1.379999999999999893e+00	1.234549999999999947e+01	1.180969999999999942e+01	1.161908232336566016e+01
2.331500000000000057e+02	1.379999999999999893e+00	1.255070000000000086e+01	1.201420000000000066e+01	1.172354081174349183e+01
2.387100000000000080e+02	1.379999999999999893e+00	1.275600000000000023e+01	1.221809999999999974e+01	1.182779561158617732e+01
2.442599999999999909e+02	1.379999999999999893e+00	1.295749999999999957e+01	1.242120000000000068e+01	1.193173586683171372e+01
2.498199999999999932e+02	1.379999999999999893e+00	1.315910000000000046e+01	1.262420000000000009e+01	1.203559918024945752e+01
2.553700000000000045e+02	1.379999999999999893e+00	1.336059999999999981e+01	1.282680000000000042e+01	1.213898519655224106e+01
2.609300000000000068e+02	1.379999999999999893e+00	1.356209999999999916e+01	1.302970000000000006e+01	1.224218518621835017e+01
2.664800000000000182e+02	1.379999999999999893e+00	1.376370000000000005e+01	1.323240000000000016e+01	1.234518481517306299e+01
2.720400000000000205e+02	1.379999999999999893e+00	1.396519999999999939e+01	1.343560000000000088e+01	1.244784969623742832e+01
2.775899999999999750e+02	1.379999999999999893e+00	1.416670000000000051e+01	1.363879999999999981e+01	1.254983465796078157e+01
2.831499999999999773e+02	1.379999999999999893e+00	1.436819999999999986e+01	1.384280000000000044e+01	1.265242812605159628e+01
1.664799999999999898e+02	1.719999999999999973e+00	9.725600000000000023e+00	9.175330000000000652e+00	1.047475801832397835e+01
1.720399999999999920e+02	1.719999999999999973e+00	9.998100000000000875e+00	9.449350000000000804e+00	1.057775090297328191e+01
1.775900000000000034e+02	1.719999999999999973e+00	1.025559999999999938e+01	9.705489999999999284e+00	1.068115707576662565e+01
1.831500000000000057e+02	1.719999999999999973e+00	1.049440000000000062e+01	9.950369999999999493e+00	1.078526812127811318e+01
1.859300000000000068e+02	1.719999999999999973e+00	1.061379999999999946e+01	1.006949999999999967e+01	1.083737313830537374e+01
1.887100000000000080e+02	1.719999999999999973e+00	1.072949999999999982e+01	1.018670000000000009e+01	1.088952004096345405e+01
1.905900000000000034e+02	1.719999999999999973e+00	1.080790000000000006e+01	1.026510000000000034e+01	1.092471469729972533e+01
1.942599999999999909e+02	1.719999999999999973e+00	1.095720000000000027e+01	1.041610000000000014e+01	1.099358260912591234e+01
1.970399999999999920e+02	1.719999999999999973e+00	1.106910000000000061e+01	1.052899999999999991e+01	1.104579067080344501e+01
1.998199999999999932e+02	1.719999999999999973e+00	1.118110000000000070e+01	1.064080000000000048e+01	1.109807215827511229e+01
2.025900000000000034e+02	1.719999999999999973e+00	1.129310000000000080e+01	1.075120000000000076e+01	1.115016477330911115e+01
2.053700000000000045e+02	1.719999999999999973e+00	1.139760000000000062e+01	1.086100000000000065e+01	1.120246253833171046e+01
2.164799999999999898e+02	1.719999999999999973e+00	1.183050000000000068e+01	1.129269999999999996e+01	1.141162210175737002e+01
2.220399999999999920e+02	1.719999999999999973e+00	1.204320000000000057e+01	1.150520000000000032e+01	1.151628545069122822e+01
2.275900000000000034e+02	1.719999999999999973e+00	1.225220000000000020e+01	1.171570000000000000e+01	1.162058902316338838e+01
2.331500000000000057e+02	1.719999999999999973e+00	1.246119999999999983e+01	1.192500000000000071e+01	1.172508089862247083e+01
2.387100000000000080e+02	1.719999999999999973e+00	1.267019999999999946e+01	1.213330000000000020e+01	1.182930123990857041e+01
2.442599999999999909e+02	1.719999999999999973e+00	1.287540000000000084e+01	1.234029999999999916e+01	1.193336344077412292e+01
2.498199999999999932e+02	1.719999999999999973e+00	1.308070000000000022e+01	1.254710000000000036e+01	1.203752295758655677e+01
2.553700000000000045e+02	1.719999999999999973e+00	1.328599999999999959e+01	1.275309999999999988e+01	1.214114268925266593e+01
2.609300000000000068e+02	1.719999999999999973e+00	1.349119999999999919e+01	1.295909999999999940e+01	1.224470650850458675e+01
2.664800000000000182e+02	1.719999999999999973e+00	1.369650000000000034e+01	1.316469999999999985e+01	1.234790358946400879e+01
2.720400000000000205e+02	1.719999999999999973e+00	1.390169999999999995e+01	1.337059999999999960e+01	1.245109894992218003e+01
2.775899999999999750e+02	1.719999999999999973e+00	1.410699999999999932e+01	1.357639999999999958e+01	1.255285481223429578e+01
2.831499999999999773e+02	1.719999999999999973e+00	1.431230000000000047e+01	1.378270000000000017e+01	1.265539832435802303e+01
1.720399999999999920e+02	2.069999999999999840e+00	9.755499999999999616e+00	9.204290000000000305e+00	1.057947695565106727e+01
1.775900000000000034e+02	2.069999999999999840e+00	1.005030000000000001e+01	9.495340000000000558e+00	1.068217810917272281e+01
1.831500000000000057e+02	2.069999999999999840e+00	1.032269999999999932e+01	9.764939999999999287e+00	1.078575959012215435e+01
1.859300000000000068e+02	2.069999999999999840e+00	1.044960000000000022e+01	9.894030000000000769e+00	1.083772098090770264e+01
1.887100000000000080e+02	2.069999999999999840e+00	1.057280000000000086e+01	1.002009999999999934e+01	1.088971384898126793e+01
1.905900000000000034e+02	2.069999999999999840e+00	1.065859999999999985e+01	1.010389999999999944e+01	1.092489708453410380e+01
1.942599999999999909e+02	2.069999999999999840e+00	1.081910000000000061e+01	1.026449999999999996e+01	1.099369842297802258e+01
1.970399999999999920e+02	2.069999999999999840e+00	1.093479999999999919e+01	1.038390000000000057e+01	1.104585313948865810e+01
1.998199999999999932e+02	2.069999999999999840e+00	1.105790000000000006e+01	1.050159999999999982e+01	1.109805016513197451e+01
2.025900000000000034e+02	2.069999999999999840e+00	1.116990000000000016e+01	1.061739999999999995e+01	1.115008634088834505e+01
2.053700000000000045e+02	2.069999999999999840e+00	1.128560000000000052e+01	1.073230000000000040e+01	1.120230760469272191e+01
2.109300000000000068e+02	2.069999999999999840e+00	1.150949999999999918e+01	1.095850000000000080e+01	1.130672460466177398e+01
2.164799999999999898e+02	2.069999999999999840e+00	1.172600000000000087e+01	1.118060000000000009e+01	1.141106735195611321e+01
2.220399999999999920e+02	2.069999999999999840e+00	1.194239999999999924e+01	1.139990000000000059e+01	1.151569686754251265e+01
2.275900000000000034e+02	2.069999999999999840e+00	1.215889999999999915e+01	1.161640000000000050e+01	1.162003016320008975e+01
2.331500000000000057e+02	2.069999999999999840e+00	1.237160000000000082e+01	1.183109999999999928e+01	1.172452122019829623e+01
2.387100000000000080e+02	2.069999999999999840e+00	1.258430000000000071e+01	1.204429999999999978e+01	1.182887426813013931e+01
2.442599999999999909e+02	2.069999999999999840e+00	1.279330000000000034e+01	1.225569999999999915e+01	1.193281973271083274e+01
2.498199999999999932e+02	2.069999999999999840e+00	1.300229999999999997e+01	1.246649999999999991e+01	1.203682373165768205e+01
2.553700000000000045e+02	2.069999999999999840e+00	1.321129999999999960e+01	1.267609999999999992e+01	1.214038399652643463e+01
2.609300000000000068e+02	2.069999999999999840e+00	1.342029999999999923e+01	1.288560000000000016e+01	1.224410502979507953e+01
2.664800000000000182e+02	2.069999999999999840e+00	1.362930000000000064e+01	1.309430000000000049e+01	1.234742645961487995e+01
2.720400000000000205e+02	2.069999999999999840e+00	1.383830000000000027e+01	1.330310000000000059e+01	1.245024288652469302e+01
2.775899999999999750e+02	2.069999999999999840e+00	1.404359999999999964e+01	1.351159999999999961e+01	1.255295256783818303e+01
2.831499999999999773e+02	2.069999999999999840e+00	1.425249999999999950e+01	1.372049999999999947e+01	1.265481106707692049e+01
1.720399999999999920e+02	2.410000000000000142e+00	9.460599999999999454e+00	8.908709999999999241e+00	1.058172086169918380e+01
1.775900000000000034e+02	2.410000000000000142e+00	9.815200000000000813e+00	9.259130000000000749e+00	1.068401667064675564e+01
1.831500000000000057e+02	2.410000000000000142e+00	1.012119999999999997e+01	9.564109999999999445e+00	1.078725901674451748e+01
1.859300000000000068e+02	2.410000000000000142e+00	1.026299999999999990e+01	9.706440000000000623e+00	1.083899272143250947e+01
1.887100000000000080e+02	2.410000000000000142e+00	1.040109999999999957e+01	9.843840000000000146e+00	1.089078151537678707e+01
1.905900000000000034e+02	2.410000000000000142e+00	1.049070000000000036e+01	9.934419999999999362e+00	1.092579486576864412e+01
1.942599999999999909e+02	2.410000000000000142e+00	1.066239999999999988e+01	1.010670000000000002e+01	1.099457514518014634e+01
1.970399999999999920e+02	2.410000000000000142e+00	1.079299999999999926e+01	1.023380000000000045e+01	1.104661075390719382e+01
1.998199999999999932e+02	2.410000000000000142e+00	1.091610000000000014e+01	1.035839999999999961e+01	1.109879718962648454e+01
2.025900000000000034e+02	2.410000000000000142e+00	1.103930000000000078e+01	1.048039999999999949e+01	1.115071900172736363e+01
2.053700000000000045e+02	2.410000000000000142e+00	1.115869999999999962e+01	1.060089999999999932e+01	1.120294707187572847e+01
2.109300000000000068e+02	2.410000000000000142e+00	1.139010000000000034e+01	1.083719999999999928e+01	1.130729486020097241e+01
