# Temperature (K)	Pressure (MPa)	Experimental(m3/kg)	NIST(m3/kg)	Model(m3/kg)
1.892589999999999861e+02	5.897000000000000242e+00	3.774680902065299937e-03	3.785140000000000206e-03	2.847027343411452725e-03
1.905320000000000107e+02	6.351300000000000168e+00	3.773332989406599954e-03	3.785059999999999814e-03	2.847029921093030894e-03
1.791399999999999864e+02	3.304399999999999782e+00	3.549541086931899854e-03	3.555930000000000115e-03	2.847457889671468727e-03
1.798300000000000125e+02	3.584900000000000198e+00	3.549662346178499798e-03	3.556199999999999813e-03	2.847457619132910591e-03
1.810080000000000098e+02	4.065100000000000158e+00	3.549904889528199790e-03	3.556709999999999820e-03	2.847457058674175614e-03
1.644410000000000025e+02	5.477299999999999613e+00	3.550551833867099816e-03	2.951300000000000017e-03	2.847455924588481336e-03
1.905320000000000107e+02	8.009000000000000341e+00	3.550450733271000043e-03	3.560080000000000189e-03	2.847456117928266490e-03
1.828340000000000032e+02	6.551800000000000068e+00	3.431384552137299853e-03	3.384809999999999815e-03	2.847702788901132921e-03
1.626310000000000002e+02	6.549100000000000144e+00	3.371994918592400182e-03	2.892060000000000117e-03	2.847792701493750273e-03
1.756289999999999907e+02	3.137599999999999945e+00	3.370755187767499918e-03	3.383849999999999879e-03	2.847795072293734121e-03
1.780809999999999889e+02	4.293499999999999872e+00	3.371210865180599824e-03	3.384160000000000206e-03	2.847794128260846668e-03
1.882920000000000016e+02	9.164799999999999613e+00	3.372907067316899959e-03	3.385580000000000013e-03	2.847790073594385577e-03
1.905320000000000107e+02	1.021010000000000062e+01	3.372304993799599918e-03	3.387810000000000214e-03	2.847791272944022109e-03
1.725660000000000025e+02	5.500899999999999679e+00	3.117799364422800187e-03	3.131090000000000002e-03	2.848440211600599282e-03
1.784799999999999898e+02	9.008200000000000429e+00	3.118781967437100205e-03	3.132279999999999873e-03	2.848438175929014857e-03
1.868499999999999943e+02	1.397610000000000063e+01	3.120139914062799915e-03	3.133780000000000072e-03	2.848435038044382171e-03
1.905320000000000107e+02	1.615439999999999898e+01	3.119733967056899804e-03	3.134520000000000015e-03	2.848435879050132020e-03
1.727659999999999911e+02	1.138310000000000066e+01	2.938931403601100119e-03	2.952359999999999794e-03	2.848882482991736947e-03
1.768890000000000100e+02	1.428049999999999997e+01	2.939541117407499897e-03	2.953250000000000146e-03	2.848881462753495401e-03
1.816690000000000111e+02	1.763360000000000127e+01	2.940317482779600169e-03	2.954109999999999809e-03	2.848879978070710701e-03
1.897829999999999870e+02	2.325230000000000175e+01	2.941607710278499807e-03	2.956229999999999795e-03	2.848877921931271002e-03
1.905320000000000107e+02	2.377720000000000056e+01	2.940761304286399966e-03	2.956260000000000051e-03	2.848879810327111309e-03
1.687529999999999859e+02	1.694219999999999970e+01	2.781866843851499987e-03	2.794410000000000210e-03	2.849234315896208031e-03
1.801160000000000139e+02	2.626650000000000063e+01	2.783568466186500147e-03	2.796680000000000173e-03	2.849231604147466242e-03
1.885279999999999916e+02	3.304500000000000171e+01	2.787301926520600100e-03	2.798580000000000165e-03	2.849222679541090712e-03
1.905320000000000107e+02	3.464399999999999835e+01	2.784239750751199907e-03	2.799059999999999916e-03	2.849228535494753665e-03
1.145240000000000009e+02	8.944999999999999618e-01	2.385228163674999857e-03	2.387119999999999954e-03	2.850086966797626270e-03
1.145240000000000009e+02	4.751699999999999591e+00	2.365023183991100085e-03	2.366449999999999977e-03	2.850140095429464383e-03
1.145240000000000009e+02	7.542099999999999582e+00	2.351686117556599839e-03	2.352589999999999890e-03	2.850165600576431459e-03
1.145240000000000009e+02	1.038240000000000052e+01	2.338656530318000172e-03	2.339280000000000005e-03	2.850191555929495330e-03
1.145240000000000009e+02	1.332559999999999967e+01	2.325874650279100009e-03	2.326239999999999818e-03	2.850219054794917925e-03
1.145240000000000009e+02	1.634359999999999857e+01	2.313025753644999943e-03	2.313589999999999917e-03	2.850249769288863960e-03
1.145240000000000009e+02	1.966560000000000130e+01	2.300250142081800096e-03	2.300389999999999813e-03	2.850279290622356309e-03
1.145240000000000009e+02	2.324500000000000099e+01	2.286658364633300123e-03	2.286949999999999834e-03	2.850305282866081712e-03
1.145240000000000009e+02	2.715540000000000020e+01	2.272753905270700168e-03	2.273069999999999865e-03	2.850339628542595920e-03
1.145240000000000009e+02	3.129870000000000019e+01	2.308264238751799990e-03	2.259189999999999896e-03	2.850274549843786684e-03
1.194200000000000017e+02	8.327999999999999847e-01	2.427617854729200147e-03	2.430129999999999964e-03	2.850065324381515289e-03
1.194200000000000017e+02	3.027400000000000091e+00	2.413212551079799931e-03	2.416440000000000168e-03	2.850098611537358207e-03
1.194200000000000017e+02	6.214599999999999902e+00	2.395014354183200127e-03	2.397910000000000059e-03	2.850129062703479852e-03
1.194200000000000017e+02	1.040070000000000050e+01	2.373378342966199917e-03	2.375609999999999788e-03	2.850166990372545589e-03
1.194200000000000017e+02	1.490930000000000000e+01	2.352307237972200201e-03	2.353739999999999999e-03	2.850212322630301786e-03
1.194200000000000017e+02	1.983719999999999928e+01	2.330796308167799868e-03	2.331919999999999913e-03	2.850246602996524097e-03
1.194200000000000017e+02	2.537480000000000047e+01	2.308606139242999882e-03	2.309550000000000058e-03	2.850296110943128375e-03
1.194200000000000017e+02	3.169099999999999895e+01	2.287472193716699829e-03	2.286289999999999850e-03	2.850334842476762772e-03
1.249170000000000016e+02	9.796000000000000263e-01	2.473875626001799822e-03	2.480650000000000042e-03	2.849904109445984286e-03
1.249170000000000016e+02	4.496000000000000441e+00	2.450432144000399930e-03	2.455619999999999938e-03	2.849937733563595588e-03
1.249170000000000016e+02	8.418599999999999639e+00	2.426682378367300049e-03	2.430540000000000131e-03	2.850000183146535367e-03
1.249170000000000016e+02	1.251900000000000013e+01	2.403555346760199909e-03	2.406870000000000190e-03	2.850046252930613696e-03
1.249170000000000016e+02	1.686289999999999978e+01	2.382047555673799926e-03	2.384100000000000108e-03	2.850087383367750152e-03
1.249170000000000016e+02	2.179850000000000065e+01	2.359161280040799821e-03	2.360559999999999829e-03	2.850129326343013667e-03
1.249170000000000016e+02	2.736380000000000123e+01	2.335283880751500007e-03	2.336470000000000213e-03	2.850171183138580991e-03
1.309869999999999948e+02	1.502499999999999947e+00	2.535097820906899793e-03	2.538219999999999886e-03	2.849836833119198751e-03
1.309869999999999948e+02	4.624600000000000044e+00	2.530601014400499834e-03	2.511890000000000130e-03	2.849845074278533133e-03
1.309869999999999948e+02	7.934400000000000119e+00	2.480795984627200135e-03	2.486830000000000204e-03	2.849932381900446496e-03
1.309869999999999948e+02	1.151999999999999957e+01	2.459102083071899956e-03	2.462329999999999987e-03	2.849970411050582308e-03
1.309869999999999948e+02	1.577360000000000007e+01	2.436974336106199901e-03	2.436129999999999893e-03	2.850016253394893964e-03
1.309869999999999948e+02	2.007140000000000057e+01	2.414090929013699982e-03	2.412200000000000195e-03	2.850058191113071047e-03
1.309869999999999948e+02	2.493059999999999832e+01	2.389772256520099943e-03	2.387629999999999961e-03	2.850102759198119493e-03
1.309869999999999948e+02	3.028740000000000165e+01	2.364592620369300197e-03	2.363060000000000160e-03	2.850146898799340092e-03
1.343280000000000030e+02	6.891000000000000458e-01	2.576747151295199784e-03	2.583139999999999829e-03	2.849758089698838179e-03
1.343280000000000030e+02	2.712299999999999933e+00	2.557110322955100188e-03	2.563100000000000014e-03	2.849795642199249093e-03
1.343280000000000030e+02	5.783100000000000129e+00	2.529861652086799924e-03	2.535599999999999833e-03	2.849845580002434691e-03
1.343280000000000030e+02	9.129599999999999937e+00	2.503489137846300148e-03	2.508810000000000207e-03	2.849902317682473721e-03
1.343280000000000030e+02	1.278260000000000041e+01	2.478557159305400191e-03	2.482569999999999916e-03	2.849938076695521239e-03
1.343280000000000030e+02	1.662549999999999883e+01	2.453923681147700091e-03	2.457669999999999907e-03	2.850006775638590662e-03
1.343280000000000030e+02	2.094660000000000011e+01	2.429301637774900196e-03	2.432329999999999909e-03	2.850047975870529000e-03
1.343280000000000030e+02	2.576780000000000115e+01	2.404111461415699928e-03	2.406750000000000035e-03	2.850084105207139566e-03
1.343280000000000030e+02	3.102899999999999991e+01	2.377995264574299904e-03	2.381470000000000115e-03	2.850142372419215211e-03
1.390610000000000070e+02	1.252399999999999958e+00	2.626741760940699919e-03	2.633889999999999842e-03	2.849587400156405187e-03
1.390610000000000070e+02	3.825400000000000134e+00	2.598127157705599870e-03	2.604920000000000152e-03	2.849658081646468371e-03
1.390610000000000070e+02	7.489999999999999991e-01	2.569641974250499832e-03	2.639990000000000045e-03	2.849714825039805725e-03
1.390610000000000070e+02	9.876099999999999213e+00	2.542209938625300016e-03	2.547950000000000215e-03	2.849756355611668748e-03
1.390610000000000070e+02	1.323000000000000043e+01	2.515895401990799786e-03	2.521219999999999798e-03	2.849808775007354848e-03
1.390610000000000070e+02	1.690009999999999835e+01	2.490458257468900014e-03	2.494890000000000042e-03	2.849863500338198179e-03
1.390610000000000070e+02	2.096620000000000061e+01	2.464838244398599894e-03	2.468559999999999852e-03	2.849918619091416482e-03
1.393609999999999900e+02	2.549690000000000012e+01	2.439405865723099937e-03	2.444270000000000123e-03	2.849961175262905998e-03
1.390610000000000070e+02	3.060000000000000142e+01	2.412092145972199835e-03	2.415140000000000082e-03	2.850026467023266709e-03
1.455560000000000116e+02	1.299600000000000088e+00	2.712407314872100194e-03	2.720690000000000001e-03	2.849356441148430657e-03
1.455560000000000116e+02	3.527600000000000069e+00	2.680050538892200188e-03	2.688380000000000197e-03	2.849426053335797539e-03
1.455560000000000116e+02	6.036800000000000388e+00	2.648940521801999848e-03	2.656459999999999811e-03	2.849495462138866737e-03
1.455560000000000116e+02	8.736100000000000421e+00	2.617895729966999898e-03	2.626129999999999957e-03	2.849554830665085130e-03
1.455560000000000116e+02	1.171860000000000035e+01	2.588655336032500039e-03	2.596359999999999814e-03	2.849620068197369384e-03
1.455560000000000116e+02	1.491310000000000002e+01	2.560102974305100004e-03	2.567879999999999815e-03	2.849670120146214920e-03
1.455560000000000116e+02	1.840180000000000149e+01	2.532235304785199984e-03	2.539950000000000020e-03	2.849723412900676076e-03
1.455560000000000116e+02	2.225829999999999842e+01	2.504172928726599787e-03	2.512180000000000142e-03	2.849781550094103531e-03
1.455560000000000116e+02	2.658909999999999840e+01	2.475997825638100169e-03	2.484099999999999937e-03	2.849844410881870876e-03
1.455560000000000116e+02	3.145810000000000173e+01	2.447690264495999950e-03	2.455689999999999956e-03	2.849905311611021941e-03
1.507500000000000000e+02	3.102100000000000080e+00	2.756675214601900150e-03	2.768290000000000074e-03	2.849486766260279653e-03
1.507500000000000000e+02	5.188500000000000334e+00	2.747260838086800112e-03	2.734700000000000065e-03	2.849500268951696887e-03
1.507500000000000000e+02	7.511499999999999844e+00	2.691144918971899794e-03	2.701900000000000135e-03	2.849629939203037615e-03
1.507500000000000000e+02	1.003919999999999924e+01	2.660039324106099924e-03	2.670399999999999857e-03	2.849699338139788981e-03
1.507500000000000000e+02	1.280710000000000015e+01	2.630609913747999906e-03	2.639760000000000110e-03	2.849746237598526580e-03
1.507500000000000000e+02	1.574540000000000006e+01	2.601683414049600195e-03	2.610690000000000146e-03	2.849799250307137946e-03
1.507500000000000000e+02	1.900000000000000000e+01	2.573566743621099814e-03	2.581809999999999921e-03	2.849859740355070812e-03
1.507500000000000000e+02	2.261370000000000147e+01	2.544949612644399964e-03	2.552979999999999833e-03	2.849914466342596750e-03
1.507500000000000000e+02	2.664049999999999940e+01	2.516585987772000047e-03	2.524090000000000101e-03	2.849980007786525119e-03
1.507500000000000000e+02	3.098620000000000019e+01	2.488033157639700076e-03	2.495990000000000014e-03	2.850036885934199068e-03
1.582379999999999995e+02	2.289499999999999869e+00	2.895444860665200189e-03	2.915360000000000087e-03	2.849322698088257826e-03
1.582379999999999995e+02	3.962699999999999889e+00	2.855356513475299906e-03	2.874020000000000134e-03	2.849392972481738871e-03
1.582379999999999995e+02	5.895100000000000229e+00	2.816274021930199965e-03	2.833340000000000164e-03	2.849492625049822141e-03
1.582379999999999995e+02	8.025100000000000122e+00	2.778618433347999905e-03	2.794769999999999806e-03	2.849573637073065518e-03
1.582379999999999995e+02	1.038979999999999926e+01	2.742897478183300031e-03	2.757599999999999808e-03	2.849659025810510893e-03
1.582379999999999995e+02	1.293580000000000041e+01	2.708600981482099830e-03	2.722570000000000112e-03	2.849705483216401474e-03
1.582379999999999995e+02	1.576249999999999929e+01	2.675622281246600124e-03	2.688269999999999983e-03	2.849768550053505267e-03
1.582379999999999995e+02	1.890800000000000125e+01	2.643515449201200036e-03	2.654510000000000116e-03	2.849829949572954459e-03
1.582379999999999995e+02	2.236240000000000094e+01	2.611601024248999797e-03	2.621599999999999972e-03	2.849888438160516624e-03
1.582379999999999995e+02	2.617229999999999990e+01	2.579487101388200018e-03	2.589259999999999912e-03	2.849942174605143985e-03
1.582379999999999995e+02	3.045909999999999940e+01	2.547695197985800058e-03	2.556810000000000072e-03	2.850005505090008953e-03
1.583160000000000025e+02	3.055600000000000094e+00	3.046572205948699930e-03	2.897069999999999854e-03	2.849130979657723932e-03
1.588160000000000025e+02	4.220100000000000406e+00	3.002496599942800198e-03	2.878400000000000142e-03	2.849211755668729779e-03
1.588160000000000025e+02	5.626900000000000013e+00	2.959973205848899849e-03	2.847989999999999897e-03	2.849296463625092170e-03
1.588160000000000025e+02	7.146099999999999675e+00	2.919143121733900215e-03	2.818689999999999998e-03	2.849374545060851058e-03
1.658160000000000025e+02	8.763899999999999579e+00	2.879557132406100010e-03	2.896580000000000162e-03	2.849450247351199752e-03
1.658160000000000025e+02	1.062759999999999927e+01	2.842144260967200114e-03	2.858999999999999996e-03	2.849521793878253759e-03
1.658160000000000025e+02	1.254840000000000089e+01	2.805855254255200121e-03	2.824870000000000159e-03	2.849585408073286932e-03
1.658160000000000025e+02	1.467079999999999984e+01	2.770702880329599903e-03	2.791350000000000168e-03	2.849655432722540509e-03
1.658160000000000025e+02	1.696349999999999980e+01	2.736912930807799960e-03	2.759039999999999930e-03	2.849709281247675072e-03
1.658160000000000025e+02	1.949030000000000129e+01	2.703620618437999924e-03	2.727149999999999800e-03	2.849783558916706584e-03
1.658160000000000025e+02	2.524309999999999832e+01	2.638347001729600058e-03	2.665369999999999805e-03	2.849929189296613284e-03
1.658160000000000025e+02	2.888589999999999947e+01	2.606981582185999898e-03	2.632049999999999928e-03	2.849991670212039148e-03
1.710200000000000102e+02	3.051200000000000134e+00	3.203608298350099984e-03	3.210269999999999877e-03	2.848850710754832587e-03
1.710200000000000102e+02	3.962000000000000188e+00	3.155419107940799980e-03	3.160300000000000002e-03	2.848958224486423767e-03
1.710200000000000102e+02	4.988100000000000200e+00	3.106675353096599850e-03	3.113279999999999954e-03	2.849070859457776637e-03
1.710200000000000102e+02	6.185599999999999987e+00	3.059970239219000042e-03	3.066950000000000145e-03	2.849163897533230506e-03
1.710200000000000102e+02	7.531600000000000072e+00	3.015027693994100019e-03	3.022599999999999853e-03	2.849253424515750185e-03
1.710200000000000102e+02	9.017300000000000537e+00	2.971570321106199990e-03	2.980500000000000076e-03	2.849350381204264829e-03
1.710200000000000102e+02	1.062930000000000064e+01	2.930490763544400020e-03	2.940809999999999865e-03	2.849432212992236528e-03
1.710200000000000102e+02	1.240799999999999947e+01	2.891268783460099970e-03	2.902459999999999936e-03	2.849532221228308782e-03
1.710200000000000102e+02	1.428589999999999982e+01	2.853748885439800174e-03	2.866720000000000119e-03	2.849600982794402593e-03
1.710200000000000102e+02	1.636619999999999919e+01	2.817521326635900100e-03	2.831569999999999834e-03	2.849673149246203119e-03
1.713199999999999932e+02	1.863009999999999877e+01	2.781730307463500026e-03	2.801070000000000122e-03	2.849761557341369371e-03
1.710200000000000102e+02	2.108320000000000149e+01	2.747636178371700138e-03	2.764449999999999893e-03	2.849843057251549329e-03
1.710200000000000102e+02	2.381680000000000064e+01	2.713339904463700058e-03	2.731439999999999910e-03	2.849911376522281780e-03
1.710200000000000102e+02	2.680020000000000024e+01	2.679486128578900152e-03	2.699089999999999909e-03	2.849973419298804014e-03
1.710200000000000102e+02	3.008079999999999998e+01	2.634945992302400054e-03	2.667099999999999940e-03	2.850079889744087155e-03
1.728120000000000118e+02	2.691800000000000193e+00	3.298003536409600204e-03	3.301029999999999937e-03	2.848706224712469880e-03
1.728120000000000118e+02	3.417600000000000193e+00	3.244201240086800209e-03	3.248340000000000168e-03	2.848817687637122606e-03
1.728120000000000118e+02	4.311099999999999710e+00	3.190084462079799919e-03	3.195229999999999859e-03	2.848925489983749736e-03
1.723120000000000118e+02	5.364099999999999646e+00	3.138217347686299893e-03	3.130449999999999899e-03	2.849028810928757715e-03
1.728120000000000118e+02	6.553200000000000358e+00	3.088285191723100145e-03	3.094700000000000142e-03	2.849136234690590255e-03
1.728120000000000118e+02	7.894300000000000317e+00	3.026135436579700019e-03	3.048079999999999887e-03	2.849240230296806644e-03
1.728120000000000118e+02	9.395599999999999952e+00	3.024579243220000026e-03	3.003440000000000016e-03	2.849243330283579134e-03
1.728120000000000118e+02	1.103110000000000035e+01	2.952417783933299934e-03	2.961440000000000079e-03	2.849381328293370576e-03
1.728120000000000118e+02	1.239559999999999995e+01	2.911345726241099888e-03	2.930419999999999987e-03	2.849472963163122204e-03
1.728120000000000118e+02	1.487289999999999957e+01	2.871387498773600097e-03	2.881190000000000053e-03	2.849549377303298679e-03
1.723120000000000118e+02	1.694579999999999842e+01	2.832974637193899897e-03	2.838919999999999985e-03	2.849613653804746859e-03
1.728120000000000118e+02	1.933980000000000032e+01	2.795513290624899918e-03	2.808670000000000090e-03	2.849673353161828824e-03
1.728120000000000118e+02	2.190909999999999869e+01	2.758602456244099981e-03	2.773639999999999960e-03	2.849749821822697947e-03
1.728120000000000118e+02	2.474940000000000140e+01	2.722499067707400203e-03	2.739080000000000074e-03	2.849798726811153104e-03
1.723120000000000118e+02	2.791570000000000107e+01	2.686842056192900209e-03	2.699930000000000125e-03	2.849864074322294542e-03
1.728120000000000118e+02	3.134309999999999974e+01	2.651746006093900088e-03	2.671279999999999835e-03	2.849945172764755189e-03
1.795260000000000105e+02	3.828800000000000203e+00	3.492394974672699982e-03	3.503650000000000080e-03	2.848471525170432738e-03
1.795260000000000105e+02	4.391399999999999970e+00	3.428497404373699858e-03	3.438969999999999961e-03	2.848583536847451060e-03
1.795260000000000105e+02	5.037499999999999645e+00	3.366895989094900125e-03	3.379340000000000208e-03	2.848730791226603606e-03
1.795260000000000105e+02	5.836700000000000443e+00	3.308732991772300128e-03	3.319279999999999974e-03	2.848860557276406812e-03
1.795260000000000105e+02	6.735199999999999854e+00	3.252613273102899789e-03	3.263659999999999825e-03	2.848994707998326291e-03
1.795260000000000105e+02	7.761300000000000310e+00	3.199563753560199803e-03	3.210540000000000008e-03	2.849117292545476528e-03
1.795260000000000105e+02	8.912300000000000111e+00	3.148439502407499990e-03	3.160169999999999906e-03	2.849194691810170120e-03
1.795260000000000105e+02	1.022269999999999968e+01	3.100001971601199901e-03	3.111270000000000181e-03	2.849295040479569302e-03
1.795260000000000105e+02	1.165569999999999951e+01	3.053361199854599979e-03	3.065280000000000088e-03	2.849376801194982572e-03
1.795260000000000105e+02	1.322230000000000061e+01	3.008480497368700053e-03	3.021649999999999857e-03	2.849469781136386350e-03
1.795260000000000105e+02	1.496049999999999969e+01	2.965591135729400002e-03	2.979359999999999908e-03	2.849575722985854369e-03
1.795260000000000105e+02	1.665439999999999898e+01	2.924195461131600011e-03	2.942929999999999852e-03	2.849674676789674607e-03
1.795260000000000105e+02	1.894450000000000145e+01	2.883912852352499973e-03	2.899479999999999853e-03	2.849767760108766739e-03
1.795260000000000105e+02	2.124790000000000134e+01	2.844634139314500005e-03	2.861020000000000143e-03	2.849855393890842782e-03
1.795260000000000105e+02	2.375590000000000046e+01	2.806234145689100005e-03	2.823809999999999949e-03	2.849928828141600704e-03
1.795260000000000105e+02	2.650590000000000046e+01	2.768697219978800018e-03	2.787439999999999970e-03	2.849997620913818572e-03
1.795260000000000105e+02	2.951849999999999952e+01	2.792858375145999827e-03	2.751840000000000189e-03	2.849953341505942137e-03
1.832210000000000036e+02	5.325800000000000090e+00	3.819451298237600163e-03	3.514359999999999793e-03	2.847662934984303024e-03
1.882210000000000036e+02	5.703400000000000247e+00	3.741651141558300156e-03	3.749810000000000122e-03	2.847817915376094685e-03
1.882210000000000036e+02	6.138600000000000279e+00	3.666957207019999870e-03	3.675470000000000126e-03	2.847948852950584180e-03
1.882210000000000036e+02	6.663199999999999790e+00	3.595643276978300034e-03	3.603449999999999796e-03	2.848102277341908913e-03
1.882210000000000036e+02	7.274899999999999700e+00	3.651664615697000106e-03	3.535190000000000120e-03	2.847999608753021446e-03
1.882210000000000036e+02	7.965099999999999625e+00	3.462909208864500040e-03	3.471699999999999873e-03	2.848420736353922660e-03
1.882210000000000036e+02	8.767899999999999139e+00	3.401059400073699977e-03	3.410139999999999873e-03	2.848524230057876243e-03
1.832210000000000036e+02	8.843899999999999650e+00	3.395576330083899860e-03	3.256320000000000048e-03	2.848535589406062281e-03
1.882210000000000036e+02	9.742499999999999716e+00	3.336784057443700161e-03	3.347720000000000209e-03	2.848676128703210922e-03
1.882210000000000036e+02	1.079550000000000054e+01	3.281115086699700183e-03	3.290949999999999952e-03	2.848778151518119393e-03
1.882210000000000036e+02	1.195120000000000005e+01	3.227740972134299918e-03	3.237789999999999939e-03	2.848884474455500374e-03
1.332210000000000036e+02	1.313429999999999964e+01	3.176124084307500005e-03	2.470749999999999856e-03	2.848983184041782492e-03
1.332210000000000036e+02	1.450609999999999999e+01	3.126743550372200042e-03	2.461889999999999998e-03	2.849073682231465041e-03
1.882210000000000036e+02	1.614610000000000056e+01	3.078555715534999921e-03	3.093600000000000169e-03	2.849181192938671225e-03
1.882210000000000036e+02	1.785129999999999839e+01	3.034856160625000118e-03	3.048719999999999989e-03	2.849278689953610531e-03
1.882210000000000036e+02	1.972060000000000102e+01	2.990585588717300201e-03	3.005439999999999848e-03	2.849356295737034625e-03
1.882210000000000036e+02	2.177890000000000015e+01	2.947755270801600148e-03	2.963359999999999952e-03	2.849445027869768488e-03
1.882210000000000036e+02	2.432590000000000074e+01	2.905795808496400116e-03	2.917560000000000032e-03	2.849521925689132811e-03
1.382210000000000036e+02	2.649840000000000018e+01	2.865330136862700126e-03	2.430530000000000190e-03	2.849602534596768887e-03
1.882210000000000036e+02	2.917439999999999856e+01	2.826808903850999786e-03	2.844429999999999788e-03	2.849673131278782599e-03
1.112300000000000040e+02	2.869999999999999929e+01	2.233788361383600134e-03	2.248659999999999982e-03	2.850665436568967665e-03
1.112300000000000040e+02	4.020000000000000284e+01	2.202615110295499945e-03	2.214480000000000007e-03	2.850752373922599281e-03
1.112300000000000040e+02	5.189999999999999858e+01	2.170197778109800128e-03	2.184000000000000177e-03	2.850819533335892473e-03
1.112300000000000040e+02	7.259999999999999432e+01	2.123437999007899996e-03	2.137829999999999852e-03	2.850931309700279002e-03
1.211899999999999977e+02	2.180000000000000071e+01	2.332915713425599922e-03	2.335429999999999885e-03	2.850497331965230925e-03
1.211899999999999977e+02	3.350000000000000000e+01	2.286784176638900160e-03	2.290309999999999829e-03	2.850589227456837814e-03
1.211899999999999977e+02	7.459999999999999432e+01	2.173943686632299858e-03	2.175850000000000006e-03	2.850805018035336338e-03
1.211899999999999977e+02	9.420000000000000284e+01	2.134042796145400097e-03	2.135230000000000114e-03	2.850881322527103537e-03
1.211899999999999977e+02	1.144000000000000057e+02	2.099129281174099988e-03	2.099100000000000011e-03	2.850964781128628896e-03
1.317899999999999920e+02	4.650000000000000000e+01	2.296132840212100189e-03	2.304850000000000215e-03	2.850493856286307002e-03
1.317899999999999920e+02	6.070000000000000284e+01	2.250625962097500214e-03	2.259719999999999784e-03	2.850566377207605119e-03
1.317899999999999920e+02	7.459999999999999432e+01	2.212589688429300160e-03	2.221970000000000195e-03	2.850648208234619549e-03
1.317899999999999920e+02	8.920000000000000284e+01	2.179552569417399915e-03	2.187380000000000053e-03	2.850708754349144322e-03
1.317899999999999920e+02	1.047999999999999972e+02	2.147132513117200152e-03	2.154800000000000118e-03	2.850775919406020771e-03
1.438199999999999932e+02	4.829999999999999716e+01	2.360349207433899785e-03	2.365550000000000118e-03	2.850436131845355842e-03
1.438199999999999932e+02	7.050000000000000000e+01	2.284287303183699797e-03	2.288329999999999878e-03	2.850593710292408881e-03
1.433199999999999932e+02	9.679999999999999716e+01	2.215711516416700184e-03	2.216360000000000118e-03	2.850708458620863483e-03
1.569600000000000080e+02	4.950000000000000000e+01	2.442023981906200208e-03	2.437649999999999973e-03	2.850311735573788849e-03
1.569600000000000080e+02	6.170000000000000284e+01	2.383413539171199899e-03	2.384779999999999973e-03	2.850377117740984356e-03
1.569600000000000080e+02	7.690000000000000568e+01	2.331049038922000140e-03	2.330179999999999838e-03	2.850481429494469265e-03
1.569600000000000080e+02	9.509999999999999432e+01	2.277711028696800116e-03	2.276100000000000085e-03	2.850591930551509088e-03
1.676100000000000136e+02	4.150039999999999907e+01	2.548653385341599891e-03	2.551859999999999979e-03	2.850009026676656246e-03
1.676100000000000136e+02	5.500000000000000000e+01	2.467579630990800101e-03	2.474870000000000108e-03	2.850144687938918273e-03
1.676100000000000136e+02	7.509999999999999432e+01	2.385282918883999993e-03	2.387830000000000074e-03	2.850321740626318798e-03
1.676100000000000136e+02	9.359999999999999432e+01	2.322945468093199923e-03	2.325390000000000096e-03	2.850416116049826580e-03
