Liquid Phase - AdaboostLasso
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,12.0%,12.085,3148.816,56.114,0.070
Exp x NIST,1.0%,4.215,2820.264,53.106,0.167
NIST x Model,11.0%,8.259,158.856,12.604,0.421

Vapor Phase - AdaboostLasso
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,98.0%,61.471,20115.549,141.829,-0.005
Exp x NIST,2.0%,18.556,17686.113,132.989,0.117
NIST x Model,96.0%,44.437,2980.557,54.594,-1.699

Supercritical Phase - AdaboostLasso
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,49.0%,33.808,3820.414,61.810,0.196
Exp x NIST,4.0%,2.389,32.386,5.691,0.993
NIST x Model,48.0%,33.894,3813.175,61.751,0.171

