# Temperature (K)	Pressure (MPa)	Experimental(uPas)	NIST(uPas)	Model(uPas)
2.600000000000000000e+02	1.250000000000000000e+00	1.000000000000000000e+01	9.990999999999999659e+00	1.335530083176826999e+01
2.600000000000000000e+02	1.500000000000000000e+00	1.004199999999999982e+01	1.003630000000000067e+01	1.332872473412051306e+01
2.600000000000000000e+02	1.750000000000000000e+00	1.008799999999999919e+01	1.008419999999999916e+01	1.330214863647275081e+01
2.600000000000000000e+02	2.000000000000000000e+00	1.013499999999999979e+01	1.013460000000000072e+01	1.327557253882499744e+01
2.600000000000000000e+02	2.259999999999999787e+00	1.019599999999999973e+01	1.018989999999999974e+01	1.324793339727132668e+01
2.600000000000000000e+02	2.500000000000000000e+00	1.024900000000000055e+01	1.024370000000000047e+01	1.322242034352947293e+01
2.600000000000000000e+02	2.729999999999999982e+00	1.030199999999999960e+01	1.029770000000000074e+01	1.319797033369353834e+01
2.600000000000000000e+02	2.990000000000000213e+00	1.036200000000000010e+01	1.036180000000000057e+01	1.317033119213986225e+01
2.600000000000000000e+02	3.250000000000000000e+00	1.042900000000000027e+01	1.042919999999999980e+01	1.314269205058619683e+01
2.600000000000000000e+02	3.479999999999999982e+00	1.049900000000000055e+01	1.049179999999999957e+01	1.311824204075025335e+01
2.600000000000000000e+02	3.740000000000000213e+00	1.056799999999999962e+01	1.056589999999999918e+01	1.309060289919658615e+01
2.600000000000000000e+02	3.990000000000000213e+00	1.064199999999999946e+01	1.064080000000000048e+01	1.306402680154882390e+01
2.600000000000000000e+02	4.259999999999999787e+00	1.073300000000000054e+01	1.072560000000000002e+01	1.303532461608924464e+01
2.600000000000000000e+02	4.480000000000000426e+00	1.080700000000000038e+01	1.079790000000000028e+01	1.301193765015921322e+01
2.800000000000000000e+02	1.000000000000000056e-01	1.048399999999999999e+01	1.048230000000000040e+01	1.343460623244671837e+01
2.800000000000000000e+02	2.000000000000000111e-01	1.050399999999999956e+01	1.049569999999999936e+01	1.342397579338761560e+01
2.800000000000000000e+02	2.999999999999999889e-01	1.051900000000000013e+01	1.050939999999999941e+01	1.341334535432850750e+01
2.800000000000000000e+02	4.000000000000000222e-01	1.053599999999999959e+01	1.052330000000000076e+01	1.340271491526941006e+01
2.800000000000000000e+02	5.000000000000000000e-01	1.054700000000000060e+01	1.053759999999999941e+01	1.339208447621030196e+01
2.800000000000000000e+02	5.999999999999999778e-01	1.056400000000000006e+01	1.055209999999999937e+01	1.338145403715119919e+01
2.800000000000000000e+02	6.999999999999999556e-01	1.057399999999999984e+01	1.056690000000000040e+01	1.337082359809209642e+01
2.800000000000000000e+02	8.000000000000000444e-01	1.058900000000000041e+01	1.058200000000000074e+01	1.336019315903299187e+01
2.800000000000000000e+02	9.000000000000000222e-01	1.060399999999999920e+01	1.059730000000000061e+01	1.334956271997388733e+01
2.800000000000000000e+02	1.000000000000000000e+00	1.061899999999999977e+01	1.061299999999999955e+01	1.333893228091478456e+01
2.800000000000000000e+02	1.239999999999999991e+00	1.065600000000000058e+01	1.065179999999999971e+01	1.331341922717293258e+01
2.800000000000000000e+02	1.500000000000000000e+00	1.069899999999999984e+01	1.069570000000000043e+01	1.328578008561926715e+01
2.800000000000000000e+02	1.750000000000000000e+00	1.074200000000000088e+01	1.074000000000000021e+01	1.310822929979477891e+01
2.800000000000000000e+02	1.989999999999999991e+00	1.078899999999999970e+01	1.078439999999999976e+01	1.308400995733020444e+01
2.800000000000000000e+02	2.229999999999999982e+00	1.083200000000000074e+01	1.083060000000000045e+01	1.305979061486562642e+01
2.800000000000000000e+02	2.500000000000000000e+00	1.088700000000000045e+01	1.088490000000000002e+01	1.303254385459297815e+01
2.800000000000000000e+02	2.740000000000000213e+00	1.093900000000000006e+01	1.093529999999999980e+01	1.300832451212840013e+01
2.800000000000000000e+02	3.000000000000000000e+00	1.099000000000000021e+01	1.099210000000000065e+01	1.298208689112511394e+01
2.800000000000000000e+02	3.250000000000000000e+00	1.104800000000000004e+01	1.104909999999999926e+01	1.295685840939117917e+01
3.000000000000000000e+02	1.000000000000000056e-01	1.114199999999999946e+01	1.113550000000000040e+01	1.325007217332784393e+01
3.000000000000000000e+02	2.000000000000000111e-01	1.116099999999999959e+01	1.114860000000000007e+01	1.323998078063427641e+01
3.000000000000000000e+02	2.999999999999999889e-01	1.117300000000000004e+01	1.116179999999999950e+01	1.322988938794070002e+01
3.000000000000000000e+02	4.000000000000000222e-01	1.118999999999999950e+01	1.117530000000000001e+01	1.321979799524712718e+01
3.000000000000000000e+02	5.000000000000000000e-01	1.120400000000000063e+01	1.118900000000000006e+01	1.320970660255354900e+01
3.000000000000000000e+02	5.999999999999999778e-01	1.121599999999999930e+01	1.120289999999999964e+01	1.319961520985997616e+01
3.000000000000000000e+02	6.999999999999999556e-01	1.122799999999999976e+01	1.121710000000000029e+01	1.318952381716640510e+01
3.000000000000000000e+02	8.000000000000000444e-01	1.123799999999999955e+01	1.123150000000000048e+01	1.317943242447283403e+01
3.000000000000000000e+02	9.000000000000000222e-01	1.125300000000000011e+01	1.124610000000000021e+01	1.316934103177925941e+01
3.000000000000000000e+02	1.000000000000000000e+00	1.126800000000000068e+01	1.126099999999999923e+01	1.315924963908568301e+01
3.000000000000000000e+02	1.250000000000000000e+00	1.130599999999999916e+01	1.129920000000000080e+01	1.313402115735174824e+01
3.000000000000000000e+02	1.489999999999999991e+00	1.134200000000000053e+01	1.133719999999999928e+01	1.310980181488718088e+01
3.000000000000000000e+02	1.750000000000000000e+00	1.138299999999999912e+01	1.138010000000000055e+01	1.308356419388388758e+01
3.000000000000000000e+02	2.000000000000000000e+00	1.142399999999999949e+01	1.142290000000000028e+01	1.305833571214995104e+01
3.000000000000000000e+02	2.250000000000000000e+00	1.146799999999999997e+01	1.146720000000000006e+01	1.303310723041602337e+01
3.000000000000000000e+02	2.490000000000000213e+00	1.151099999999999923e+01	1.151130000000000031e+01	1.300888788795144535e+01
3.000000000000000000e+02	2.740000000000000213e+00	1.155799999999999983e+01	1.155889999999999951e+01	1.298365940621750880e+01
3.000000000000000000e+02	2.990000000000000213e+00	1.160500000000000043e+01	1.160810000000000031e+01	1.295843092448357226e+01
3.000000000000000000e+02	3.250000000000000000e+00	1.165700000000000003e+01	1.166099999999999959e+01	1.293219330348028784e+01
3.000000000000000000e+02	3.500000000000000000e+00	1.171100000000000030e+01	1.171369999999999933e+01	1.290696482174635307e+01
3.000000000000000000e+02	3.750000000000000000e+00	1.176699999999999946e+01	1.176810000000000045e+01	1.288173634001242185e+01
3.000000000000000000e+02	3.990000000000000213e+00	1.182000000000000028e+01	1.182199999999999918e+01	1.285751699754784738e+01
3.000000000000000000e+02	4.250000000000000000e+00	1.187899999999999956e+01	1.188219999999999921e+01	1.283127937654455764e+01
3.000000000000000000e+02	4.500000000000000000e+00	1.193900000000000006e+01	1.194200000000000017e+01	1.280605089481062819e+01
3.200000000000000000e+02	1.000000000000000056e-01	1.177299999999999969e+01	1.177270000000000039e+01	1.315944849144661788e+01
3.200000000000000000e+02	2.000000000000000111e-01	1.179499999999999993e+01	1.178529999999999944e+01	1.314756016676212802e+01
3.200000000000000000e+02	2.999999999999999889e-01	1.180899999999999928e+01	1.179809999999999981e+01	1.313567184207763816e+01
3.200000000000000000e+02	4.000000000000000222e-01	1.182099999999999973e+01	1.181109999999999971e+01	1.312378351739315185e+01
3.200000000000000000e+02	5.000000000000000000e-01	1.183500000000000085e+01	1.182429999999999914e+01	1.311189519270866199e+01
3.200000000000000000e+02	5.999999999999999778e-01	1.184600000000000009e+01	1.183760000000000012e+01	1.310000686802417036e+01
3.200000000000000000e+02	6.999999999999999556e-01	1.185899999999999999e+01	1.185120000000000040e+01	1.308811854333968583e+01
3.200000000000000000e+02	8.000000000000000444e-01	1.187100000000000044e+01	1.186500000000000021e+01	1.307623021865519064e+01
3.200000000000000000e+02	9.000000000000000222e-01	1.188199999999999967e+01	1.187889999999999979e+01	1.306434189397070256e+01
3.200000000000000000e+02	1.000000000000000000e+00	1.189799999999999969e+01	1.189300000000000068e+01	1.305245356928621447e+01
3.200000000000000000e+02	1.250000000000000000e+00	1.193200000000000038e+01	1.192919999999999980e+01	1.302273275757498894e+01
3.200000000000000000e+02	1.500000000000000000e+00	1.196700000000000053e+01	1.196659999999999968e+01	1.299301194586376340e+01
3.200000000000000000e+02	1.750000000000000000e+00	1.200300000000000011e+01	1.200520000000000032e+01	1.296329113415253964e+01
3.200000000000000000e+02	2.000000000000000000e+00	1.204400000000000048e+01	1.204499999999999993e+01	1.293357032244131943e+01
3.200000000000000000e+02	2.250000000000000000e+00	1.208399999999999963e+01	1.208610000000000007e+01	1.290384951073009034e+01
3.200000000000000000e+02	2.490000000000000213e+00	1.212299999999999933e+01	1.212679999999999936e+01	1.287531753148731717e+01
3.200000000000000000e+02	2.740000000000000213e+00	1.216699999999999982e+01	1.217040000000000077e+01	1.284559671977609518e+01
3.200000000000000000e+02	3.000000000000000000e+00	1.221000000000000085e+01	1.221710000000000029e+01	1.281468707559642262e+01
3.200000000000000000e+02	3.259999999999999787e+00	1.225999999999999979e+01	1.226529999999999987e+01	1.278377743141674472e+01
3.200000000000000000e+02	3.490000000000000213e+00	1.230300000000000082e+01	1.230899999999999928e+01	1.275643428464242035e+01
3.200000000000000000e+02	3.759999999999999787e+00	1.235299999999999976e+01	1.236190000000000033e+01	1.272433580799430430e+01
3.200000000000000000e+02	4.009999999999999787e+00	1.240600000000000058e+01	1.241220000000000034e+01	1.269461499628307521e+01
3.200000000000000000e+02	4.250000000000000000e+00	1.245500000000000007e+01	1.246189999999999998e+01	1.266608301704029849e+01
3.200000000000000000e+02	4.509999999999999787e+00	1.251299999999999990e+01	1.251699999999999946e+01	1.263517337286062414e+01
3.400000000000000000e+02	1.000000000000000056e-01	1.240199999999999925e+01	1.239450000000000074e+01	1.314176931276701765e+01
3.400000000000000000e+02	2.000000000000000111e-01	1.242099999999999937e+01	1.240670000000000073e+01	1.312988098808252779e+01
3.400000000000000000e+02	2.999999999999999889e-01	1.243900000000000006e+01	1.241910000000000025e+01	1.311799266339803793e+01
3.400000000000000000e+02	4.000000000000000222e-01	1.245199999999999996e+01	1.243159999999999954e+01	1.310610433871355163e+01
3.400000000000000000e+02	5.000000000000000000e-01	1.246100000000000030e+01	1.244430000000000014e+01	1.309421601402906177e+01
3.400000000000000000e+02	5.999999999999999778e-01	1.247199999999999953e+01	1.245710000000000051e+01	1.308232768934457013e+01
3.400000000000000000e+02	6.999999999999999556e-01	1.248399999999999999e+01	1.247010000000000041e+01	1.307043936466008738e+01
3.400000000000000000e+02	8.000000000000000444e-01	1.249600000000000044e+01	1.248320000000000007e+01	1.296388695746082043e+01
3.400000000000000000e+02	9.100000000000000311e-01	1.250900000000000034e+01	1.249779999999999980e+01	1.295141276980789513e+01
3.400000000000000000e+02	1.000000000000000000e+00	1.252100000000000080e+01	1.250999999999999979e+01	1.294120661627368030e+01
3.400000000000000000e+02	1.260000000000000009e+00	1.255799999999999983e+01	1.254570000000000007e+01	1.291172217273040523e+01
3.400000000000000000e+02	1.489999999999999991e+00	1.258399999999999963e+01	1.257820000000000071e+01	1.288563978036520474e+01
3.400000000000000000e+02	1.750000000000000000e+00	1.261599999999999966e+01	1.261589999999999989e+01	1.285615533682192613e+01
3.400000000000000000e+02	1.989999999999999991e+00	1.265399999999999991e+01	1.265179999999999971e+01	1.282893892739736508e+01
3.400000000000000000e+02	2.250000000000000000e+00	1.268999999999999950e+01	1.269159999999999933e+01	1.279945448385409001e+01
3.400000000000000000e+02	2.500000000000000000e+00	1.272799999999999976e+01	1.273099999999999987e+01	1.277110405737017196e+01
3.400000000000000000e+02	2.750000000000000000e+00	1.276299999999999990e+01	1.277139999999999986e+01	1.274275363088625035e+01
3.400000000000000000e+02	3.000000000000000000e+00	1.280400000000000027e+01	1.281290000000000084e+01	1.271440320440232874e+01
3.400000000000000000e+02	3.240000000000000213e+00	1.284399999999999942e+01	1.285360000000000014e+01	1.268718679497776769e+01
3.400000000000000000e+02	3.509999999999999787e+00	1.289000000000000057e+01	1.290070000000000050e+01	1.265656833437513384e+01
3.400000000000000000e+02	3.750000000000000000e+00	1.293200000000000038e+01	1.294350000000000023e+01	1.262935192495057457e+01
3.400000000000000000e+02	4.000000000000000000e+00	1.297799999999999976e+01	1.298920000000000030e+01	1.260100149846665474e+01
3.400000000000000000e+02	4.250000000000000000e+00	1.302599999999999980e+01	1.303589999999999982e+01	1.257265107198273668e+01
3.400000000000000000e+02	4.490000000000000213e+00	1.306900000000000084e+01	1.308179999999999943e+01	1.254543466255817208e+01
3.600000000000000000e+02	1.000000000000000056e-01	1.299499999999999922e+01	1.300169999999999959e+01	1.302411235288419178e+01
3.600000000000000000e+02	2.000000000000000111e-01	1.301800000000000068e+01	1.301350000000000051e+01	1.301277218229061816e+01
3.600000000000000000e+02	2.999999999999999889e-01	1.303200000000000003e+01	1.302549999999999919e+01	1.300143201169705165e+01
3.600000000000000000e+02	4.000000000000000222e-01	1.304400000000000048e+01	1.303749999999999964e+01	1.299009184110348514e+01
3.600000000000000000e+02	5.000000000000000000e-01	1.305799999999999983e+01	1.304969999999999963e+01	1.297875167050991685e+01
3.600000000000000000e+02	5.999999999999999778e-01	1.306700000000000017e+01	1.306199999999999939e+01	1.296741149991635211e+01
3.600000000000000000e+02	6.999999999999999556e-01	1.307900000000000063e+01	1.307450000000000045e+01	1.295607132932278382e+01
3.600000000000000000e+02	8.000000000000000444e-01	1.309200000000000053e+01	1.308709999999999951e+01	1.294473115872921909e+01
3.600000000000000000e+02	9.000000000000000222e-01	1.309999999999999964e+01	1.309980000000000011e+01	1.293339098813564902e+01
3.600000000000000000e+02	1.000000000000000000e+00	1.311400000000000077e+01	1.311260000000000048e+01	1.292205081754207718e+01
3.600000000000000000e+02	1.250000000000000000e+00	1.314499999999999957e+01	1.314530000000000065e+01	1.289370039105816268e+01
3.600000000000000000e+02	1.500000000000000000e+00	1.317600000000000016e+01	1.317880000000000074e+01	1.286534996457423929e+01
3.600000000000000000e+02	1.750000000000000000e+00	1.320700000000000074e+01	1.321310000000000073e+01	1.283699953809031946e+01
3.600000000000000000e+02	2.000000000000000000e+00	1.323799999999999955e+01	1.324830000000000041e+01	1.280864911160640141e+01
3.600000000000000000e+02	2.250000000000000000e+00	1.327500000000000036e+01	1.328420000000000023e+01	1.276795821670248188e+01
3.600000000000000000e+02	2.500000000000000000e+00	1.331000000000000050e+01	1.332109999999999950e+01	1.274054217237088693e+01
3.600000000000000000e+02	2.740000000000000213e+00	1.333999999999999986e+01	1.335720000000000063e+01	1.271422276981255450e+01
3.600000000000000000e+02	3.000000000000000000e+00	1.337700000000000067e+01	1.339729999999999954e+01	1.268571008370769526e+01
3.600000000000000000e+02	3.250000000000000000e+00	1.341600000000000037e+01	1.343660000000000032e+01	1.265829403937610387e+01
3.600000000000000000e+02	3.500000000000000000e+00	1.345400000000000063e+01	1.347690000000000055e+01	1.263087799504451070e+01
3.600000000000000000e+02	3.750000000000000000e+00	1.349600000000000044e+01	1.351789999999999914e+01	1.260346195071291575e+01
3.600000000000000000e+02	4.000000000000000000e+00	1.353899999999999970e+01	1.355990000000000073e+01	1.257604590638131903e+01
3.600000000000000000e+02	4.250000000000000000e+00	1.358000000000000007e+01	1.360260000000000069e+01	1.254862986204972231e+01
3.600000000000000000e+02	4.500000000000000000e+00	1.362400000000000055e+01	1.364630000000000010e+01	1.252121381771813091e+01
2.331500000000000057e+02	1.300000000000000044e-01	8.941000000000000725e+00	8.889709999999999113e+00	1.328445380652575558e+01
2.331500000000000057e+02	3.149999999999999911e+00	9.743000000000000327e+00	9.557660000000000267e+00	1.295326799100010007e+01
2.631499999999999773e+02	1.300000000000000044e-01	9.968999999999999417e+00	9.923090000000000188e+00	1.321728608073354927e+01
2.631499999999999773e+02	3.689999999999999947e+00	1.079800000000000004e+01	1.064649999999999963e+01	1.282688160945164846e+01
2.931499999999999773e+02	1.499999999999999944e-01	1.097899999999999920e+01	1.092019999999999946e+01	1.314792507139483035e+01
2.931499999999999773e+02	1.600000000000000033e-01	1.097700000000000031e+01	1.092149999999999999e+01	1.314682842962156428e+01
2.931499999999999773e+02	4.219999999999999751e+00	1.180700000000000038e+01	1.167559999999999931e+01	1.270159186967647713e+01
3.331499999999999773e+02	1.700000000000000122e-01	1.226099999999999923e+01	1.219180000000000064e+01	1.305617482012536179e+01
3.731499999999999773e+02	1.900000000000000022e-01	1.347899999999999920e+01	1.340380000000000038e+01	1.296442456885589678e+01
3.731499999999999773e+02	2.000000000000000111e-01	1.348199999999999932e+01	1.340499999999999936e+01	1.296332792708263426e+01
4.231499999999999773e+02	2.099999999999999922e-01	1.490099999999999980e+01	1.484350000000000058e+01	1.285028507565571765e+01
4.731499999999999773e+02	2.300000000000000100e-01	1.628000000000000114e+01	1.621020000000000039e+01	1.273614558245551898e+01
5.231499999999999773e+02	2.600000000000000089e-01	1.757700000000000173e+01	1.751409999999999911e+01	1.262090944748206311e+01
5.231499999999999773e+02	2.700000000000000178e-01	1.758999999999999986e+01	1.751500000000000057e+01	1.261981280570879704e+01
2.731000000000000227e+02	1.060000000000000053e+00	1.052999999999999936e+01	1.039530000000000065e+01	1.309302110009895337e+01
2.731000000000000227e+02	1.429999999999999938e+00	1.058000000000000007e+01	1.045780000000000065e+01	1.305244535448819221e+01
2.731000000000000227e+02	1.810000000000000053e+00	1.058999999999999986e+01	1.052679999999999971e+01	1.301077296710416675e+01
2.731000000000000227e+02	2.609999999999999876e+00	1.082000000000000028e+01	1.068880000000000052e+01	1.292304162524306399e+01
2.731000000000000227e+02	3.009999999999999787e+00	1.078999999999999915e+01	1.077890000000000015e+01	1.287917595431251172e+01
2.731000000000000227e+02	3.569999999999999840e+00	1.100000000000000000e+01	1.091580000000000084e+01	1.281776401500974139e+01
2.731000000000000227e+02	4.240000000000000213e+00	1.116000000000000014e+01	1.109720000000000084e+01	1.274428901620106913e+01
2.981499999999999773e+02	1.000000000000000056e-01	1.117999999999999972e+01	1.107579999999999920e+01	1.317203084272833102e+01
2.981499999999999773e+02	1.199999999999999956e-01	1.118999999999999950e+01	1.107840000000000025e+01	1.316968251845994331e+01
2.981499999999999773e+02	1.700000000000000122e-01	1.118999999999999950e+01	1.108489999999999931e+01	1.316381170778896070e+01
2.981499999999999773e+02	2.899999999999999800e-01	1.118999999999999950e+01	1.110079999999999956e+01	1.314972176217860600e+01
2.981499999999999773e+02	5.000000000000000000e-01	1.123000000000000043e+01	1.112940000000000040e+01	1.312506435736048083e+01
2.981499999999999773e+02	1.020000000000000018e+00	1.130000000000000071e+01	1.120470000000000077e+01	1.306400792638226882e+01
2.981499999999999773e+02	1.510000000000000009e+00	1.133000000000000007e+01	1.128170000000000073e+01	1.300647398180664815e+01
2.981499999999999773e+02	2.029999999999999805e+00	1.141000000000000014e+01	1.136989999999999945e+01	1.294541755082843970e+01
2.981499999999999773e+02	2.520000000000000018e+00	1.152999999999999936e+01	1.145940000000000047e+01	1.288788360625281726e+01
2.981499999999999773e+02	3.000000000000000000e+00	1.158999999999999986e+01	1.155330000000000013e+01	1.283152382381138601e+01
2.981499999999999773e+02	3.529999999999999805e+00	1.171000000000000085e+01	1.166450000000000031e+01	1.276929323069898103e+01
2.981499999999999773e+02	4.019999999999999574e+00	1.182000000000000028e+01	1.177439999999999998e+01	1.271175928612335859e+01
3.231499999999999773e+02	1.000000000000000056e-01	1.198000000000000043e+01	1.187160000000000082e+01	1.314473434166992050e+01
3.231499999999999773e+02	5.200000000000000178e-01	1.202999999999999936e+01	1.192559999999999931e+01	1.309541953203367548e+01
