Liquid Phase - BaggingRegressorLasso
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,17.0%,15.067,3172.384,56.324,0.064
Exp x NIST,1.0%,4.215,2820.264,53.106,0.167
NIST x Model,17.0%,11.273,189.125,13.752,0.311

Vapor Phase - BaggingRegressorLasso
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,75.0%,51.352,19611.836,140.042,0.020
Exp x NIST,2.0%,18.556,17686.113,132.989,0.117
NIST x Model,73.0%,33.948,1948.802,44.145,-0.765

Supercritical Phase - BaggingRegressorLasso
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,43.0%,31.582,3827.186,61.864,0.195
Exp x NIST,4.0%,2.389,32.386,5.691,0.993
NIST x Model,43.0%,31.661,3805.996,61.693,0.173

