# Temperature (K)	Pressure (MPa)	Experimental(kJ/mol)	NIST(kJ/mol)	Model(kJ/mol)
1.109300000000000068e+02	1.719999999999999973e+00	5.970999999999999641e-01	-3.073719999999999838e-03	6.370827555656433105e-01
1.164800000000000040e+02	1.719999999999999973e+00	9.031000000000000139e-01	3.064970000000000194e-01	9.312949180603027344e-01
1.220400000000000063e+02	1.719999999999999973e+00	1.212900000000000089e+00	6.204229999999999468e-01	1.237819671630859375e+00
1.275900000000000034e+02	1.719999999999999973e+00	1.530100000000000016e+00	9.382709999999999662e-01	1.515974164009094238e+00
1.331500000000000057e+02	1.719999999999999973e+00	1.854800000000000004e+00	1.262110000000000065e+00	1.836679816246032715e+00
1.387100000000000080e+02	1.719999999999999973e+00	2.186999999999999833e+00	1.592619999999999925e+00	2.145485401153564453e+00
1.442599999999999909e+02	1.719999999999999973e+00	2.530299999999999994e+00	1.930889999999999995e+00	2.477974653244018555e+00
1.498199999999999932e+02	1.719999999999999973e+00	2.881099999999999994e+00	2.280640000000000001e+00	2.764421939849853516e+00
1.553700000000000045e+02	1.719999999999999973e+00	3.239399999999999835e+00	2.644359999999999822e+00	3.113929510116577148e+00
1.609300000000000068e+02	1.719999999999999973e+00	3.627499999999999947e+00	3.029669999999999863e+00	3.482603311538696289e+00
9.981999999999999318e+01	2.069999999999999840e+00	0.000000000000000000e+00	-6.046529999999999960e-01	5.154980719089508057e-02
1.053700000000000045e+02	2.069999999999999840e+00	2.985999999999999766e-01	-3.013700000000000268e-01	3.380265831947326660e-01
1.109300000000000068e+02	2.069999999999999840e+00	5.970999999999999641e-01	5.207960000000000193e-03	6.470727324485778809e-01
1.164800000000000040e+02	2.069999999999999840e+00	9.031000000000000139e-01	3.144129999999999980e-01	9.382808208465576172e-01
1.220400000000000063e+02	2.069999999999999840e+00	1.212900000000000089e+00	6.278860000000000552e-01	1.245663046836853027e+00
1.275900000000000034e+02	2.069999999999999840e+00	1.530100000000000016e+00	9.451709999999999834e-01	1.523784875869750977e+00
1.331500000000000057e+02	2.069999999999999840e+00	1.854800000000000004e+00	1.268289999999999917e+00	1.851872920989990234e+00
1.387100000000000080e+02	2.069999999999999840e+00	2.186999999999999833e+00	1.597869999999999902e+00	2.160359621047973633e+00
1.442599999999999909e+02	2.069999999999999840e+00	2.522800000000000153e+00	1.934919999999999973e+00	2.497659206390380859e+00
1.498199999999999932e+02	2.069999999999999840e+00	2.873600000000000154e+00	2.282970000000000166e+00	2.772509336471557617e+00
1.553700000000000045e+02	2.069999999999999840e+00	3.231899999999999995e+00	2.644239999999999924e+00	3.125353574752807617e+00
1.609300000000000068e+02	2.069999999999999840e+00	3.616299999999999848e+00	3.025700000000000056e+00	3.499807357788085938e+00
1.664799999999999898e+02	2.069999999999999840e+00	4.026799999999999713e+00	3.436409999999999965e+00	3.835572242736816406e+00
9.981999999999999318e+01	2.410000000000000142e+00	3.700000000000000164e-03	-5.960680000000000422e-01	4.831805080175399780e-02
1.053700000000000045e+02	2.410000000000000142e+00	3.023000000000000131e-01	-2.930209999999999759e-01	3.330479562282562256e-01
1.109300000000000068e+02	2.410000000000000142e+00	6.008999999999999897e-01	1.326970000000000059e-02	6.376122832298278809e-01
1.164800000000000040e+02	2.410000000000000142e+00	9.069000000000000394e-01	3.221249999999999947e-01	9.362489581108093262e-01
1.220400000000000063e+02	2.410000000000000142e+00	1.216599999999999904e+00	6.351670000000000371e-01	1.245870232582092285e+00
1.275900000000000034e+02	2.410000000000000142e+00	1.533900000000000041e+00	9.519159999999999844e-01	1.517135739326477051e+00
1.331500000000000057e+02	2.410000000000000142e+00	1.854800000000000004e+00	1.274359999999999937e+00	1.846441507339477539e+00
1.387100000000000080e+02	2.410000000000000142e+00	2.183199999999999807e+00	1.603059999999999929e+00	2.156883239746093750e+00
1.442599999999999909e+02	2.410000000000000142e+00	2.519099999999999895e+00	1.938960000000000017e+00	2.491925477981567383e+00
1.498199999999999932e+02	2.410000000000000142e+00	2.869899999999999896e+00	2.285429999999999851e+00	2.763176202774047852e+00
1.553700000000000045e+02	2.410000000000000142e+00	3.224499999999999922e+00	2.644439999999999902e+00	3.127229928970336914e+00
1.609300000000000068e+02	2.410000000000000142e+00	3.608900000000000219e+00	3.022440000000000015e+00	3.493027210235595703e+00
1.664799999999999898e+02	2.410000000000000142e+00	4.004400000000000404e+00	3.427200000000000024e+00	3.827194690704345703e+00
9.981999999999999318e+01	2.759999999999999787e+00	3.700000000000000164e-03	-5.872209999999999930e-01	6.943207234144210815e-02
1.053700000000000045e+02	2.759999999999999787e+00	3.023000000000000131e-01	-2.844140000000000001e-01	3.494944870471954346e-01
1.109300000000000068e+02	2.759999999999999787e+00	6.008999999999999897e-01	2.158540000000000111e-02	6.611256599426269531e-01
1.164800000000000040e+02	2.759999999999999787e+00	9.069000000000000394e-01	3.300870000000000193e-01	9.546473026275634766e-01
1.220400000000000063e+02	2.759999999999999787e+00	1.216599999999999904e+00	6.426929999999999588e-01	1.264140129089355469e+00
1.275900000000000034e+02	2.759999999999999787e+00	1.533900000000000041e+00	9.589020000000000321e-01	1.532034993171691895e+00
1.331500000000000057e+02	2.759999999999999787e+00	1.854800000000000004e+00	1.280669999999999975e+00	1.863476753234863281e+00
1.387100000000000080e+02	2.759999999999999787e+00	2.183199999999999807e+00	1.608489999999999975e+00	2.171799421310424805e+00
1.442599999999999909e+02	2.759999999999999787e+00	2.519099999999999895e+00	1.943240000000000078e+00	2.512716531753540039e+00
1.498199999999999932e+02	2.759999999999999787e+00	2.866200000000000081e+00	2.288149999999999906e+00	2.779915809631347656e+00
1.553700000000000045e+02	2.759999999999999787e+00	3.213299999999999823e+00	2.644960000000000200e+00	3.147852659225463867e+00
1.609300000000000068e+02	2.759999999999999787e+00	3.597700000000000120e+00	3.019629999999999814e+00	3.521747827529907227e+00
1.664799999999999898e+02	2.759999999999999787e+00	3.993300000000000072e+00	3.418849999999999945e+00	3.848995447158813477e+00
1.720399999999999920e+02	2.759999999999999787e+00	4.448599999999999888e+00	3.860549999999999926e+00	4.200792789459228516e+00
9.981999999999999318e+01	3.100000000000000089e+00	3.700000000000000164e-03	-5.786179999999999657e-01	9.112275391817092896e-02
1.053700000000000045e+02	3.100000000000000089e+00	3.023000000000000131e-01	-2.760409999999999808e-01	3.710962831974029541e-01
1.109300000000000068e+02	3.100000000000000089e+00	6.008999999999999897e-01	2.967950000000000102e-02	6.828323006629943848e-01
1.164800000000000040e+02	3.100000000000000089e+00	9.069000000000000394e-01	3.378430000000000044e-01	9.762291908264160156e-01
1.220400000000000063e+02	3.100000000000000089e+00	1.216599999999999904e+00	6.500340000000000007e-01	1.286563277244567871e+00
1.275900000000000034e+02	3.100000000000000089e+00	1.533900000000000041e+00	9.657289999999999486e-01	1.562385201454162598e+00
1.331500000000000057e+02	3.100000000000000089e+00	1.854800000000000004e+00	1.286850000000000049e+00	1.893664121627807617e+00
1.387100000000000080e+02	3.100000000000000089e+00	2.183199999999999807e+00	1.613850000000000007e+00	2.197476863861083984e+00
1.442599999999999909e+02	3.100000000000000089e+00	2.519099999999999895e+00	1.947519999999999918e+00	2.539742231369018555e+00
1.498199999999999932e+02	3.100000000000000089e+00	2.866200000000000081e+00	2.290970000000000173e+00	2.816556692123413086e+00
1.553700000000000045e+02	3.100000000000000089e+00	3.213299999999999823e+00	2.645750000000000046e+00	3.171278715133666992e+00
1.609300000000000068e+02	3.100000000000000089e+00	3.590199999999999836e+00	3.017389999999999795e+00	3.541352510452270508e+00
1.664799999999999898e+02	3.100000000000000089e+00	3.985799999999999788e+00	3.411709999999999798e+00	3.883853912353515625e+00
1.720399999999999920e+02	3.100000000000000089e+00	4.415000000000000036e+00	3.844079999999999941e+00	4.234105587005615234e+00
1.775900000000000034e+02	3.100000000000000089e+00	4.918800000000000061e+00	4.348790000000000155e+00	4.649738788604736328e+00
9.981999999999999318e+01	3.450000000000000178e+00	7.499999999999999722e-03	-5.697529999999999539e-01	4.317273199558258057e-02
1.053700000000000045e+02	3.450000000000000178e+00	3.059999999999999942e-01	-2.674099999999999810e-01	3.298966288566589355e-01
1.109300000000000068e+02	3.450000000000000178e+00	6.046000000000000263e-01	3.802799999999999930e-02	6.356886029243469238e-01
1.164800000000000040e+02	3.450000000000000178e+00	9.105999999999999650e-01	3.458490000000000175e-01	9.327916502952575684e-01
1.220400000000000063e+02	3.450000000000000178e+00	1.220399999999999929e+00	6.576199999999999823e-01	1.241440653800964355e+00
1.275900000000000034e+02	3.450000000000000178e+00	1.537600000000000078e+00	9.727970000000000228e-01	1.519155383110046387e+00
1.331500000000000057e+02	3.450000000000000178e+00	1.858500000000000041e+00	1.293260000000000076e+00	1.848791599273681641e+00
1.387100000000000080e+02	3.450000000000000178e+00	2.179499999999999993e+00	1.619439999999999991e+00	2.152024745941162109e+00
1.442599999999999909e+02	3.450000000000000178e+00	2.515400000000000080e+00	1.952029999999999932e+00	2.496187925338745117e+00
1.498199999999999932e+02	3.450000000000000178e+00	2.854999999999999982e+00	2.294049999999999923e+00	2.777079343795776367e+00
1.553700000000000045e+02	3.450000000000000178e+00	3.198300000000000143e+00	2.646830000000000016e+00	3.128492832183837891e+00
1.609300000000000068e+02	3.450000000000000178e+00	3.575299999999999923e+00	3.015550000000000175e+00	3.501280069351196289e+00
1.664799999999999898e+02	3.450000000000000178e+00	3.970899999999999874e+00	3.405250000000000110e+00	3.838764190673828125e+00
1.720399999999999920e+02	3.450000000000000178e+00	4.392599999999999838e+00	3.829209999999999781e+00	4.192398548126220703e+00
1.775900000000000034e+02	3.450000000000000178e+00	4.877699999999999925e+00	4.313710000000000377e+00	4.612534046173095703e+00
9.981999999999999318e+01	3.790000000000000036e+00	1.119999999999999989e-02	-5.611329999999999929e-01	9.955836087465286255e-02
1.053700000000000045e+02	3.790000000000000036e+00	3.098000000000000198e-01	-2.590140000000000220e-01	3.796415030956268311e-01
1.109300000000000068e+02	3.790000000000000036e+00	6.082999999999999519e-01	4.615339999999999721e-02	6.897613406181335449e-01
1.164800000000000040e+02	3.790000000000000036e+00	9.143000000000000016e-01	3.536469999999999891e-01	9.869710803031921387e-01
1.220400000000000063e+02	3.790000000000000036e+00	1.224099999999999966e+00	6.650169999999999693e-01	1.297411203384399414e+00
1.275900000000000034e+02	3.790000000000000036e+00	1.537600000000000078e+00	9.797019999999999618e-01	1.568192362785339355e+00
1.331500000000000057e+02	3.790000000000000036e+00	1.858500000000000041e+00	1.299549999999999983e+00	1.897522330284118652e+00
1.387100000000000080e+02	3.790000000000000036e+00	2.179499999999999993e+00	1.624949999999999894e+00	2.197804212570190430e+00
1.442599999999999909e+02	3.790000000000000036e+00	2.511600000000000055e+00	1.956530000000000102e+00	2.542726039886474609e+00
1.498199999999999932e+02	3.790000000000000036e+00	2.847500000000000142e+00	2.297200000000000131e+00	2.822928190231323242e+00
1.553700000000000045e+02	3.790000000000000036e+00	3.194599999999999884e+00	2.648140000000000160e+00	3.177074670791625977e+00
1.609300000000000068e+02	3.790000000000000036e+00	3.564099999999999824e+00	3.014180000000000081e+00	3.549787044525146484e+00
1.664799999999999898e+02	3.790000000000000036e+00	3.955900000000000194e+00	3.399739999999999984e+00	3.892769098281860352e+00
1.720399999999999920e+02	3.790000000000000036e+00	4.373899999999999899e+00	3.816469999999999807e+00	4.251900196075439453e+00
1.775900000000000034e+02	3.790000000000000036e+00	4.847900000000000098e+00	4.285180000000000433e+00	4.655565738677978516e+00
1.831500000000000057e+02	3.790000000000000036e+00	5.437500000000000000e+00	4.882430000000000270e+00	5.054858684539794922e+00
9.981999999999999318e+01	4.139999999999999680e+00	1.490000000000000005e-02	-5.522510000000000474e-01	1.317637264728546143e-01
1.053700000000000045e+02	4.139999999999999680e+00	3.135000000000000009e-01	-2.503589999999999982e-01	4.160133600234985352e-01
1.109300000000000068e+02	4.139999999999999680e+00	6.119999999999999885e-01	5.453340000000000271e-02	7.249175310134887695e-01
1.164800000000000040e+02	4.139999999999999680e+00	9.181000000000000272e-01	3.616949999999999887e-01	1.021294116973876953e+00
1.220400000000000063e+02	4.139999999999999680e+00	1.227800000000000002e+00	6.726609999999999534e-01	1.330258488655090332e+00
1.275900000000000034e+02	4.139999999999999680e+00	1.541299999999999892e+00	9.868489999999999762e-01	1.606607437133789062e+00
1.331500000000000057e+02	4.139999999999999680e+00	1.858500000000000041e+00	1.306079999999999908e+00	1.935895562171936035e+00
1.387100000000000080e+02	4.139999999999999680e+00	2.179499999999999993e+00	1.630689999999999973e+00	2.238982915878295898e+00
1.442599999999999909e+02	4.139999999999999680e+00	2.511600000000000055e+00	1.961270000000000069e+00	2.574910402297973633e+00
1.498199999999999932e+02	4.139999999999999680e+00	2.843799999999999883e+00	2.300600000000000200e+00	2.863052606582641602e+00
1.553700000000000045e+02	4.139999999999999680e+00	3.190900000000000070e+00	2.649729999999999919e+00	3.209898948669433594e+00
1.609300000000000068e+02	4.139999999999999680e+00	3.556599999999999984e+00	3.013170000000000126e+00	3.600566387176513672e+00
1.664799999999999898e+02	4.139999999999999680e+00	3.944700000000000095e+00	3.394789999999999974e+00	3.921069383621215820e+00
1.720399999999999920e+02	4.139999999999999680e+00	4.351499999999999702e+00	3.804860000000000131e+00	4.288287162780761719e+00
1.775900000000000034e+02	4.139999999999999680e+00	4.814300000000000246e+00	4.260069999999999801e+00	4.691411018371582031e+00
1.831500000000000057e+02	4.139999999999999680e+00	5.366600000000000037e+00	4.813410000000000188e+00	5.089998245239257812e+00
1.859300000000000068e+02	4.139999999999999680e+00	5.751000000000000334e+00	5.191939999999999777e+00	5.321110725402832031e+00
9.981999999999999318e+01	4.309999999999999609e+00	1.490000000000000005e-02	-5.479330000000000034e-01	1.151760742068290710e-01
1.053700000000000045e+02	4.309999999999999609e+00	3.135000000000000009e-01	-2.461520000000000097e-01	3.976150751113891602e-01
1.109300000000000068e+02	4.309999999999999609e+00	6.119999999999999885e-01	5.860939999999999900e-02	7.108020186424255371e-01
1.164800000000000040e+02	4.309999999999999609e+00	9.181000000000000272e-01	3.656119999999999925e-01	1.003881931304931641e+00
1.220400000000000063e+02	4.309999999999999609e+00	1.227800000000000002e+00	6.763839999999999852e-01	1.306275606155395508e+00
1.275900000000000034e+02	4.309999999999999609e+00	1.541299999999999892e+00	9.903340000000000476e-01	1.586238026618957520e+00
1.331500000000000057e+02	4.309999999999999609e+00	1.858500000000000041e+00	1.309269999999999934e+00	1.922137856483459473e+00
1.387100000000000080e+02	4.309999999999999609e+00	2.179499999999999993e+00	1.633510000000000018e+00	2.225086450576782227e+00
1.442599999999999909e+02	4.309999999999999609e+00	2.511600000000000055e+00	1.963600000000000012e+00	2.562996387481689453e+00
1.498199999999999932e+02	4.309999999999999609e+00	2.843799999999999883e+00	2.302309999999999857e+00	2.851803779602050781e+00
1.553700000000000045e+02	4.309999999999999609e+00	3.190900000000000070e+00	2.650580000000000158e+00	3.198314666748046875e+00
1.609300000000000068e+02	4.309999999999999609e+00	3.552900000000000169e+00	3.012820000000000054e+00	3.576248407363891602e+00
1.664799999999999898e+02	4.309999999999999609e+00	3.937300000000000022e+00	3.392619999999999969e+00	3.917265415191650391e+00
1.720399999999999920e+02	4.309999999999999609e+00	4.340300000000000047e+00	3.799710000000000143e+00	4.282402038574218750e+00
1.775900000000000034e+02	4.309999999999999609e+00	4.803099999999999703e+00	4.249139999999999695e+00	4.679274559020996094e+00
1.831500000000000057e+02	4.309999999999999609e+00	5.340499999999999581e+00	4.786380000000000301e+00	5.097573757171630859e+00
1.859300000000000068e+02	4.309999999999999609e+00	5.695000000000000284e+00	5.135530000000000150e+00	5.330990791320800781e+00
9.981999999999999318e+01	4.690000000000000391e+00	2.239999999999999977e-02	-5.382749999999999480e-01	1.774656176567077637e-01
1.053700000000000045e+02	4.690000000000000391e+00	3.210000000000000075e-01	-2.367360000000000020e-01	4.655481576919555664e-01
1.109300000000000068e+02	4.690000000000000391e+00	6.195000000000000506e-01	6.773350000000000204e-02	7.670481801033020020e-01
1.164800000000000040e+02	4.690000000000000391e+00	9.254999999999999893e-01	3.743839999999999946e-01	1.069579720497131348e+00
1.220400000000000063e+02	4.690000000000000391e+00	1.235300000000000065e+00	6.847290000000000321e-01	1.374372005462646484e+00
1.275900000000000034e+02	4.690000000000000391e+00	1.545099999999999918e+00	9.981550000000000145e-01	1.649007081985473633e+00
1.331500000000000057e+02	4.690000000000000391e+00	1.858500000000000041e+00	1.316440000000000055e+00	1.981403112411499023e+00
1.387100000000000080e+02	4.690000000000000391e+00	2.179499999999999993e+00	1.639860000000000095e+00	2.290253877639770508e+00
1.442599999999999909e+02	4.690000000000000391e+00	2.511600000000000055e+00	1.968920000000000003e+00	2.627047061920166016e+00
1.498199999999999932e+02	4.690000000000000391e+00	2.843799999999999883e+00	2.306259999999999977e+00	2.923292875289916992e+00
1.553700000000000045e+02	4.690000000000000391e+00	3.187100000000000044e+00	2.652680000000000149e+00	3.254007816314697266e+00
1.609300000000000068e+02	4.690000000000000391e+00	3.541700000000000070e+00	3.012340000000000018e+00	3.647064447402954102e+00
1.664799999999999898e+02	4.690000000000000391e+00	3.918600000000000083e+00	3.388320000000000221e+00	3.981828927993774414e+00
1.720399999999999920e+02	4.690000000000000391e+00	4.321699999999999875e+00	3.789219999999999811e+00	4.343351364135742188e+00
1.775900000000000034e+02	4.690000000000000391e+00	4.773200000000000109e+00	4.227199999999999847e+00	4.756672859191894531e+00
1.831500000000000057e+02	4.690000000000000391e+00	5.280800000000000161e+00	4.735850000000000115e+00	5.178793430328369141e+00
1.859300000000000068e+02	4.690000000000000391e+00	5.575599999999999667e+00	5.044200000000000017e+00	5.417552947998046875e+00
1.887100000000000080e+02	4.690000000000000391e+00	5.978699999999999903e+00	5.445579999999999643e+00	5.572940826416015625e+00
1.905900000000000034e+02	4.690000000000000391e+00	6.441399999999999793e+00	5.926099999999999923e+00	5.745748519897460938e+00
9.981999999999999318e+01	4.830000000000000071e+00	2.610000000000000167e-02	-5.347150000000000514e-01	1.507452279329299927e-01
1.053700000000000045e+02	4.830000000000000071e+00	3.246999999999999886e-01	-2.332639999999999991e-01	4.315146505832672119e-01
1.109300000000000068e+02	4.830000000000000071e+00	6.231999999999999762e-01	7.109949999999999604e-02	7.430824637413024902e-01
1.164800000000000040e+02	4.830000000000000071e+00	9.293000000000000149e-01	3.776229999999999865e-01	1.041089773178100586e+00
1.220400000000000063e+02	4.830000000000000071e+00	1.239000000000000101e+00	6.878109999999999502e-01	1.347183108329772949e+00
1.275900000000000034e+02	4.830000000000000071e+00	1.548799999999999955e+00	1.001049999999999995e+00	1.620280385017395020e+00
1.331500000000000057e+02	4.830000000000000071e+00	1.862300000000000066e+00	1.319099999999999939e+00	1.957380533218383789e+00
1.387100000000000080e+02	4.830000000000000071e+00	2.183199999999999807e+00	1.642220000000000013e+00	2.258637428283691406e+00
1.442599999999999909e+02	4.830000000000000071e+00	2.511600000000000055e+00	1.970900000000000096e+00	2.588369131088256836e+00
1.498199999999999932e+02	4.830000000000000071e+00	2.843799999999999883e+00	2.307749999999999968e+00	2.872055530548095703e+00
1.553700000000000045e+02	4.830000000000000071e+00	3.187100000000000044e+00	2.653519999999999879e+00	3.239172697067260742e+00
1.609300000000000068e+02	4.830000000000000071e+00	3.541700000000000070e+00	3.012270000000000003e+00	3.614945888519287109e+00
1.664799999999999898e+02	4.830000000000000071e+00	3.918600000000000083e+00	3.386909999999999865e+00	3.950156211853027344e+00
1.720399999999999920e+02	4.830000000000000071e+00	4.314199999999999591e+00	3.785690000000000222e+00	4.314610004425048828e+00
1.775900000000000034e+02	4.830000000000000071e+00	4.754599999999999937e+00	4.219879999999999853e+00	4.739965438842773438e+00
1.831500000000000057e+02	4.830000000000000071e+00	5.258399999999999963e+00	4.719859999999999722e+00	5.139439582824707031e+00
1.859300000000000068e+02	4.830000000000000071e+00	5.549500000000000099e+00	5.017780000000000129e+00	5.399819374084472656e+00
1.887100000000000080e+02	4.830000000000000071e+00	5.915199999999999569e+00	5.389619999999999855e+00	5.554963111877441406e+00
1.905900000000000034e+02	4.830000000000000071e+00	6.254800000000000360e+00	5.757310000000000372e+00	5.763076305389404297e+00
9.981999999999999318e+01	5.519999999999999574e+00	4.109999999999999765e-02	-5.171459999999999946e-01	1.290334612131118774e-01
1.053700000000000045e+02	5.519999999999999574e+00	3.396000000000000130e-01	-2.161240000000000105e-01	4.042797386646270752e-01
1.109300000000000068e+02	5.519999999999999574e+00	6.381999999999999895e-01	8.772399999999999642e-02	7.109602093696594238e-01
1.164800000000000040e+02	5.519999999999999574e+00	9.405000000000000027e-01	3.936279999999999779e-01	1.009649395942687988e+00
1.220400000000000063e+02	5.519999999999999574e+00	1.246499999999999941e+00	7.030669999999999975e-01	1.314660310745239258e+00
1.275900000000000034e+02	5.519999999999999574e+00	1.556200000000000028e+00	1.015390000000000015e+00	1.592954039573669434e+00
1.331500000000000057e+02	5.519999999999999574e+00	1.866000000000000103e+00	1.332310000000000105e+00	1.929356932640075684e+00
1.387100000000000080e+02	5.519999999999999574e+00	2.186999999999999833e+00	1.654020000000000046e+00	2.228632688522338867e+00
1.442599999999999909e+02	5.519999999999999574e+00	2.511600000000000055e+00	1.980909999999999949e+00	2.571210145950317383e+00
1.498199999999999932e+02	5.519999999999999574e+00	2.843799999999999883e+00	2.315440000000000165e+00	2.840807437896728516e+00
1.553700000000000045e+02	5.519999999999999574e+00	3.187100000000000044e+00	2.658139999999999947e+00	3.210664272308349609e+00
1.609300000000000068e+02	5.519999999999999574e+00	3.541700000000000070e+00	3.012640000000000207e+00	3.581405639648437500e+00
1.664799999999999898e+02	5.519999999999999574e+00	3.911099999999999799e+00	3.381180000000000074e+00	3.915560722351074219e+00
1.720399999999999920e+02	5.519999999999999574e+00	4.299299999999999677e+00	3.770550000000000068e+00	4.278141498565673828e+00
1.775900000000000034e+02	5.519999999999999574e+00	4.721000000000000085e+00	4.188640000000000363e+00	4.698512554168701172e+00
