Liquid Phase - NeuralNetwork_WithoutGridsearch
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,11349584589822532.0%,0.771,0.950,0.975,0.672
Exp x NIST,5145114807847795.0%,0.590,0.364,0.603,0.875
NIST x Model,680.0%,0.961,1.370,1.170,0.541

Vapor Phase - NeuralNetwork_WithoutGridsearch
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,83.0%,1.383,6.992,2.644,-0.402
Exp x NIST,71.0%,0.841,4.688,2.165,0.060
NIST x Model,10.0%,0.934,1.399,1.183,0.494

Supercritical Phase - NeuralNetwork_WithoutGridsearch
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,116.0%,2.690,16.221,4.028,-0.455
Exp x NIST,122.0%,1.683,16.721,4.089,-0.500
NIST x Model,16.0%,1.583,3.222,1.795,0.520

