Temperature (K)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
219.900	18.5300	271.697	0.00368058	5.66527	6.75940	36.8921	29.4881	66.8296	675.029	0.526184	31.3272	0.0877638	supercritical
227.770	21.6000	271.475	0.00368358	5.90037	7.17682	37.9469	29.4279	63.6445	700.656	0.429834	31.5627	0.0884972	supercritical
235.600	24.6400	271.245	0.00368671	6.13416	7.59149	38.9611	29.4182	61.1467	724.147	0.347259	31.7843	0.0892591	supercritical
245.290	28.3900	270.993	0.00369013	6.42314	8.10383	40.1692	29.4634	58.7090	751.145	0.258804	32.0501	0.0902555	supercritical
252.930	31.3300	270.797	0.00369280	6.65141	8.50749	41.0907	29.5375	57.1711	770.973	0.198006	32.2495	0.0910694	supercritical
178.580	3.80000	289.271	0.00345696	4.16632	4.37707	29.1323	30.8713	95.5558	569.430	0.941229	33.4814	0.0908631	liquid
181.650	5.18000	289.335	0.00345620	4.25974	4.54695	29.6507	30.5988	89.4719	590.798	0.844758	33.5820	0.0913447	liquid
186.220	7.25000	289.376	0.00345571	4.39822	4.80015	30.4034	30.2867	82.7412	618.827	0.726420	33.7485	0.0920972	liquid
192.300	10.0100	289.299	0.00345663	4.58256	5.13765	31.3781	29.9934	76.3779	650.754	0.601517	33.9622	0.0929794	supercritical
198.350	12.7500	289.117	0.00345881	4.76611	5.47359	32.3200	29.7935	71.7694	678.261	0.501391	34.1551	0.0932913	supercritical
204.380	15.4800	288.927	0.00346109	4.94818	5.80772	33.2268	29.6561	68.2141	702.991	0.416804	34.3408	0.0937672	supercritical
210.370	18.1900	288.748	0.00346322	5.12822	6.13885	34.0978	29.5649	65.3826	725.603	0.343793	34.5199	0.0943000	supercritical
216.640	21.0200	288.566	0.00346541	5.31614	6.48474	34.9813	29.5072	62.9627	747.573	0.276701	34.6993	0.0948918	supercritical
222.620	23.7100	288.395	0.00346747	5.49508	6.81402	35.7995	29.4816	61.0458	767.177	0.219935	34.8624	0.0954778	supercritical
228.490	26.3300	288.195	0.00346988	5.67114	7.13684	36.5843	29.4802	59.4601	785.156	0.170343	35.0082	0.0960528	supercritical
234.300	28.9200	288.027	0.00347190	5.84498	7.45580	37.3395	29.4997	58.1094	802.170	0.125538	35.1523	0.0966485	supercritical
240.990	31.8900	287.843	0.00347412	6.04523	7.82260	38.1868	29.5452	56.7789	820.789	0.0787924	35.3127	0.0973527	supercritical
172.600	4.03000	312.092	0.00320419	3.64489	3.85204	26.0740	30.4267	78.4445	686.595	0.446171	38.9816	0.101694	liquid
178.550	7.34000	312.046	0.00320466	3.82578	4.20314	27.1047	30.1598	72.9863	721.399	0.344289	39.2133	0.102476	liquid
181.610	9.04000	311.984	0.00320529	3.91884	4.38370	27.6220	30.0564	70.7896	737.302	0.300318	39.3196	0.102866	liquid
184.640	10.7200	311.906	0.00320610	4.01099	4.56237	28.1258	29.9710	68.9021	752.017	0.260983	39.4162	0.103253	liquid
187.630	12.3700	311.800	0.00320719	4.10212	4.73858	28.6165	29.9004	67.2699	765.599	0.225795	39.4995	0.103643	liquid
190.680	14.0600	311.725	0.00320796	4.19437	4.91796	29.1051	29.8400	65.7728	778.999	0.192096	39.5898	0.104153	supercritical
193.640	15.6900	311.623	0.00320900	4.28417	5.09191	29.5737	29.7913	64.4797	791.254	0.162154	39.6655	0.104299	supercritical
196.690	17.3600	311.499	0.00321029	4.37688	5.27096	30.0505	29.7498	63.2828	803.238	0.133666	39.7339	0.104542	supercritical
199.620	18.9600	311.378	0.00321153	4.46584	5.44270	30.5013	29.7174	62.2378	814.310	0.108035	39.7962	0.104796	supercritical
202.660	20.6300	311.298	0.00321236	4.55737	5.62054	30.9577	29.6908	61.2352	825.658	0.0824580	39.8699	0.105095	supercritical
205.570	22.2100	311.177	0.00321360	4.64558	5.79062	31.3920	29.6712	60.3674	835.894	0.0599509	39.9257	0.105363	supercritical
208.620	23.8600	311.049	0.00321493	4.73802	5.96863	31.8407	29.6564	59.5312	846.266	0.0376939	39.9810	0.105647	supercritical
211.480	25.4100	310.950	0.00321595	4.82433	6.13530	32.2535	29.6478	58.8023	855.826	0.0176784	40.0365	0.105929	supercritical
214.520	27.0600	310.864	0.00321684	4.91575	6.31223	32.6845	29.6438	58.0814	865.813	-0.00272300	40.0987	0.106243	supercritical
217.570	28.7000	310.752	0.00321800	5.00787	6.48953	33.1133	29.6446	57.4176	875.389	-0.0218408	40.1518	0.106545	supercritical
220.390	30.2100	310.645	0.00321911	5.09309	6.65324	33.5049	29.6494	56.8477	883.989	-0.0386315	40.1985	0.106825	supercritical
223.410	31.8200	310.527	0.00322034	5.18443	6.82836	33.9192	29.6589	56.2797	892.942	-0.0557367	40.2460	0.107124	supercritical
161.140	3.94000	341.475	0.00292847	2.84272	3.02783	21.1634	30.4717	67.3213	844.905	0.0490465	48.6948	0.118638	liquid
165.190	6.85000	341.309	0.00292990	2.96853	3.29051	21.9353	30.3739	65.2676	865.950	0.0105764	48.7849	0.119097	liquid
166.830	8.02000	341.226	0.00293061	3.01961	3.39668	22.2435	30.3398	64.5315	873.898	-0.00355339	48.8062	0.119272	liquid
171.920	11.6400	340.979	0.00293273	3.17768	3.72534	23.1788	30.2503	62.5009	897.261	-0.0438225	48.8499	0.119815	liquid
172.490	12.0400	340.941	0.00293306	3.19551	3.76205	23.2827	30.2415	62.2982	899.686	-0.0478992	48.8487	0.119868	liquid
178.090	15.9900	340.667	0.00293542	3.36894	4.12195	24.2752	30.1682	60.4578	923.180	-0.0863191	48.8582	0.120459	liquid
178.580	16.3300	340.633	0.00293571	3.38425	4.15334	24.3614	30.1626	60.3140	925.081	-0.0893525	48.8541	0.120504	liquid
183.640	19.8600	340.367	0.00293800	3.54088	4.47695	25.2300	30.1137	58.9179	944.629	-0.119790	48.8346	0.121026	liquid
185.180	20.9300	340.289	0.00293868	3.58845	4.57519	25.4892	30.1014	58.5294	950.369	-0.128485	48.8273	0.121189	liquid
189.150	23.6800	340.097	0.00294034	3.71088	4.82789	26.1465	30.0750	57.5954	964.780	-0.149833	48.8080	0.121626	liquid
191.730	25.4500	339.956	0.00294155	3.79062	4.99163	26.5677	30.0614	57.0403	973.715	-0.162745	48.7875	0.121878	supercritical
194.630	27.4300	339.799	0.00294292	3.88021	5.17525	27.0345	30.0494	56.4567	983.481	-0.176568	48.7633	0.122125	supercritical
198.230	29.8800	339.614	0.00294452	3.99119	5.40267	27.6033	30.0394	55.7837	995.306	-0.192894	48.7362	0.122454	supercritical
200.080	31.1400	339.532	0.00294523	4.04802	5.51937	27.8903	30.0365	55.4568	1001.32	-0.201013	48.7266	0.122634	supercritical
153.980	3.08000	354.625	0.00281988	2.41615	2.55549	18.4170	30.6736	64.5535	914.956	-0.0671702	54.4527	0.127250	liquid
157.880	6.21000	354.396	0.00282170	2.53926	2.82037	19.2074	30.5984	62.9464	934.239	-0.0962118	54.4634	0.127666	liquid
162.200	9.65000	354.135	0.00282379	2.67543	3.11258	20.0599	30.5291	61.4065	954.056	-0.124985	54.4197	0.128113	liquid
166.500	13.0400	353.859	0.00282598	2.81092	3.40211	20.8868	30.4715	60.0748	972.392	-0.150649	54.3317	0.128539	liquid
170.770	16.3800	353.589	0.00282814	2.94516	3.68834	21.6859	30.4237	58.9070	989.588	-0.173873	54.2222	0.128957	liquid
175.010	19.6800	353.344	0.00283011	3.07791	3.97144	22.4571	30.3845	57.8689	1005.95	-0.195207	54.1089	0.129385	liquid
179.310	22.9900	353.079	0.00283223	3.21260	4.25720	23.2215	30.3517	56.9290	1021.64	-0.214995	53.9789	0.129802	liquid
183.510	26.2000	352.830	0.00283423	3.34388	4.53517	23.9496	30.3262	56.0993	1036.35	-0.232952	53.8526	0.130214	liquid
187.700	29.3700	352.573	0.00283629	3.47486	4.81125	24.6602	30.3066	55.3498	1050.36	-0.249543	53.7234	0.130620	liquid
148.830	4.45000	367.739	0.00271932	2.04873	2.24286	15.9506	30.9176	61.3416	1001.93	-0.180016	61.5518	0.137011	liquid
155.540	10.4100	367.231	0.00272308	2.26395	2.71872	17.3681	30.8271	59.3507	1031.28	-0.215268	61.2467	0.137680	liquid
155.970	10.7900	367.201	0.00272331	2.27769	2.74909	17.4565	30.8220	59.2352	1033.09	-0.217371	61.2236	0.137724	liquid
156.940	11.6400	367.123	0.00272389	2.30881	2.81747	17.6561	30.8105	58.9828	1037.04	-0.221951	61.1640	0.137814	liquid
162.130	16.1800	366.752	0.00272664	2.47441	3.18218	18.6981	30.7555	57.7265	1057.72	-0.245339	60.8429	0.138327	liquid
162.560	16.5500	366.715	0.00272691	2.48821	3.21223	18.7835	30.7512	57.6313	1059.33	-0.247121	60.8115	0.138363	liquid
168.650	21.8000	366.283	0.00273013	2.68207	3.63689	19.9602	30.6979	56.3657	1081.94	-0.271520	60.4016	0.138947	liquid
169.080	22.1600	366.241	0.00273044	2.69593	3.66663	20.0429	30.6943	56.2856	1083.38	-0.273051	60.3661	0.138977	liquid
175.120	27.2900	365.822	0.00273357	2.88767	4.08445	21.1644	30.6524	55.2045	1104.38	-0.294655	59.9603	0.139545	liquid
175.530	27.6300	365.786	0.00273384	2.90080	4.11261	21.2399	30.6497	55.1377	1105.70	-0.295987	59.9291	0.139576	liquid
139.070	4.54000	384.976	0.00259757	1.46932	1.65851	11.8640	31.4124	58.8304	1108.49	-0.282004	73.4127	0.150716	liquid
143.270	8.86000	384.606	0.00260006	1.60703	1.97660	12.8414	31.3657	57.8382	1125.85	-0.298246	72.9460	0.151169	liquid
147.450	13.0900	384.221	0.00260267	1.74413	2.29069	13.7878	31.3215	56.9550	1142.07	-0.312958	72.3702	0.151582	liquid
151.600	17.2500	383.861	0.00260511	1.87967	2.60061	14.6984	31.2808	56.1558	1157.60	-0.326598	71.7635	0.151995	liquid
155.910	21.5100	383.483	0.00260768	2.02030	2.92015	15.6182	31.2411	55.4018	1172.97	-0.339700	71.1095	0.152403	liquid
160.010	25.5200	383.137	0.00261004	2.15367	3.22225	16.4683	31.2062	54.7436	1187.07	-0.351381	70.4970	0.152788	liquid
164.070	29.4400	382.791	0.00261239	2.28559	3.51942	17.2888	31.1743	54.1440	1200.48	-0.362195	69.9029	0.153154	liquid
130.510	3.48000	397.393	0.00251640	1.00055	1.14104	8.34643	31.8656	57.6442	1183.16	-0.335755	84.5195	0.161209	liquid
131.690	4.84000	397.284	0.00251709	1.03988	1.23532	8.64678	31.8539	57.3954	1187.97	-0.339552	84.3503	0.161360	liquid
132.690	5.98000	397.182	0.00251774	1.07335	1.31489	8.90045	31.8437	57.1926	1191.90	-0.342634	84.1804	0.161476	liquid
134.140	7.63000	397.039	0.00251865	1.12178	1.43007	9.26414	31.8290	56.9056	1197.57	-0.347035	83.9160	0.161647	liquid
137.160	11.0400	396.744	0.00252052	1.22250	1.66892	10.0088	31.7985	56.3372	1209.10	-0.355836	83.2978	0.161994	liquid
139.340	13.4800	396.533	0.00252186	1.29510	1.84047	10.5358	31.7766	55.9497	1217.20	-0.361906	82.8115	0.162238	liquid
142.550	17.0300	396.214	0.00252389	1.40202	2.09157	11.2980	31.7444	55.4127	1228.71	-0.370382	82.0488	0.162574	liquid
143.710	18.3100	396.107	0.00252457	1.44050	2.18208	11.5682	31.7331	55.2257	1232.85	-0.373379	81.7732	0.162701	liquid
147.890	22.8600	395.700	0.00252716	1.57933	2.50614	12.5263	31.6925	54.5906	1247.20	-0.383607	80.7522	0.163120	liquid
149.120	24.1900	395.585	0.00252790	1.62007	2.60108	12.8025	31.6809	54.4126	1251.35	-0.386512	80.4555	0.163244	liquid
153.190	28.5400	395.193	0.00253041	1.75491	2.91349	13.7017	31.6432	53.8540	1264.64	-0.395687	79.4786	0.163628	liquid
154.470	29.9000	395.075	0.00253117	1.79720	3.01135	13.9789	31.6318	53.6861	1268.76	-0.398482	79.1811	0.163750	liquid
121.160	6.45000	414.786	0.00241088	0.425291	0.674760	3.70834	32.6034	55.6659	1307.70	-0.405066	105.041	0.177774	liquid
124.220	10.4700	414.458	0.00241279	0.530090	0.935362	4.56467	32.5735	55.2009	1318.81	-0.411495	104.044	0.178245	liquid
127.260	14.4000	414.122	0.00241475	0.634231	1.19208	5.39604	32.5420	54.7667	1329.44	-0.417531	102.846	0.178674	liquid
130.270	18.2400	413.789	0.00241669	0.737215	1.44439	6.19981	32.5098	54.3598	1339.67	-0.423241	101.547	0.179075	liquid
110.870	4.50000	427.459	0.00233941	-0.109020	0.0598679	-0.954386	33.2458	55.0190	1386.19	-0.436574	126.139	0.189583	liquid
111.920	6.05000	427.340	0.00234006	-0.0723014	0.154822	-0.624265	33.2354	54.8794	1389.92	-0.438315	125.855	0.189806	liquid
111.860	5.96000	427.345	0.00234003	-0.0743777	0.149364	-0.642847	33.2359	54.8875	1389.70	-0.438210	125.871	0.189792	liquid
116.030	12.0500	426.882	0.00234257	0.0711506	0.524006	0.637700	33.1927	54.3559	1404.33	-0.444907	124.093	0.190641	liquid
117.050	13.5200	426.768	0.00234319	0.106721	0.614957	0.944027	33.1816	54.2316	1407.82	-0.446482	123.534	0.190837	liquid
122.090	20.6400	426.171	0.00234647	0.282719	1.05969	2.42370	33.1232	53.6504	1424.34	-0.453858	120.318	0.191701	liquid
122.090	20.6500	426.179	0.00234643	0.282601	1.05994	2.42261	33.1236	53.6493	1424.42	-0.453886	120.330	0.191711	liquid
127.100	27.5500	425.577	0.00234975	0.457266	1.49581	3.83497	33.0626	53.1140	1440.07	-0.460757	116.818	0.192468	liquid
127.120	27.5800	425.577	0.00234975	0.457931	1.49760	3.84021	33.0624	53.1117	1440.15	-0.460791	116.807	0.192473	liquid
102.420	4.84000	439.225	0.00227674	-0.570298	-0.393516	-5.32561	33.9114	54.2994	1466.94	-0.463323	153.154	0.201093	liquid
105.030	9.09000	438.926	0.00227829	-0.477406	-0.145166	-4.42834	33.8780	54.0100	1475.98	-0.466557	152.306	0.201846	liquid
107.470	12.9900	438.632	0.00227982	-0.390458	0.0846461	-3.60742	33.8461	53.7530	1484.15	-0.469434	150.760	0.202488	liquid
110.060	17.0700	438.316	0.00228146	-0.298230	0.326549	-2.75577	33.8120	53.4911	1492.62	-0.472387	148.603	0.203125	liquid
112.450	20.7800	438.020	0.00228300	-0.213166	0.547917	-1.98695	33.7802	53.2582	1500.25	-0.475028	146.301	0.203672	liquid
115.140	24.9000	437.685	0.00228475	-0.117538	0.795140	-1.14094	33.7440	53.0048	1508.65	-0.477925	143.505	0.204248	liquid
117.360	28.2500	437.404	0.00228622	-0.0386429	0.997492	-0.456852	33.7136	52.8024	1515.39	-0.480249	141.105	0.204688	liquid
92.5900	4.03000	451.598	0.00221436	-1.08848	-0.945318	-10.6898	34.7445	53.7769	1548.84	-0.484729	196.811	0.212499	liquid
92.6100	4.05000	451.585	0.00221442	-1.08760	-0.943721	-10.6803	34.7433	53.7762	1548.80	-0.484722	196.760	0.212493	liquid
93.7900	6.24000	451.471	0.00221498	-1.04498	-0.823248	-10.2225	34.7148	53.6520	1553.16	-0.485923	196.947	0.213032	liquid
95.4700	9.29000	451.280	0.00221592	-0.983987	-0.653732	-9.57670	34.6759	53.4860	1559.04	-0.487505	196.338	0.213735	liquid
95.6300	9.59000	451.269	0.00221597	-0.978281	-0.637353	-9.51690	34.6727	53.4697	1559.67	-0.487669	196.274	0.213810	liquid
96.6700	11.4500	451.144	0.00221659	-0.940458	-0.533293	-9.12244	34.6500	53.3720	1563.20	-0.488599	195.471	0.214219	liquid
98.3000	14.3300	450.939	0.00221759	-0.881121	-0.371311	-8.51160	34.6160	53.2245	1568.61	-0.490000	193.759	0.214825	liquid
99.5000	16.4400	450.793	0.00221831	-0.837540	-0.252474	-8.06915	34.5926	53.1188	1572.59	-0.491018	192.250	0.215262	liquid
101.120	19.2500	450.585	0.00221934	-0.778623	-0.0932392	-7.47887	34.5619	52.9809	1577.81	-0.492342	189.902	0.215815	liquid
102.320	21.3100	450.428	0.00222011	-0.734979	0.0240143	-7.04733	34.5399	52.8815	1581.60	-0.493299	187.995	0.216206	liquid
103.900	24.0000	450.221	0.00222113	-0.677555	0.177641	-6.48679	34.5118	52.7536	1586.53	-0.494540	185.333	0.216700	liquid
105.100	26.0300	450.065	0.00222190	-0.634002	0.293850	-6.06706	34.4912	52.6582	1590.25	-0.495474	183.235	0.217064	liquid
106.660	28.6300	449.851	0.00222296	-0.577276	0.443741	-5.52691	34.4643	52.5374	1594.92	-0.496651	180.406	0.217503	liquid
