# Temperature (K)	Pressure (MPa)	Experimental(J/mol*K)	NIST(J/mol*K)	Model(J/mol*K)
1.074699999999999989e+02	1.299000000000000021e+01	3.413000000000000256e+01	3.384609999999999985e+01	3.419168738095238069e+01
1.100600000000000023e+02	1.707000000000000028e+01	3.404999999999999716e+01	3.381199999999999761e+01	3.405613515873015729e+01
1.124500000000000028e+02	2.078000000000000114e+01	3.403000000000000114e+01	3.378020000000000067e+01	3.390470912698412320e+01
1.151400000000000006e+02	2.489999999999999858e+01	3.400000000000000000e+01	3.374399999999999977e+01	3.371962436507936900e+01
1.173599999999999994e+02	2.825000000000000000e+01	3.388000000000000256e+01	3.371359999999999957e+01	3.369019214285714980e+01
9.259000000000000341e+01	4.030000000000000249e+00	3.532999999999999829e+01	3.474450000000000216e+01	3.500987714285714247e+01
9.260999999999999943e+01	4.049999999999999822e+00	3.540999999999999659e+01	3.474329999999999785e+01	3.500987714285714247e+01
9.379000000000000625e+01	6.240000000000000213e+00	3.518999999999999773e+01	3.471479999999999677e+01	3.501120198412694862e+01
9.546999999999999886e+01	9.289999999999999147e+00	3.500000000000000000e+01	3.467589999999999861e+01	3.493290912698409301e+01
9.562999999999999545e+01	9.589999999999999858e+00	3.502000000000000313e+01	3.467269999999999897e+01	3.491250912698409792e+01
9.667000000000000171e+01	1.144999999999999929e+01	3.489999999999999858e+01	3.464999999999999858e+01	3.484746912698409460e+01
9.829999999999999716e+01	1.433000000000000007e+01	3.490999999999999659e+01	3.461599999999999966e+01	3.470977626984124242e+01
9.950000000000000000e+01	1.644000000000000128e+01	3.482999999999999829e+01	3.459259999999999735e+01	3.468937626984124734e+01
1.011200000000000045e+02	1.925000000000000000e+01	3.484000000000000341e+01	3.456190000000000140e+01	3.455920293650791564e+01
1.023199999999999932e+02	2.130999999999999872e+01	3.471000000000000085e+01	3.453990000000000293e+01	3.446141293650791937e+01
1.039000000000000057e+02	2.400000000000000000e+01	3.478999999999999915e+01	3.451180000000000092e+01	3.431568079365078461e+01
1.050999999999999943e+02	2.603000000000000114e+01	3.460000000000000142e+01	3.449119999999999919e+01	3.425571269841269384e+01
1.066599999999999966e+02	2.862999999999999901e+01	3.464000000000000057e+01	3.446430000000000149e+01	3.417116388888888423e+01
