# Temperature (K)	Pressure (MPa)	Experimental(J/mol*K)	NIST(J/mol*K)	Model(J/mol*K)
2.942599999999999909e+02	5.169999999999999929e+00	4.095420000000000016e+01	4.163810000000000144e+01	3.974853515625000000e+01
2.942599999999999909e+02	6.889999999999999680e+00	4.303549999999999898e+01	4.415690000000000026e+01	5.514926528930664062e+01
2.942599999999999909e+02	8.619999999999999218e+00	4.517040000000000077e+01	4.685040000000000049e+01	4.405237197875976562e+01
2.942599999999999909e+02	1.033999999999999986e+01	4.748669999999999902e+01	4.955080000000000240e+01	4.876726913452148438e+01
3.109300000000000068e+02	5.169999999999999929e+00	4.092060000000000031e+01	4.123169999999999646e+01	3.954684448242187500e+01
3.109300000000000068e+02	6.889999999999999680e+00	4.269310000000000116e+01	4.320000000000000284e+01	5.455217361450195312e+01
3.109300000000000068e+02	8.619999999999999218e+00	4.456620000000000203e+01	4.526180000000000092e+01	4.361474990844726562e+01
3.109300000000000068e+02	1.033999999999999986e+01	4.643939999999999912e+01	4.731560000000000343e+01	4.880376434326171875e+01
3.275899999999999750e+02	5.169999999999999929e+00	4.100119999999999720e+01	4.116170000000000329e+01	3.982733917236328125e+01
3.275899999999999750e+02	6.889999999999999680e+00	4.251180000000000092e+01	4.275469999999999970e+01	5.416367721557617188e+01
3.275899999999999750e+02	8.619999999999999218e+00	4.411639999999999873e+01	4.439840000000000231e+01	4.420483398437500000e+01
3.275899999999999750e+02	1.033999999999999986e+01	4.565379999999999683e+01	4.602579999999999671e+01	4.862052154541015625e+01
3.442599999999999909e+02	5.169999999999999929e+00	4.122270000000000323e+01	4.133229999999999649e+01	3.981272125244140625e+01
3.442599999999999909e+02	6.889999999999999680e+00	4.251850000000000307e+01	4.265540000000000020e+01	5.388070297241210938e+01
3.442599999999999909e+02	8.619999999999999218e+00	4.386800000000000210e+01	4.400520000000000209e+01	4.365692901611328125e+01
3.442599999999999909e+02	1.033999999999999986e+01	4.513689999999999714e+01	4.533460000000000178e+01	4.878791046142578125e+01
3.609300000000000068e+02	5.169999999999999929e+00	4.162559999999999860e+01	4.168189999999999884e+01	3.967379760742187500e+01
3.609300000000000068e+02	6.889999999999999680e+00	4.272659999999999769e+01	4.280310000000000059e+01	5.390401458740234375e+01
3.609300000000000068e+02	8.619999999999999218e+00	4.389479999999999649e+01	4.393690000000000140e+01	4.436585235595703125e+01
3.609300000000000068e+02	1.033999999999999986e+01	4.500260000000000105e+01	4.504890000000000327e+01	4.865314483642578125e+01
3.775899999999999750e+02	5.169999999999999929e+00	4.215599999999999881e+01	4.216770000000000351e+01	3.990660476684570312e+01
3.775899999999999750e+02	6.889999999999999680e+00	4.312270000000000181e+01	4.313300000000000267e+01	5.489237594604492188e+01
3.775899999999999750e+02	8.619999999999999218e+00	4.410969999999999658e+01	4.410260000000000247e+01	4.462088775634765625e+01
3.775899999999999750e+02	1.033999999999999986e+01	4.511670000000000158e+01	4.505019999999999669e+01	4.865491485595703125e+01
4.098199999999999932e+02	5.070000000000000284e+00	3.522930000000000206e+01	4.334250000000000114e+01	3.213035202026367188e+01
4.098199999999999932e+02	5.070000000000000284e+00	3.468540000000000134e+01	4.334250000000000114e+01	3.226718902587890625e+01
4.098199999999999932e+02	5.070000000000000284e+00	3.439249999999999829e+01	4.334250000000000114e+01	3.241127014160156250e+01
3.659300000000000068e+02	5.070000000000000284e+00	3.359749999999999659e+01	4.175319999999999965e+01	3.227487182617187500e+01
3.659300000000000068e+02	5.070000000000000284e+00	3.347200000000000131e+01	4.175319999999999965e+01	3.228350830078125000e+01
3.659300000000000068e+02	5.070000000000000284e+00	3.317909999999999826e+01	4.175319999999999965e+01	3.231366729736328125e+01
3.659300000000000068e+02	5.070000000000000284e+00	3.309539999999999793e+01	4.175319999999999965e+01	3.232059097290039062e+01
3.431499999999999773e+02	5.070000000000000284e+00	3.041769999999999996e+01	4.123819999999999908e+01	3.246840286254882812e+01
3.431499999999999773e+02	5.070000000000000284e+00	3.008299999999999841e+01	4.123819999999999908e+01	3.249375915527343750e+01
3.431499999999999773e+02	5.070000000000000284e+00	2.995739999999999981e+01	4.123819999999999908e+01	3.250110244750976562e+01
3.348199999999999932e+02	5.070000000000000284e+00	3.087790000000000035e+01	4.112669999999999959e+01	3.243318176269531250e+01
3.342599999999999909e+02	5.070000000000000284e+00	3.020850000000000080e+01	4.112100000000000222e+01	3.252086257934570312e+01
3.325899999999999750e+02	5.070000000000000284e+00	2.979009999999999891e+01	4.110520000000000351e+01	3.255250930786132812e+01
1.910000000000000000e+02	5.000000000000000000e+00	2.514071999999999889e+02	2.169619999999999891e+02	2.932223205566406250e+02
1.926999999999999886e+02	5.000000000000000000e+00	5.589894000000000460e+02	5.903849999999999909e+02	2.344405059814453125e+02
1.925999999999999943e+02	5.000000000000000000e+00	5.499211999999999989e+02	5.270259999999999536e+02	2.364913024902343750e+02
1.954000000000000057e+02	5.000000000000000000e+00	2.797835999999999785e+02	2.638439999999999941e+02	1.507436523437500000e+02
1.980000000000000000e+02	5.000000000000000000e+00	1.494737000000000080e+02	1.468930000000000007e+02	2.052358245849609375e+02
2.015000000000000000e+02	5.000000000000000000e+00	1.040040000000000049e+02	1.032279999999999944e+02	1.116610336303710938e+02
2.015000000000000000e+02	5.000000000000000000e+00	1.039719000000000051e+02	1.032279999999999944e+02	1.116680297851562500e+02
2.095000000000000000e+02	5.000000000000000000e+00	7.313989999999999725e+01	7.180819999999999936e+01	1.092649536132812500e+02
2.095000000000000000e+02	5.000000000000000000e+00	7.313989999999999725e+01	7.180819999999999936e+01	1.092649536132812500e+02
2.200000000000000000e+02	5.000000000000000000e+00	5.768370000000000175e+01	5.783319999999999794e+01	9.215145874023437500e+01
2.200000000000000000e+02	5.000000000000000000e+00	5.787630000000000052e+01	5.783319999999999794e+01	9.172332763671875000e+01
2.305000000000000000e+02	5.000000000000000000e+00	5.073409999999999798e+01	5.133379999999999654e+01	9.452690124511718750e+01
2.404000000000000057e+02	5.000000000000000000e+00	4.737960000000000349e+01	4.777499999999999858e+01	7.769687652587890625e+01
2.404000000000000057e+02	5.000000000000000000e+00	4.733140000000000214e+01	4.777499999999999858e+01	7.770227813720703125e+01
2.505999999999999943e+02	5.000000000000000000e+00	4.500419999999999732e+01	4.541429999999999723e+01	7.885150909423828125e+01
1.942599999999999909e+02	4.690000000000000391e+00	1.930888999999999953e+02	1.735720000000000027e+02	1.157559356689453125e+02
1.998199999999999932e+02	4.690000000000000391e+00	9.439600000000000080e+01	9.373850000000000193e+01	1.170179519653320312e+02
2.053700000000000045e+02	4.690000000000000391e+00	7.532880000000000109e+01	7.321689999999999543e+01	9.934322357177734375e+01
2.109300000000000068e+02	4.690000000000000391e+00	6.492239999999999611e+01	6.333709999999999951e+01	8.412229156494140625e+01
2.164799999999999898e+02	4.690000000000000391e+00	5.794010000000000105e+01	5.743529999999999802e+01	8.052590179443359375e+01
2.220399999999999920e+02	4.690000000000000391e+00	5.324040000000000106e+01	5.347449999999999903e+01	6.193222808837890625e+01
2.275900000000000034e+02	4.690000000000000391e+00	5.028640000000000043e+01	5.064170000000000016e+01	6.295774841308593750e+01
2.331500000000000057e+02	4.690000000000000391e+00	4.800370000000000203e+01	4.851689999999999969e+01	5.274563217163085938e+01
2.387100000000000080e+02	4.690000000000000391e+00	4.639240000000000208e+01	4.687769999999999726e+01	4.971903610229492188e+01
2.442599999999999909e+02	4.690000000000000391e+00	4.538530000000000086e+01	4.558800000000000097e+01	4.331767654418945312e+01
2.498199999999999932e+02	4.690000000000000391e+00	4.431110000000000326e+01	4.455429999999999779e+01	4.241843032836914062e+01
2.553700000000000045e+02	4.690000000000000391e+00	4.343829999999999814e+01	4.372050000000000125e+01	3.949623870849609375e+01
2.609300000000000068e+02	4.690000000000000391e+00	4.276689999999999969e+01	4.304120000000000346e+01	3.837329483032226562e+01
2.664800000000000182e+02	4.690000000000000391e+00	4.216270000000000095e+01	4.248870000000000147e+01	3.843574905395507812e+01
2.720400000000000205e+02	4.690000000000000391e+00	4.182699999999999818e+01	4.203810000000000002e+01	3.806046295166015625e+01
2.775899999999999750e+02	4.690000000000000391e+00	4.155839999999999890e+01	4.167410000000000281e+01	3.619440078735351562e+01
2.831499999999999773e+02	4.690000000000000391e+00	4.149130000000000251e+01	4.138190000000000168e+01	3.599529266357421875e+01
1.942599999999999909e+02	5.519999999999999574e+00	2.406896999999999878e+02	2.406610000000000014e+02	1.210662612915039062e+02
1.998199999999999932e+02	5.519999999999999574e+00	2.312904000000000053e+02	2.176150000000000091e+02	1.071781692504882812e+02
2.053700000000000045e+02	5.519999999999999574e+00	1.109791000000000025e+02	1.091830000000000069e+02	1.104903030395507812e+02
2.109300000000000068e+02	5.519999999999999574e+00	8.425820000000000221e+01	8.168470000000000653e+01	1.017429046630859375e+02
