# Temperature (K)	Pressure (MPa)	Experimental(m/s)	NIST(m/s)	Model(m/s)
2.981499999999999773e+02	5.000000000000000000e+02	2.504380000000000109e+03	2.502809999999999945e+03	2.545682983333339052e+03
2.981499999999999773e+02	5.500000000000000000e+02	2.596039999999999964e+03	2.594750000000000000e+03	2.636019616666678303e+03
2.981499999999999773e+02	6.000000000000000000e+02	2.681880000000000109e+03	2.680949999999999818e+03	2.710110383333336358e+03
2.981499999999999773e+02	6.500000000000000000e+02	2.762710000000000036e+03	2.762210000000000036e+03	2.798620905952380326e+03
2.981499999999999773e+02	7.000000000000000000e+02	2.839179999999999836e+03	2.839170000000000073e+03	2.874293166666659999e+03
2.981499999999999773e+02	7.500000000000000000e+02	2.911820000000000164e+03	2.912329999999999927e+03	2.944969450000000052e+03
2.981499999999999773e+02	8.000000000000000000e+02	2.981039999999999964e+03	2.982130000000000109e+03	3.001218050000000403e+03
2.981499999999999773e+02	8.500000000000000000e+02	3.047219999999999800e+03	3.048920000000000073e+03	3.078129299999989598e+03
2.981499999999999773e+02	9.000000000000000000e+02	3.110650000000000091e+03	3.112980000000000018e+03	3.142147399999988465e+03
2.981499999999999773e+02	9.500000000000000000e+02	3.171590000000000146e+03	3.174579999999999927e+03	3.186319050000001425e+03
2.981499999999999773e+02	1.000000000000000000e+03	3.230260000000000218e+03	3.233920000000000073e+03	3.259462399999988065e+03
2.731499999999999773e+02	1.000000000000000000e+02	1.330390000000000100e+03	1.327440000000000055e+03	1.331226925000001529e+03
2.731499999999999773e+02	1.500000000000000000e+02	1.586049999999999955e+03	1.585430000000000064e+03	1.593685212500000716e+03
2.731499999999999773e+02	2.000000000000000000e+02	1.787000000000000000e+03	1.785730000000000018e+03	1.791970708333329867e+03
2.731499999999999773e+02	2.500000000000000000e+02	1.954269999999999982e+03	1.952230000000000018e+03	1.958778773684212865e+03
2.731499999999999773e+02	3.000000000000000000e+02	2.098679999999999836e+03	2.096150000000000091e+03	2.109997491885960244e+03
2.731499999999999773e+02	3.500000000000000000e+02	2.226469999999999800e+03	2.223769999999999982e+03	2.235446447581449320e+03
2.731499999999999773e+02	4.000000000000000000e+02	2.341610000000000127e+03	2.338980000000000018e+03	2.338458343771935688e+03
2.731499999999999773e+02	4.500000000000000000e+02	2.446750000000000000e+03	2.444369999999999891e+03	2.447112394166670128e+03
2.731499999999999773e+02	5.000000000000000000e+02	2.543760000000000218e+03	2.541769999999999982e+03	2.545895238333339876e+03
2.731499999999999773e+02	5.500000000000000000e+02	2.634030000000000200e+03	2.632510000000000218e+03	2.631084124999992582e+03
2.731499999999999773e+02	6.000000000000000000e+02	2.718579999999999927e+03	2.717610000000000127e+03	2.722766519047622751e+03
2.731499999999999773e+02	6.500000000000000000e+02	2.798250000000000000e+03	2.797849999999999909e+03	2.800874753571431484e+03
2.731499999999999773e+02	7.000000000000000000e+02	2.873659999999999854e+03	2.873849999999999909e+03	2.868640493333333325e+03
2.731499999999999773e+02	7.500000000000000000e+02	2.945329999999999927e+03	2.946130000000000109e+03	2.945412775000001602e+03
2.731499999999999773e+02	8.000000000000000000e+02	3.013699999999999818e+03	3.015099999999999909e+03	3.011588616666666894e+03
2.731499999999999773e+02	8.500000000000000000e+02	3.079110000000000127e+03	3.081099999999999909e+03	3.079084699999993518e+03
2.731499999999999773e+02	9.000000000000000000e+02	3.141849999999999909e+03	3.144420000000000073e+03	3.148358000000005177e+03
2.731499999999999773e+02	9.500000000000000000e+02	3.202199999999999818e+03	3.205309999999999945e+03	3.171885100000003604e+03
2.731499999999999773e+02	1.000000000000000000e+03	3.260349999999999909e+03	3.263980000000000018e+03	3.229979400000006535e+03
2.481500000000000057e+02	1.000000000000000000e+02	1.392990000000000009e+03	1.391779999999999973e+03	1.401610808333337445e+03
2.481500000000000057e+02	1.500000000000000000e+02	1.644940000000000055e+03	1.643849999999999909e+03	1.654182124999998223e+03
2.481500000000000057e+02	2.000000000000000000e+02	1.841119999999999891e+03	1.839829999999999927e+03	1.851736758333333228e+03
2.481500000000000057e+02	2.500000000000000000e+02	2.004599999999999909e+03	2.002960000000000036e+03	2.004593220614035317e+03
2.481500000000000057e+02	3.000000000000000000e+02	2.146110000000000127e+03	2.144130000000000109e+03	2.145687832807018367e+03
2.481500000000000057e+02	3.500000000000000000e+02	2.271659999999999854e+03	2.269429999999999836e+03	2.277337112499998511e+03
2.481500000000000057e+02	4.000000000000000000e+02	2.385000000000000000e+03	2.382630000000000109e+03	2.374569170350869626e+03
2.481500000000000057e+02	4.500000000000000000e+02	2.488630000000000109e+03	2.486260000000000218e+03	2.488032015833337482e+03
2.481500000000000057e+02	5.000000000000000000e+02	2.584340000000000146e+03	2.582079999999999927e+03	2.587377904761913214e+03
2.481500000000000057e+02	5.500000000000000000e+02	2.673420000000000073e+03	2.671389999999999873e+03	2.678074575000000550e+03
2.481500000000000057e+02	6.000000000000000000e+02	2.756880000000000109e+03	2.755190000000000055e+03	2.758811903571426683e+03
2.481500000000000057e+02	6.500000000000000000e+02	2.835500000000000000e+03	2.834239999999999782e+03	2.831455854761906267e+03
2.481500000000000057e+02	7.000000000000000000e+02	2.909880000000000109e+03	2.909139999999999873e+03	2.912496533333334810e+03
2.481500000000000057e+02	7.500000000000000000e+02	2.980539999999999964e+03	2.980400000000000091e+03	2.983029878333331908e+03
2.481500000000000057e+02	8.000000000000000000e+02	3.047880000000000109e+03	3.048400000000000091e+03	3.010305725000000166e+03
2.481500000000000057e+02	8.500000000000000000e+02	3.112250000000000000e+03	3.113500000000000000e+03	3.079109999999989668e+03
2.481500000000000057e+02	9.000000000000000000e+02	3.173949999999999818e+03	3.175980000000000018e+03	3.141849999999988540e+03
2.231500000000000057e+02	1.000000000000000000e+02	1.469279999999999973e+03	1.464920000000000073e+03	1.472365233333330025e+03
2.231500000000000057e+02	1.500000000000000000e+02	1.711440000000000055e+03	1.708349999999999909e+03	1.703862774999996873e+03
2.231500000000000057e+02	2.000000000000000000e+02	1.901920000000000073e+03	1.898569999999999936e+03	1.907701358333329608e+03
2.231500000000000057e+02	2.500000000000000000e+02	2.060429999999999836e+03	2.057380000000000109e+03	2.063054920175438838e+03
2.231500000000000057e+02	3.000000000000000000e+02	2.197710000000000036e+03	2.195130000000000109e+03	2.195980502192981021e+03
2.231500000000000057e+02	3.500000000000000000e+02	2.319820000000000164e+03	2.317590000000000146e+03	2.315505397149120199e+03
2.231500000000000057e+02	4.000000000000000000e+02	2.430429999999999836e+03	2.428380000000000109e+03	2.428888255921048767e+03
2.231500000000000057e+02	4.500000000000000000e+02	2.531900000000000091e+03	2.529900000000000091e+03	2.535576823333337870e+03
2.231500000000000057e+02	5.000000000000000000e+02	2.625889999999999873e+03	2.623860000000000127e+03	2.624938507738093449e+03
2.231500000000000057e+02	5.500000000000000000e+02	2.713539999999999964e+03	2.711510000000000218e+03	2.714257016666669642e+03
2.231500000000000057e+02	6.000000000000000000e+02	2.795730000000000018e+03	2.793800000000000182e+03	2.750931813690478521e+03
2.231500000000000057e+02	6.500000000000000000e+02	2.873130000000000109e+03	2.871469999999999800e+03	2.834497417857142864e+03
2.231500000000000057e+02	7.000000000000000000e+02	2.946260000000000218e+03	2.945099999999999909e+03	2.908714450000003580e+03
2.231500000000000057e+02	7.500000000000000000e+02	3.015550000000000182e+03	3.015179999999999836e+03	2.979668249999996533e+03
1.981500000000000057e+02	1.000000000000000000e+02	1.546829999999999927e+03	1.547430000000000064e+03	1.467822650000002113e+03
1.981500000000000057e+02	1.500000000000000000e+02	1.778109999999999900e+03	1.779549999999999955e+03	1.710479587500002026e+03
1.981500000000000057e+02	2.000000000000000000e+02	1.961039999999999964e+03	1.962490000000000009e+03	1.900027541666665684e+03
1.981500000000000057e+02	2.500000000000000000e+02	2.114820000000000164e+03	2.116010000000000218e+03	2.058195682017538729e+03
1.981500000000000057e+02	3.000000000000000000e+02	2.248760000000000218e+03	2.249619999999999891e+03	2.195224513815795490e+03
1.981500000000000057e+02	3.500000000000000000e+02	2.368130000000000109e+03	2.368699999999999818e+03	2.315789488157899996e+03
1.981500000000000057e+02	4.000000000000000000e+02	2.476300000000000182e+03	2.476630000000000109e+03	2.426657422368416064e+03
1.981500000000000057e+02	4.500000000000000000e+02	2.575519999999999982e+03	2.575690000000000055e+03	2.529217366666675844e+03
1.981500000000000057e+02	5.000000000000000000e+02	2.667409999999999854e+03	2.667489999999999782e+03	2.623575480000008611e+03
1.981500000000000057e+02	5.500000000000000000e+02	2.753150000000000091e+03	2.753210000000000036e+03	2.711651127380945127e+03
3.001499999999999773e+02	5.169999999999999929e+00	4.070000000000000000e+02	4.392529999999999859e+02	4.296149841341996876e+02
3.001499999999999773e+02	6.209999999999999964e+00	4.070000000000000000e+02	4.388380000000000223e+02	4.281090603728324595e+02
3.001499999999999773e+02	7.580000000000000071e+00	4.110000000000000000e+02	4.395169999999999959e+02	4.309380187650056655e+02
3.001499999999999773e+02	8.830000000000000071e+00	4.190000000000000000e+02	4.415049999999999955e+02	4.276259781021066715e+02
3.001499999999999773e+02	9.650000000000000355e+00	4.260000000000000000e+02	4.435880000000000223e+02	4.188294504121647606e+02
3.001499999999999773e+02	1.075999999999999979e+01	4.300000000000000000e+02	4.474510000000000218e+02	4.403803767721063878e+02
3.001499999999999773e+02	1.075999999999999979e+01	4.340000000000000000e+02	4.474510000000000218e+02	4.394155726445085861e+02
2.100000000000000000e+02	3.407000000000000028e+01	9.870000000000000000e+02	9.867229999999999563e+02	8.804488198412698239e+02
2.100000000000000000e+02	2.760000000000000142e+01	8.980000000000000000e+02	8.981539999999999964e+02	8.496435480952382022e+02
2.100000000000000000e+02	2.226000000000000156e+01	8.097999999999999545e+02	8.099980000000000473e+02	7.371893177380956104e+02
2.100000000000000000e+02	1.748999999999999844e+01	7.115000000000000000e+02	7.120309999999999491e+02	6.427452765627378994e+02
2.100000000000000000e+02	1.483000000000000007e+01	6.438999999999999773e+02	6.440829999999999700e+02	5.687481273196481197e+02
2.100000000000000000e+02	1.269999999999999929e+01	5.775000000000000000e+02	5.781390000000000100e+02	5.111642879156152617e+02
2.100000000000000000e+02	1.093999999999999950e+01	5.115000000000000000e+02	5.114619999999999891e+02	4.795919261048532007e+02
2.100000000000000000e+02	1.016999999999999993e+01	4.770000000000000000e+02	4.773430000000000177e+02	4.502228748364028661e+02
2.100000000000000000e+02	9.650000000000000355e+00	4.511999999999999886e+02	4.521709999999999923e+02	4.324751746086911339e+02
2.400000000000000000e+02	3.464000000000000057e+01	8.635000000000000000e+02	8.632319999999999709e+02	7.940654426190480990e+02
2.400000000000000000e+02	2.910999999999999943e+01	7.827000000000000455e+02	7.823360000000000127e+02	7.561062688861143215e+02
2.400000000000000000e+02	2.466000000000000014e+01	7.070000000000000000e+02	7.067050000000000409e+02	6.960148036830862566e+02
2.400000000000000000e+02	2.089000000000000057e+01	6.326000000000000227e+02	6.324640000000000555e+02	6.075819046349785140e+02
2.400000000000000000e+02	1.889000000000000057e+01	5.887999999999999545e+02	5.883700000000000045e+02	5.785089079885481169e+02
2.400000000000000000e+02	1.683999999999999986e+01	5.402000000000000455e+02	5.395950000000000273e+02	5.464511531048890447e+02
2.400000000000000000e+02	1.518999999999999950e+01	4.983999999999999773e+02	4.982099999999999795e+02	4.961213428486560133e+02
2.400000000000000000e+02	1.407000000000000028e+01	4.698000000000000114e+02	4.697060000000000173e+02	4.769317480718145248e+02
2.700000000000000000e+02	3.477000000000000313e+01	7.715000000000000000e+02	7.713509999999999991e+02	7.478088492568522270e+02
2.700000000000000000e+02	3.048999999999999844e+01	7.112000000000000455e+02	7.110720000000000027e+02	7.176365160217560515e+02
2.700000000000000000e+02	2.596999999999999886e+01	6.416000000000000227e+02	6.413239999999999554e+02	6.504084881042564348e+02
2.700000000000000000e+02	2.183999999999999986e+01	5.727999999999999545e+02	5.726309999999999718e+02	6.151857779597675062e+02
3.000000000000000000e+02	3.484000000000000341e+01	7.138999999999999773e+02	7.135810000000000173e+02	7.113798007178932039e+02
3.000000000000000000e+02	2.973000000000000043e+01	6.495000000000000000e+02	6.491730000000000018e+02	6.716372196661665157e+02
3.000000000000000000e+02	2.730000000000000071e+01	6.180000000000000000e+02	6.176180000000000518e+02	6.445165435897434918e+02
3.000000000000000000e+02	2.462999999999999901e+01	5.803999999999999773e+02	5.828210000000000264e+02	5.965590955464862191e+02
3.000000000000000000e+02	2.098000000000000043e+01	5.372999999999999545e+02	5.366159999999999854e+02	5.459352781447288407e+02
3.000000000000000000e+02	1.758999999999999986e+01	5.073999999999999773e+02	4.979789999999999850e+02	5.316532733540524305e+02
3.000000000000000000e+02	1.257000000000000028e+01	4.635000000000000000e+02	4.563070000000000164e+02	4.480511707244464787e+02
3.000000000000000000e+02	7.799999999999999822e+00	4.456000000000000227e+02	4.396220000000000141e+02	4.317427068056893518e+02
2.400000000000000000e+02	1.447000000000000064e+01	4.808000000000000114e+02	4.798720000000000141e+02	4.857641703920551208e+02
2.400000000000000000e+02	1.253999999999999915e+01	4.331000000000000227e+02	4.320099999999999909e+02	4.492704250888818365e+02
2.400000000000000000e+02	1.250000000000000000e+01	4.315000000000000000e+02	4.310720000000000027e+02	4.489296288269827073e+02
2.400000000000000000e+02	1.017999999999999972e+01	3.876000000000000227e+02	3.860600000000000023e+02	4.172856908935598881e+02
2.400000000000000000e+02	9.779999999999999361e+00	3.816000000000000227e+02	3.808530000000000086e+02	4.076611571523819180e+02
2.400000000000000000e+02	8.109999999999999432e+00	3.706000000000000227e+02	3.682330000000000041e+02	3.848135746782759270e+02
2.400000000000000000e+02	7.639999999999999680e+00	3.681999999999999886e+02	3.670210000000000150e+02	3.817752691529473168e+02
2.400000000000000000e+02	6.230000000000000426e+00	3.690000000000000000e+02	3.678840000000000146e+02	3.721198787283301499e+02
2.400000000000000000e+02	5.450000000000000178e+00	3.718999999999999773e+02	3.705000000000000000e+02	3.686267600952531893e+02
2.100000000000000000e+02	9.869999999999999218e+00	4.628999999999999773e+02	4.630450000000000159e+02	4.404364819949903449e+02
2.100000000000000000e+02	8.720000000000000639e+00	4.003999999999999773e+02	4.024340000000000259e+02	4.002332554645976757e+02
2.100000000000000000e+02	7.950000000000000178e+00	3.575000000000000000e+02	3.581139999999999759e+02	3.813020547085447447e+02
2.100000000000000000e+02	6.809999999999999609e+00	3.131000000000000227e+02	3.136779999999999973e+02	3.493426918799510759e+02
2.100000000000000000e+02	5.809999999999999609e+00	3.116000000000000227e+02	3.118829999999999814e+02	3.256017192616632201e+02
2.550000000000000000e+02	6.940000000000000391e+00	3.883899999999999864e+02	3.883120000000000118e+02	3.916818331766584720e+02
2.550000000000000000e+02	6.330000000000000071e+00	3.889900000000000091e+02	3.889429999999999836e+02	3.923166337745070109e+02
2.550000000000000000e+02	5.730000000000000426e+00	3.901700000000000159e+02	3.901379999999999768e+02	3.905487753495950187e+02
2.550000000000000000e+02	5.080000000000000071e+00	3.919900000000000091e+02	3.919780000000000086e+02	3.860692472236510184e+02
2.731600000000000250e+02	7.089999999999999858e+00	4.108199999999999932e+02	4.107710000000000150e+02	4.122364002524400917e+02
2.731600000000000250e+02	6.559999999999999609e+00	4.109200000000000159e+02	4.108779999999999859e+02	4.124883749617874855e+02
2.731600000000000250e+02	5.679999999999999716e+00	4.117599999999999909e+02	4.117549999999999955e+02	4.119492715258391513e+02
2.731600000000000250e+02	4.839999999999999858e+00	4.133000000000000114e+02	4.133029999999999973e+02	4.094676656294957979e+02
3.000000000000000000e+02	7.120000000000000107e+00	4.390199999999999818e+02	4.389780000000000086e+02	4.322984629064117144e+02
3.000000000000000000e+02	6.250000000000000000e+00	4.387200000000000273e+02	4.386960000000000264e+02	4.311768932737345494e+02
3.000000000000000000e+02	5.530000000000000249e+00	4.388999999999999773e+02	4.388870000000000005e+02	4.313859436598884258e+02
3.000000000000000000e+02	4.889999999999999680e+00	4.393700000000000045e+02	4.393539999999999850e+02	4.310150631453147980e+02
3.500000000000000000e+02	7.179999999999999716e+00	4.814399999999999977e+02	4.815369999999999777e+02	4.766345429956109001e+02
3.500000000000000000e+02	6.200000000000000178e+00	4.803100000000000023e+02	4.803999999999999773e+02	4.770811741835142925e+02
3.500000000000000000e+02	5.129999999999999893e+00	4.795099999999999909e+02	4.796329999999999814e+02	4.755194119040100986e+02
2.931499999999999773e+02	4.900000000000000355e+00	4.353999999999999773e+02	4.330539999999999736e+02	4.314238200738720934e+02
2.931499999999999773e+02	5.879999999999999893e+00	4.348000000000000114e+02	4.322219999999999800e+02	4.314545751509045886e+02
2.931499999999999773e+02	6.860000000000000320e+00	4.345000000000000000e+02	4.321299999999999955e+02	4.317017122500435562e+02
2.931499999999999773e+02	7.839999999999999858e+00	4.350000000000000000e+02	4.328709999999999809e+02	4.317035724981444105e+02
2.931499999999999773e+02	8.820000000000000284e+00	4.361999999999999886e+02	4.345339999999999918e+02	4.302356684974838572e+02
2.931499999999999773e+02	9.800000000000000711e+00	4.391000000000000227e+02	4.371970000000000027e+02	4.145128361904272651e+02
2.931499999999999773e+02	1.077999999999999936e+01	4.428000000000000114e+02	4.409250000000000114e+02	4.423126451206836123e+02
2.931499999999999773e+02	1.175999999999999979e+01	4.476999999999999886e+02	4.457610000000000241e+02	4.543696580359841164e+02
3.231499999999999773e+02	4.900000000000000355e+00	4.596000000000000227e+02	4.590480000000000018e+02	4.487035063654982423e+02
3.231499999999999773e+02	5.879999999999999893e+00	4.598999999999999773e+02	4.590969999999999800e+02	4.461646871608506899e+02
3.231499999999999773e+02	6.860000000000000320e+00	4.610000000000000000e+02	4.596720000000000255e+02	4.419082755056247720e+02
3.231499999999999773e+02	7.839999999999999858e+00	4.625000000000000000e+02	4.608140000000000214e+02	4.317952135292554203e+02
3.231499999999999773e+02	8.820000000000000284e+00	4.641999999999999886e+02	4.625590000000000259e+02	3.684739403156659705e+02
3.231499999999999773e+02	9.800000000000000711e+00	4.599999999999999645e+00	4.649379999999999882e+02	4.636879593162026936e+02
3.231499999999999773e+02	1.077999999999999936e+01	4.700000000000000000e+02	4.679750000000000227e+02	3.976428780583906359e+02
3.231499999999999773e+02	1.175999999999999979e+01	4.738000000000000114e+02	4.716859999999999786e+02	4.426491102323496989e+02
3.481499999999999773e+02	4.900000000000000355e+00	4.783999999999999773e+02	4.781859999999999786e+02	4.765886896681550411e+02
3.481499999999999773e+02	5.879999999999999893e+00	4.790000000000000000e+02	4.787440000000000282e+02	4.767521741243825772e+02
3.481499999999999773e+02	6.860000000000000320e+00	4.798999999999999773e+02	4.797180000000000177e+02	4.762796152724843068e+02
3.481499999999999773e+02	7.839999999999999858e+00	4.815000000000000000e+02	4.811279999999999859e+02	4.755922719304119255e+02
3.481499999999999773e+02	8.820000000000000284e+00	4.838000000000000114e+02	4.829920000000000186e+02	4.726404546789388519e+02
3.481499999999999773e+02	9.800000000000000711e+00	4.863999999999999773e+02	4.853269999999999982e+02	4.476215518273803013e+02
3.481499999999999773e+02	1.077999999999999936e+01	4.898000000000000114e+02	4.881429999999999723e+02	4.779465448195671229e+02
3.481499999999999773e+02	1.175999999999999979e+01	4.948000000000000114e+02	4.914479999999999791e+02	4.822845179767801937e+02
3.731499999999999773e+02	4.900000000000000355e+00	4.956999999999999886e+02	4.956519999999999868e+02	4.943205743842031552e+02
3.731499999999999773e+02	5.879999999999999893e+00	4.966000000000000227e+02	4.965930000000000177e+02	4.948616170135269385e+02
3.731499999999999773e+02	6.860000000000000320e+00	4.981000000000000227e+02	4.978700000000000045e+02	4.951304379943391609e+02
3.731499999999999773e+02	7.839999999999999858e+00	4.998999999999999773e+02	4.994940000000000282e+02	4.951065625976942783e+02
3.731499999999999773e+02	8.820000000000000284e+00	5.018000000000000114e+02	5.014759999999999991e+02	4.940539463845656201e+02
3.731499999999999773e+02	9.800000000000000711e+00	5.041000000000000227e+02	5.038220000000000027e+02	4.891119378702709923e+02
3.731499999999999773e+02	1.077999999999999936e+01	5.076999999999999886e+02	5.065389999999999873e+02	4.968882592084069074e+02
3.731499999999999773e+02	1.175999999999999979e+01	5.108000000000000114e+02	5.096279999999999859e+02	4.993705684085078929e+02
3.981499999999999773e+02	4.900000000000000355e+00	5.111000000000000227e+02	5.118399999999999750e+02	5.112749165418165376e+02
3.981499999999999773e+02	5.879999999999999893e+00	5.126000000000000227e+02	5.130760000000000218e+02	5.110977369145310263e+02
3.981499999999999773e+02	6.860000000000000320e+00	5.138999999999999773e+02	5.145890000000000555e+02	5.114991660949197012e+02
3.981499999999999773e+02	7.839999999999999858e+00	5.158999999999999773e+02	5.163869999999999436e+02	5.120319349382157270e+02
3.981499999999999773e+02	8.820000000000000284e+00	5.182000000000000455e+02	5.184719999999999800e+02	5.114180914577495400e+02
3.981499999999999773e+02	9.800000000000000711e+00	5.202999999999999545e+02	5.208500000000000227e+02	5.104938431935825065e+02
3.981499999999999773e+02	1.077999999999999936e+01	5.232999999999999545e+02	5.235220000000000482e+02	5.141840147765416305e+02
3.981499999999999773e+02	1.175999999999999979e+01	5.267999999999999545e+02	5.264890000000000327e+02	5.156043350730743668e+02
4.231499999999999773e+02	4.900000000000000355e+00	5.252000000000000455e+02	5.270280000000000200e+02	5.247185908613456604e+02
4.231499999999999773e+02	5.879999999999999893e+00	5.267999999999999545e+02	5.284969999999999573e+02	5.255480572380222384e+02
4.231499999999999773e+02	6.860000000000000320e+00	5.282000000000000455e+02	5.301979999999999791e+02	5.266429520508646647e+02
4.231499999999999773e+02	7.839999999999999858e+00	5.302000000000000455e+02	5.321359999999999673e+02	5.269792456069944819e+02
4.231499999999999773e+02	8.820000000000000284e+00	5.326000000000000227e+02	5.343110000000000355e+02	5.280916715684435303e+02
4.231499999999999773e+02	9.800000000000000711e+00	5.350000000000000000e+02	5.367259999999999991e+02	5.252828911069790365e+02
4.231499999999999773e+02	1.077999999999999936e+01	5.380000000000000000e+02	5.393809999999999718e+02	5.293162506184576159e+02
4.231499999999999773e+02	1.175999999999999979e+01	5.420000000000000000e+02	5.422740000000000009e+02	5.270898436665448799e+02
