# Temperature (K)	Pressure (MPa)	Experimental(uPas)	NIST(uPas)	Model(uPas)
2.800000000000000000e+02	2.999999999999999889e-01	1.051900000000000013e+01	1.050939999999999941e+01	1.357820166226918879e+01
2.800000000000000000e+02	4.000000000000000222e-01	1.053599999999999959e+01	1.052330000000000076e+01	1.355361739745678662e+01
2.800000000000000000e+02	5.000000000000000000e-01	1.054700000000000060e+01	1.053759999999999941e+01	1.352903313264438623e+01
2.800000000000000000e+02	5.999999999999999778e-01	1.056400000000000006e+01	1.055209999999999937e+01	1.350444886783199472e+01
2.800000000000000000e+02	6.999999999999999556e-01	1.057399999999999984e+01	1.056690000000000040e+01	1.347986460301958545e+01
2.800000000000000000e+02	8.000000000000000444e-01	1.058900000000000041e+01	1.058200000000000074e+01	1.345528033820718505e+01
2.800000000000000000e+02	9.000000000000000222e-01	1.060399999999999920e+01	1.059730000000000061e+01	1.343069607339478821e+01
2.800000000000000000e+02	1.000000000000000000e+00	1.061899999999999977e+01	1.061299999999999955e+01	1.340611180858237539e+01
2.800000000000000000e+02	1.239999999999999991e+00	1.065600000000000058e+01	1.065179999999999971e+01	1.334710957303261836e+01
2.800000000000000000e+02	1.500000000000000000e+00	1.069899999999999984e+01	1.069570000000000043e+01	1.328319048452037876e+01
2.800000000000000000e+02	1.750000000000000000e+00	1.074200000000000088e+01	1.074000000000000021e+01	1.306668914713108798e+01
2.800000000000000000e+02	1.989999999999999991e+00	1.078899999999999970e+01	1.078439999999999976e+01	1.300885961738845786e+01
2.800000000000000000e+02	2.229999999999999982e+00	1.083200000000000074e+01	1.083060000000000045e+01	1.295103008764583841e+01
2.800000000000000000e+02	2.500000000000000000e+00	1.088700000000000045e+01	1.088490000000000002e+01	1.288597186668539507e+01
2.800000000000000000e+02	2.740000000000000213e+00	1.093900000000000006e+01	1.093529999999999980e+01	1.282814233694278094e+01
2.800000000000000000e+02	3.000000000000000000e+00	1.099000000000000021e+01	1.099210000000000065e+01	1.276549367972160809e+01
2.800000000000000000e+02	3.250000000000000000e+00	1.104800000000000004e+01	1.104909999999999926e+01	1.270525458623971105e+01
3.000000000000000000e+02	1.000000000000000056e-01	1.114199999999999946e+01	1.113550000000000040e+01	1.343968925356676181e+01
3.000000000000000000e+02	2.000000000000000111e-01	1.116099999999999959e+01	1.114860000000000007e+01	1.341559361617399837e+01
3.000000000000000000e+02	2.999999999999999889e-01	1.117300000000000004e+01	1.116179999999999950e+01	1.339149797878124026e+01
3.000000000000000000e+02	4.000000000000000222e-01	1.118999999999999950e+01	1.117530000000000001e+01	1.336740234138847505e+01
3.000000000000000000e+02	5.000000000000000000e-01	1.120400000000000063e+01	1.118900000000000006e+01	1.334330670399572405e+01
3.000000000000000000e+02	5.999999999999999778e-01	1.121599999999999930e+01	1.120289999999999964e+01	1.331921106660296417e+01
3.000000000000000000e+02	6.999999999999999556e-01	1.122799999999999976e+01	1.121710000000000029e+01	1.329511542921020606e+01
3.000000000000000000e+02	8.000000000000000444e-01	1.123799999999999955e+01	1.123150000000000048e+01	1.327101979181744795e+01
3.000000000000000000e+02	9.000000000000000222e-01	1.125300000000000011e+01	1.124610000000000021e+01	1.324692415442469695e+01
3.000000000000000000e+02	1.000000000000000000e+00	1.126800000000000068e+01	1.126099999999999923e+01	1.322282851703193352e+01
3.000000000000000000e+02	1.250000000000000000e+00	1.130599999999999916e+01	1.129920000000000080e+01	1.316258942355004180e+01
3.000000000000000000e+02	1.489999999999999991e+00	1.134200000000000053e+01	1.133719999999999928e+01	1.310475989380742234e+01
3.000000000000000000e+02	1.750000000000000000e+00	1.138299999999999912e+01	1.138010000000000055e+01	1.304211123658626370e+01
3.000000000000000000e+02	2.000000000000000000e+00	1.142399999999999949e+01	1.142290000000000028e+01	1.298187214310435422e+01
3.000000000000000000e+02	2.250000000000000000e+00	1.146799999999999997e+01	1.146720000000000006e+01	1.292163304962246073e+01
3.000000000000000000e+02	2.490000000000000213e+00	1.151099999999999923e+01	1.151130000000000031e+01	1.286380351987984838e+01
3.000000000000000000e+02	2.740000000000000213e+00	1.155799999999999983e+01	1.155889999999999951e+01	1.280356442639795489e+01
3.000000000000000000e+02	2.990000000000000213e+00	1.160500000000000043e+01	1.160810000000000031e+01	1.274332533291605607e+01
3.000000000000000000e+02	3.250000000000000000e+00	1.165700000000000003e+01	1.166099999999999959e+01	1.268067667569488322e+01
3.000000000000000000e+02	3.500000000000000000e+00	1.171100000000000030e+01	1.171369999999999933e+01	1.262043758221298440e+01
3.000000000000000000e+02	3.750000000000000000e+00	1.176699999999999946e+01	1.176810000000000045e+01	1.256019848873109446e+01
3.000000000000000000e+02	3.990000000000000213e+00	1.182000000000000028e+01	1.182199999999999918e+01	1.250236895898847500e+01
3.000000000000000000e+02	4.250000000000000000e+00	1.187899999999999956e+01	1.188219999999999921e+01	1.243972030176731636e+01
3.000000000000000000e+02	4.500000000000000000e+00	1.193900000000000006e+01	1.194200000000000017e+01	1.237948120828541754e+01
3.200000000000000000e+02	1.000000000000000056e-01	1.177299999999999969e+01	1.177270000000000039e+01	1.337345822257001871e+01
3.200000000000000000e+02	2.000000000000000111e-01	1.179499999999999993e+01	1.178529999999999944e+01	1.334652459325077878e+01
3.200000000000000000e+02	2.999999999999999889e-01	1.180899999999999928e+01	1.179809999999999981e+01	1.331959096393154418e+01
3.200000000000000000e+02	4.000000000000000222e-01	1.182099999999999973e+01	1.181109999999999971e+01	1.329265733461230781e+01
3.200000000000000000e+02	5.000000000000000000e-01	1.183500000000000085e+01	1.182429999999999914e+01	1.326572370529308209e+01
3.200000000000000000e+02	5.999999999999999778e-01	1.184600000000000009e+01	1.183760000000000012e+01	1.323879007597384394e+01
3.200000000000000000e+02	6.999999999999999556e-01	1.185899999999999999e+01	1.185120000000000040e+01	1.321185644665460757e+01
3.200000000000000000e+02	8.000000000000000444e-01	1.187100000000000044e+01	1.186500000000000021e+01	1.318492281733537475e+01
3.200000000000000000e+02	9.000000000000000222e-01	1.188199999999999967e+01	1.187889999999999979e+01	1.315798918801613837e+01
3.200000000000000000e+02	1.000000000000000000e+00	1.189799999999999969e+01	1.189300000000000068e+01	1.313105555869691621e+01
3.200000000000000000e+02	1.250000000000000000e+00	1.193200000000000038e+01	1.192919999999999980e+01	1.306372148539882616e+01
3.200000000000000000e+02	1.500000000000000000e+00	1.196700000000000053e+01	1.196659999999999968e+01	1.299638741210073789e+01
3.200000000000000000e+02	1.750000000000000000e+00	1.200300000000000011e+01	1.200520000000000032e+01	1.292905333880266028e+01
3.200000000000000000e+02	2.000000000000000000e+00	1.204400000000000048e+01	1.204499999999999993e+01	1.286171926550456668e+01
3.200000000000000000e+02	2.250000000000000000e+00	1.208399999999999963e+01	1.208610000000000007e+01	1.279438519220648729e+01
3.200000000000000000e+02	2.490000000000000213e+00	1.212299999999999933e+01	1.212679999999999936e+01	1.272974448184032603e+01
3.200000000000000000e+02	2.740000000000000213e+00	1.216699999999999982e+01	1.217040000000000077e+01	1.266241040854223954e+01
3.200000000000000000e+02	3.000000000000000000e+00	1.221000000000000085e+01	1.221710000000000029e+01	1.259238297231222781e+01
3.200000000000000000e+02	3.259999999999999787e+00	1.225999999999999979e+01	1.226529999999999987e+01	1.252235553608221785e+01
3.200000000000000000e+02	3.490000000000000213e+00	1.230300000000000082e+01	1.230899999999999928e+01	1.246040818864797473e+01
3.200000000000000000e+02	3.759999999999999787e+00	1.235299999999999976e+01	1.236190000000000033e+01	1.238768738948605197e+01
3.200000000000000000e+02	4.009999999999999787e+00	1.240600000000000058e+01	1.241220000000000034e+01	1.232035331618796192e+01
3.200000000000000000e+02	4.250000000000000000e+00	1.245500000000000007e+01	1.246189999999999998e+01	1.225571260582180422e+01
3.200000000000000000e+02	4.509999999999999787e+00	1.251299999999999990e+01	1.251699999999999946e+01	1.218568516959179959e+01
3.400000000000000000e+02	1.000000000000000056e-01	1.240199999999999925e+01	1.239450000000000074e+01	1.335589279010752328e+01
3.400000000000000000e+02	2.000000000000000111e-01	1.242099999999999937e+01	1.240670000000000073e+01	1.332895916078828336e+01
3.400000000000000000e+02	2.999999999999999889e-01	1.243900000000000006e+01	1.241910000000000025e+01	1.330202553146904876e+01
3.400000000000000000e+02	4.000000000000000222e-01	1.245199999999999996e+01	1.243159999999999954e+01	1.327509190214981594e+01
3.400000000000000000e+02	5.000000000000000000e-01	1.246100000000000030e+01	1.244430000000000014e+01	1.324815827283058489e+01
3.400000000000000000e+02	5.999999999999999778e-01	1.247199999999999953e+01	1.245710000000000051e+01	1.322122464351134852e+01
3.400000000000000000e+02	6.999999999999999556e-01	1.248399999999999999e+01	1.247010000000000041e+01	1.319429101419211570e+01
3.400000000000000000e+02	8.000000000000000444e-01	1.249600000000000044e+01	1.248320000000000007e+01	1.306737206687001240e+01
3.400000000000000000e+02	9.100000000000000311e-01	1.250900000000000034e+01	1.249779999999999980e+01	1.303831370112429511e+01
3.400000000000000000e+02	1.000000000000000000e+00	1.252100000000000080e+01	1.250999999999999979e+01	1.301453867460507752e+01
3.400000000000000000e+02	1.260000000000000009e+00	1.255799999999999983e+01	1.254570000000000007e+01	1.294585526466066305e+01
3.400000000000000000e+02	1.489999999999999991e+00	1.258399999999999963e+01	1.257820000000000071e+01	1.288509686355598660e+01
3.400000000000000000e+02	1.750000000000000000e+00	1.261599999999999966e+01	1.261589999999999989e+01	1.281641345361155970e+01
3.400000000000000000e+02	1.989999999999999991e+00	1.265399999999999991e+01	1.265179999999999971e+01	1.275301338289363429e+01
3.400000000000000000e+02	2.250000000000000000e+00	1.268999999999999950e+01	1.269159999999999933e+01	1.268432997294921982e+01
3.400000000000000000e+02	2.500000000000000000e+00	1.272799999999999976e+01	1.273099999999999987e+01	1.261828823261804544e+01
3.400000000000000000e+02	2.750000000000000000e+00	1.276299999999999990e+01	1.277139999999999986e+01	1.255224649228687817e+01
3.400000000000000000e+02	3.000000000000000000e+00	1.280400000000000027e+01	1.281290000000000084e+01	1.248620475195570023e+01
3.400000000000000000e+02	3.240000000000000213e+00	1.284399999999999942e+01	1.285360000000000014e+01	1.242280468123777837e+01
3.400000000000000000e+02	3.509999999999999787e+00	1.289000000000000057e+01	1.290070000000000050e+01	1.235147960168010961e+01
3.400000000000000000e+02	3.750000000000000000e+00	1.293200000000000038e+01	1.294350000000000023e+01	1.228807953096218419e+01
3.400000000000000000e+02	4.000000000000000000e+00	1.297799999999999976e+01	1.298920000000000030e+01	1.222203779063101514e+01
3.400000000000000000e+02	4.250000000000000000e+00	1.302599999999999980e+01	1.303589999999999982e+01	1.215599605029984076e+01
3.400000000000000000e+02	4.490000000000000213e+00	1.306900000000000084e+01	1.308179999999999943e+01	1.209259597958192067e+01
3.600000000000000000e+02	1.000000000000000056e-01	1.299499999999999922e+01	1.300169999999999959e+01	1.323323664873235472e+01
3.600000000000000000e+02	2.000000000000000111e-01	1.301800000000000068e+01	1.301350000000000051e+01	1.320681995259989350e+01
3.600000000000000000e+02	2.999999999999999889e-01	1.303200000000000003e+01	1.302549999999999919e+01	1.318040325646742517e+01
3.600000000000000000e+02	4.000000000000000222e-01	1.304400000000000048e+01	1.303749999999999964e+01	1.315398656033495328e+01
3.600000000000000000e+02	5.000000000000000000e-01	1.305799999999999983e+01	1.304969999999999963e+01	1.312756986420248495e+01
3.600000000000000000e+02	5.999999999999999778e-01	1.306700000000000017e+01	1.306199999999999939e+01	1.310115316807001307e+01
3.600000000000000000e+02	6.999999999999999556e-01	1.307900000000000063e+01	1.307450000000000045e+01	1.307473647193755184e+01
3.600000000000000000e+02	8.000000000000000444e-01	1.309200000000000053e+01	1.308709999999999951e+01	1.304831977580507285e+01
3.600000000000000000e+02	9.000000000000000222e-01	1.309999999999999964e+01	1.309980000000000011e+01	1.302190307967261163e+01
3.600000000000000000e+02	1.000000000000000000e+00	1.311400000000000077e+01	1.311260000000000048e+01	1.299548638354013796e+01
3.600000000000000000e+02	1.250000000000000000e+00	1.314499999999999957e+01	1.314530000000000065e+01	1.292944464320896181e+01
3.600000000000000000e+02	1.500000000000000000e+00	1.317600000000000016e+01	1.317880000000000074e+01	1.286340290287779986e+01
3.600000000000000000e+02	1.750000000000000000e+00	1.320700000000000074e+01	1.321310000000000073e+01	1.279736116254662193e+01
3.600000000000000000e+02	2.000000000000000000e+00	1.323799999999999955e+01	1.324830000000000041e+01	1.273131942221545465e+01
3.600000000000000000e+02	2.250000000000000000e+00	1.327500000000000036e+01	1.328420000000000023e+01	1.264059287772193052e+01
3.600000000000000000e+02	2.500000000000000000e+00	1.331000000000000050e+01	1.332109999999999950e+01	1.257373322794547477e+01
3.600000000000000000e+02	2.740000000000000213e+00	1.333999999999999986e+01	1.335720000000000063e+01	1.250954796416005976e+01
3.600000000000000000e+02	3.000000000000000000e+00	1.337700000000000067e+01	1.339729999999999954e+01	1.244001392839253839e+01
3.600000000000000000e+02	3.250000000000000000e+00	1.341600000000000037e+01	1.343660000000000032e+01	1.237315427861607020e+01
3.600000000000000000e+02	3.500000000000000000e+00	1.345400000000000063e+01	1.347690000000000055e+01	1.230629462883960556e+01
3.600000000000000000e+02	3.750000000000000000e+00	1.349600000000000044e+01	1.351789999999999914e+01	1.223943497906313738e+01
3.600000000000000000e+02	4.000000000000000000e+00	1.353899999999999970e+01	1.355990000000000073e+01	1.217257532928667452e+01
3.600000000000000000e+02	4.250000000000000000e+00	1.358000000000000007e+01	1.360260000000000069e+01	1.210571567951020633e+01
3.600000000000000000e+02	4.500000000000000000e+00	1.362400000000000055e+01	1.364630000000000010e+01	1.203885602973373636e+01
2.331500000000000057e+02	1.300000000000000044e-01	8.941000000000000725e+00	8.889709999999999113e+00	1.349163761758765112e+01
2.331500000000000057e+02	3.149999999999999911e+00	9.743000000000000327e+00	9.557660000000000267e+00	1.268397304828795136e+01
2.631499999999999773e+02	1.300000000000000044e-01	9.968999999999999417e+00	9.923090000000000188e+00	1.342445395741548708e+01
2.631499999999999773e+02	3.689999999999999947e+00	1.079800000000000004e+01	1.064649999999999963e+01	1.247237254459861511e+01
2.931499999999999773e+02	1.499999999999999944e-01	1.097899999999999920e+01	1.092019999999999946e+01	1.335192152526122022e+01
2.931499999999999773e+02	1.600000000000000033e-01	1.097700000000000031e+01	1.092149999999999999e+01	1.334924713927016526e+01
2.931499999999999773e+02	4.219999999999999751e+00	1.180700000000000038e+01	1.167559999999999931e+01	1.226344642690035158e+01
3.331499999999999773e+02	1.700000000000000122e-01	1.226099999999999923e+01	1.219180000000000064e+01	1.325699453971622255e+01
3.731499999999999773e+02	1.900000000000000022e-01	1.347899999999999920e+01	1.340380000000000038e+01	1.316206755417122309e+01
3.731499999999999773e+02	2.000000000000000111e-01	1.348199999999999932e+01	1.340499999999999936e+01	1.315939316818016991e+01
4.231499999999999773e+02	2.099999999999999922e-01	1.490099999999999980e+01	1.484350000000000058e+01	1.304474601523550703e+01
4.731499999999999773e+02	2.300000000000000100e-01	1.628000000000000114e+01	1.621020000000000039e+01	1.292742447629977676e+01
5.231499999999999773e+02	2.600000000000000089e-01	1.757700000000000173e+01	1.751409999999999911e+01	1.280742855137300751e+01
5.231499999999999773e+02	2.700000000000000178e-01	1.758999999999999986e+01	1.751500000000000057e+01	1.280475416538195255e+01
2.731000000000000227e+02	1.060000000000000053e+00	1.052999999999999936e+01	1.039530000000000065e+01	1.315345347962328759e+01
2.731000000000000227e+02	1.429999999999999938e+00	1.058000000000000007e+01	1.045780000000000065e+01	1.305450119795410657e+01
2.731000000000000227e+02	1.810000000000000053e+00	1.058999999999999986e+01	1.052679999999999971e+01	1.295287453029389013e+01
2.731000000000000227e+02	2.609999999999999876e+00	1.082000000000000028e+01	1.068880000000000052e+01	1.273892365100918767e+01
2.731000000000000227e+02	3.009999999999999787e+00	1.078999999999999915e+01	1.077890000000000015e+01	1.263194821136683998e+01
2.731000000000000227e+02	3.569999999999999840e+00	1.100000000000000000e+01	1.091580000000000084e+01	1.248218259586756140e+01
2.731000000000000227e+02	4.240000000000000213e+00	1.116000000000000014e+01	1.109720000000000084e+01	1.230299873446662851e+01
2.981499999999999773e+02	1.000000000000000056e-01	1.117999999999999972e+01	1.107579999999999920e+01	1.339346228340031608e+01
2.981499999999999773e+02	1.199999999999999956e-01	1.118999999999999950e+01	1.107840000000000025e+01	1.338794870428432482e+01
2.981499999999999773e+02	1.700000000000000122e-01	1.118999999999999950e+01	1.108489999999999931e+01	1.337416475649435199e+01
2.981499999999999773e+02	2.899999999999999800e-01	1.118999999999999950e+01	1.110079999999999956e+01	1.334108328179840619e+01
2.981499999999999773e+02	5.000000000000000000e-01	1.123000000000000043e+01	1.112940000000000040e+01	1.328319070108049615e+01
2.981499999999999773e+02	1.020000000000000018e+00	1.130000000000000071e+01	1.120470000000000077e+01	1.313983764406472865e+01
2.981499999999999773e+02	1.510000000000000009e+00	1.133000000000000007e+01	1.128170000000000073e+01	1.300475495572295337e+01
2.981499999999999773e+02	2.029999999999999805e+00	1.141000000000000014e+01	1.136989999999999945e+01	1.286140189870718586e+01
2.981499999999999773e+02	2.520000000000000018e+00	1.152999999999999936e+01	1.145940000000000047e+01	1.272631921036540703e+01
2.981499999999999773e+02	3.000000000000000000e+00	1.158999999999999986e+01	1.155330000000000013e+01	1.259399331158162383e+01
2.981499999999999773e+02	3.529999999999999805e+00	1.171000000000000085e+01	1.166450000000000031e+01	1.244788346500786069e+01
2.981499999999999773e+02	4.019999999999999574e+00	1.182000000000000028e+01	1.177439999999999998e+01	1.231280077666607831e+01
3.231499999999999773e+02	1.000000000000000056e-01	1.198000000000000043e+01	1.187160000000000082e+01	1.336640402815364936e+01
3.231499999999999773e+02	5.200000000000000178e-01	1.202999999999999936e+01	1.192559999999999931e+01	1.325061886671784350e+01
