# Temperature (K)	Pressure (MPa)	Experimental(J/mol*K)	NIST(J/mol*K)	Model(J/mol*K)
2.942599999999999909e+02	5.169999999999999929e+00	4.095420000000000016e+01	4.163810000000000144e+01	4.264527066666668276e+01
2.942599999999999909e+02	6.889999999999999680e+00	4.303549999999999898e+01	4.415690000000000026e+01	4.559207433333335757e+01
2.942599999999999909e+02	8.619999999999999218e+00	4.517040000000000077e+01	4.685040000000000049e+01	4.798384466666657744e+01
2.942599999999999909e+02	1.033999999999999986e+01	4.748669999999999902e+01	4.955080000000000240e+01	5.178253033333312771e+01
3.109300000000000068e+02	5.169999999999999929e+00	4.092060000000000031e+01	4.123169999999999646e+01	3.995432966666667340e+01
3.109300000000000068e+02	6.889999999999999680e+00	4.269310000000000116e+01	4.320000000000000284e+01	4.418052533333333542e+01
3.109300000000000068e+02	8.619999999999999218e+00	4.456620000000000203e+01	4.526180000000000092e+01	4.731400233333329908e+01
3.109300000000000068e+02	1.033999999999999986e+01	4.643939999999999912e+01	4.731560000000000343e+01	5.140391399999981559e+01
3.275899999999999750e+02	5.169999999999999929e+00	4.100119999999999720e+01	4.116170000000000329e+01	3.980720866666666780e+01
3.275899999999999750e+02	6.889999999999999680e+00	4.251180000000000092e+01	4.275469999999999970e+01	4.299784299999996051e+01
3.275899999999999750e+02	8.619999999999999218e+00	4.411639999999999873e+01	4.439840000000000231e+01	4.445902300000006591e+01
3.275899999999999750e+02	1.033999999999999986e+01	4.565379999999999683e+01	4.602579999999999671e+01	4.673866133333321926e+01
3.442599999999999909e+02	5.169999999999999929e+00	4.122270000000000323e+01	4.133229999999999649e+01	3.984755450846559910e+01
3.442599999999999909e+02	6.889999999999999680e+00	4.251850000000000307e+01	4.265540000000000020e+01	4.288584766666663484e+01
3.442599999999999909e+02	8.619999999999999218e+00	4.386800000000000210e+01	4.400520000000000209e+01	4.415703466666673904e+01
3.442599999999999909e+02	1.033999999999999986e+01	4.513689999999999714e+01	4.533460000000000178e+01	4.579245233333324450e+01
3.609300000000000068e+02	5.169999999999999929e+00	4.162559999999999860e+01	4.168189999999999884e+01	3.865135224444455986e+01
3.609300000000000068e+02	6.889999999999999680e+00	4.272659999999999769e+01	4.280310000000000059e+01	4.169688473333344803e+01
3.609300000000000068e+02	8.619999999999999218e+00	4.389479999999999649e+01	4.393690000000000140e+01	4.365652995555574023e+01
3.609300000000000068e+02	1.033999999999999986e+01	4.500260000000000105e+01	4.504890000000000327e+01	4.530713622222218362e+01
3.775899999999999750e+02	5.169999999999999929e+00	4.215599999999999881e+01	4.216770000000000351e+01	3.865135224444455986e+01
3.775899999999999750e+02	6.889999999999999680e+00	4.312270000000000181e+01	4.313300000000000267e+01	4.169688473333344803e+01
3.775899999999999750e+02	8.619999999999999218e+00	4.410969999999999658e+01	4.410260000000000247e+01	4.365652995555574023e+01
3.775899999999999750e+02	1.033999999999999986e+01	4.511670000000000158e+01	4.505019999999999669e+01	4.530713622222218362e+01
4.098199999999999932e+02	5.070000000000000284e+00	3.522930000000000206e+01	4.334250000000000114e+01	3.383454032698417535e+01
