Liquid Phase - NeuralNetwork_WithoutGridsearch
Comparison,MAPE,MAE,MSE,RMSE,R2

Vapor Phase - NeuralNetwork_WithoutGridsearch
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,63.0%,2.342,7.192,2.682,-3.087
Exp x NIST,4.0%,0.180,0.059,0.242,0.967
NIST x Model,64.0%,2.310,6.876,2.622,-3.694

Supercritical Phase - NeuralNetwork_WithoutGridsearch
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,68.0%,2.361,8.908,2.985,-2.274
Exp x NIST,9.0%,0.444,0.581,0.762,0.787
NIST x Model,70.0%,2.262,8.448,2.906,-6.206

