# Temperature (K)	Pressure (MPa)	Experimental(uPas)	NIST(uPas)	Model(uPas)
1.200000000000000000e+02	1.185999999999999943e+01	1.125600000000000023e+02	1.144929999999999950e+02	1.130863800048828125e+02
1.200000000000000000e+02	1.007000000000000028e+01	1.109800000000000040e+02	1.122019999999999982e+02	1.129518127441406250e+02
1.200000000000000000e+02	8.289999999999999147e+00	1.090400000000000063e+02	1.098799999999999955e+02	1.097364501953125000e+02
1.200000000000000000e+02	6.490000000000000213e+00	1.054800000000000040e+02	1.074860000000000042e+02	1.052428512573242188e+02
1.200000000000000000e+02	4.730000000000000426e+00	1.030400000000000063e+02	1.050960000000000036e+02	1.015510711669921875e+02
1.200000000000000000e+02	3.009999999999999787e+00	1.016899999999999977e+02	1.027099999999999937e+02	1.008093338012695312e+02
1.200000000000000000e+02	1.189999999999999947e+00	9.948999999999999488e+01	1.001260000000000048e+02	8.915824127197265625e+01
1.000000000000000000e+02	3.132999999999999829e+01	2.184900000000000091e+02	2.230639999999999930e+02	1.855057983398437500e+02
1.000000000000000000e+02	2.910999999999999943e+01	2.154799999999999898e+02	2.181310000000000002e+02	1.882548522949218750e+02
1.000000000000000000e+02	2.767000000000000171e+01	2.121299999999999955e+02	2.149219999999999970e+02	2.034732666015625000e+02
1.000000000000000000e+02	2.687999999999999901e+01	2.107500000000000000e+02	2.131579999999999870e+02	1.915443420410156250e+02
1.000000000000000000e+02	2.526000000000000156e+01	2.068000000000000114e+02	2.095320000000000107e+02	1.904116210937500000e+02
1.000000000000000000e+02	2.405000000000000071e+01	2.055800000000000125e+02	2.068160000000000025e+02	1.936636047363281250e+02
1.000000000000000000e+02	2.333999999999999986e+01	2.036800000000000068e+02	2.052199999999999989e+02	1.905726776123046875e+02
1.000000000000000000e+02	2.205000000000000071e+01	2.015600000000000023e+02	2.023129999999999882e+02	1.877581176757812500e+02
1.000000000000000000e+02	2.042999999999999972e+01	1.984000000000000057e+02	1.986500000000000057e+02	1.845090637207031250e+02
1.000000000000000000e+02	1.853999999999999915e+01	1.939399999999999977e+02	1.943590000000000089e+02	1.763944549560546875e+02
1.000000000000000000e+02	1.655999999999999872e+01	1.900500000000000114e+02	1.898410000000000082e+02	1.738850250244140625e+02
1.000000000000000000e+02	1.259999999999999964e+01	1.819399999999999977e+02	1.807309999999999945e+02	1.718489227294921875e+02
1.000000000000000000e+02	9.869999999999999218e+00	1.743700000000000045e+02	1.743839999999999861e+02	1.722177734375000000e+02
1.000000000000000000e+02	9.410000000000000142e+00	1.759499999999999886e+02	1.733089999999999975e+02	1.681766815185546875e+02
1.000000000000000000e+02	7.379999999999999893e+00	1.695000000000000000e+02	1.685430000000000064e+02	1.661201782226562500e+02
1.000000000000000000e+02	5.900000000000000355e+00	1.693199999999999932e+02	1.650440000000000111e+02	1.621464843750000000e+02
1.000000000000000000e+02	3.299999999999999822e+00	1.616299999999999955e+02	1.588480000000000132e+02	1.603681793212890625e+02
1.000000000000000000e+02	2.330000000000000071e+00	1.626200000000000045e+02	1.565180000000000007e+02	1.580686645507812500e+02
1.000000000000000000e+02	1.800000000000000044e+00	1.599900000000000091e+02	1.552410000000000139e+02	1.606584320068359375e+02
1.000000000000000000e+02	1.000000000000000056e-01	1.347000000000000064e+01	1.511220000000000141e+02	1.236494598388671875e+02
9.900000000000000000e+01	1.000000000000000056e-01	1.343999999999999950e+01	1.548120000000000118e+02	1.236575775146484375e+02
1.044399999999999977e+02	1.000000000000000056e-01	1.370000000000000000e+02	1.364130000000000109e+02	8.267350006103515625e+01
1.044399999999999977e+02	6.899999999999999467e-01	1.375999999999999943e+02	1.376270000000000095e+02	1.056637954711914062e+02
1.044399999999999977e+02	1.379999999999999893e+00	1.384000000000000057e+02	1.390420000000000016e+02	1.551117248535156250e+02
1.044399999999999977e+02	2.069999999999999840e+00	1.393000000000000114e+02	1.404499999999999886e+02	1.544378051757812500e+02
1.044399999999999977e+02	2.759999999999999787e+00	1.403000000000000114e+02	1.418520000000000039e+02	1.545173034667968750e+02
1.044399999999999977e+02	3.450000000000000178e+00	1.411999999999999886e+02	1.432470000000000141e+02	1.551270294189453125e+02
1.044399999999999977e+02	4.139999999999999680e+00	1.423000000000000114e+02	1.446370000000000005e+02	1.547918395996093750e+02
1.044399999999999977e+02	5.519999999999999574e+00	1.445000000000000000e+02	1.474010000000000105e+02	1.585210266113281250e+02
1.044399999999999977e+02	6.900000000000000355e+00	1.470999999999999943e+02	1.501419999999999959e+02	1.613447265625000000e+02
1.044399999999999977e+02	8.619999999999999218e+00	1.506999999999999886e+02	1.535310000000000059e+02	1.625441741943359375e+02
1.044399999999999977e+02	1.033999999999999986e+01	1.546999999999999886e+02	1.568899999999999864e+02	1.647206878662109375e+02
1.044399999999999977e+02	1.207000000000000028e+01	1.580000000000000000e+02	1.602400000000000091e+02	1.671984252929687500e+02
1.044399999999999977e+02	1.378999999999999915e+01	1.635999999999999943e+02	1.635449999999999875e+02	1.669802398681640625e+02
1.044399999999999977e+02	1.723999999999999844e+01	1.734000000000000057e+02	1.701030000000000086e+02	1.711882324218750000e+02
1.044399999999999977e+02	2.067999999999999972e+01	1.839000000000000057e+02	1.765550000000000068e+02	1.818007507324218750e+02
1.044399999999999977e+02	2.757999999999999829e+01	2.061999999999999886e+02	1.892779999999999916e+02	1.970361938476562500e+02
1.044399999999999977e+02	3.446999999999999886e+01	2.285999999999999943e+02	2.017460000000000093e+02	2.241091766357421875e+02
1.044399999999999977e+02	4.136999999999999744e+01	2.510000000000000000e+02	2.140509999999999877e+02	2.495812530517578125e+02
1.044399999999999977e+02	4.825999999999999801e+01	2.720000000000000000e+02	2.262030000000000030e+02	2.683497314453125000e+02
1.044399999999999977e+02	5.515999999999999659e+01	2.940000000000000000e+02	2.382769999999999868e+02	2.613188781738281250e+02
1.377800000000000011e+02	6.899999999999999467e-01	1.470000000000000000e+02	7.035630000000000450e+01	1.038247146606445312e+02
1.377800000000000011e+02	1.379999999999999893e+00	1.478000000000000114e+02	7.124609999999999843e+01	1.524506683349609375e+02
1.377800000000000011e+02	2.069999999999999840e+00	1.485999999999999943e+02	7.212109999999999843e+01	1.540888061523437500e+02
1.377800000000000011e+02	2.759999999999999787e+00	1.494000000000000057e+02	7.298220000000000596e+01	1.531979827880859375e+02
1.377800000000000011e+02	3.450000000000000178e+00	1.503000000000000114e+02	7.382989999999999498e+01	1.525865173339843750e+02
1.377800000000000011e+02	4.139999999999999680e+00	1.511999999999999886e+02	7.466490000000000293e+01	1.536298980712890625e+02
1.377800000000000011e+02	5.519999999999999574e+00	1.531999999999999886e+02	7.629940000000000566e+01	1.554229431152343750e+02
1.377800000000000011e+02	6.900000000000000355e+00	1.554000000000000057e+02	7.788970000000000482e+01	1.598125915527343750e+02
1.377800000000000011e+02	8.619999999999999218e+00	1.584000000000000057e+02	7.981539999999999679e+01	1.637213134765625000e+02
1.377800000000000011e+02	1.033999999999999986e+01	1.616999999999999886e+02	8.168420000000000414e+01	1.644655609130859375e+02
1.377800000000000011e+02	1.207000000000000028e+01	1.633000000000000114e+02	8.351139999999999475e+01	1.672454223632812500e+02
1.377800000000000011e+02	1.378999999999999915e+01	1.690999999999999943e+02	8.528029999999999688e+01	1.669812164306640625e+02
1.377800000000000011e+02	1.723999999999999844e+01	1.774000000000000057e+02	8.869989999999999952e+01	1.718860626220703125e+02
1.377800000000000011e+02	2.067999999999999972e+01	1.860999999999999943e+02	9.195879999999999654e+01	1.836858520507812500e+02
1.377800000000000011e+02	2.757999999999999829e+01	2.049000000000000057e+02	9.811639999999999873e+01	2.004552459716796875e+02
1.377800000000000011e+02	3.446999999999999886e+01	2.240000000000000000e+02	1.038529999999999944e+02	2.340503997802734375e+02
1.377800000000000011e+02	4.136999999999999744e+01	2.430000000000000000e+02	1.092680000000000007e+02	2.596944274902343750e+02
1.377800000000000011e+02	4.825999999999999801e+01	2.610000000000000000e+02	1.144050000000000011e+02	2.664139404296875000e+02
1.377800000000000011e+02	5.515999999999999659e+01	2.800000000000000000e+02	1.193289999999999935e+02	2.618310546875000000e+02
