# Temperature (K)	Pressure (MPa)	Experimental(m3/kg)	NIST(m3/kg)	Model(m3/kg)
2.100000000000000000e+02	2.873899999999999899e+00	3.117206982543639995e-02	3.127180000000000237e-02	7.088793115614455687e-02
2.150000000000000000e+02	2.972900000000000098e+00	3.117206982543639995e-02	3.126360000000000250e-02	8.712973101159027234e-02
2.200000000000000000e+02	3.071499999999999897e+00	3.117206982543639995e-02	3.125569999999999737e-02	1.029301893998763040e-01
2.250000000000000000e+02	3.169799999999999951e+00	3.117206982543639995e-02	3.124760000000000038e-02	1.160318594241275258e-01
2.300000000000000000e+02	3.267700000000000049e+00	3.117206982543639995e-02	3.124060000000000031e-02	1.280113247489073069e-01
2.350000000000000000e+02	3.365400000000000169e+00	3.117206982543639995e-02	3.123300000000000035e-02	1.441358967206020081e-01
2.400000000000000000e+02	3.462899999999999867e+00	3.117206982543639995e-02	3.122499999999999928e-02	1.575806651562663419e-01
2.450000000000000000e+02	3.560099999999999820e+00	3.117206982543639995e-02	3.121789999999999982e-02	1.710811955042894628e-01
2.500000000000000000e+02	3.657000000000000028e+00	3.117206982543639995e-02	3.121180000000000135e-02	1.825556549460584654e-01
2.550000000000000000e+02	3.753699999999999815e+00	3.117206982543639995e-02	3.120590000000000169e-02	1.948147277749312511e-01
2.600000000000000000e+02	3.850200000000000067e+00	3.117206982543639995e-02	3.120030000000000026e-02	2.109126915473382713e-01
2.650000000000000000e+02	3.946499999999999897e+00	3.117206982543639995e-02	3.119519999999999932e-02	2.271568832418064954e-01
2.700000000000000000e+02	4.042600000000000193e+00	3.117206982543639995e-02	3.119049999999999948e-02	2.434235596904914534e-01
1.725269999999999868e+02	2.466000000000000192e+00	2.435984044499379941e-02	2.441480000000000039e-02	-2.784065363638976720e-02
1.746910000000000025e+02	2.528300000000000214e+00	2.435984044499379941e-02	2.441010000000000055e-02	-2.281992504350388584e-02
1.772030000000000030e+02	2.599400000000000155e+00	2.427164200376569908e-02	2.441159999999999858e-02	-1.679363438031039601e-02
1.831759999999999877e+02	2.766599999999999948e+00	2.427731294815919927e-02	2.440290000000000167e-02	-1.220221516483210866e-03
1.905320000000000107e+02	2.967600000000000016e+00	2.437507903619370170e-02	2.440809999999999855e-02	1.784879740270128856e-02
1.918489999999999895e+02	3.003800000000000026e+00	2.438365912502839933e-02	2.440229999999999830e-02	2.104072394431627524e-02
2.030840000000000032e+02	3.304800000000000182e+00	2.439606325606440140e-02	2.440629999999999883e-02	5.315383008731300318e-02
2.130409999999999968e+02	3.567200000000000149e+00	2.440752442973519870e-02	2.441219999999999848e-02	7.887383439522410722e-02
2.178640000000000043e+02	3.693099999999999827e+00	2.349328848433230102e-02	2.441569999999999852e-02	9.403311705364236772e-02
2.238309999999999889e+02	3.846099999999999852e+00	2.441995285972299937e-02	2.443489999999999898e-02	1.118065127290382987e-01
2.335459999999999923e+02	4.099000000000000199e+00	2.351012129529849934e-02	2.442160000000000164e-02	1.377689305032031575e-01
2.397969999999999970e+02	4.259000000000000341e+00	2.443718236550360134e-02	2.442640000000000089e-02	1.562387178952925337e-01
1.904290000000000020e+02	4.472000000000000419e+00	9.640349412536299706e-03	9.822700000000000181e-03	1.841137992085861708e-02
1.905320000000000107e+02	4.481399999999999828e+00	9.637964884344799379e-03	9.817650000000000682e-03	1.874641312825997552e-02
1.900519999999999925e+02	4.498899999999999899e+00	8.619521858573000669e-03	8.799070000000000849e-03	1.723020162723010174e-02
1.905320000000000107e+02	4.549299999999999677e+00	8.617258203526399762e-03	8.760840000000000641e-03	1.877377782827954755e-02
1.900320000000000107e+02	4.523600000000000065e+00	4.921348872433299951e-03	4.992429999999999958e-03	1.721199049523525204e-02
1.905320000000000107e+02	4.023900000000000254e+00	4.844859742376300162e-03	1.413829999999999948e-02	1.881051020790952544e-02
1.900320000000000107e+02	4.024000000000000021e+00	4.532635839243299991e-03	1.390369999999999974e-02	1.721787184417444827e-02
1.910320000000000107e+02	4.352299999999999613e+00	4.532833570905100105e-03	1.157440000000000031e-02	1.960726176594190795e-02
2.731499999999999773e+02	1.637599999999999945e+00	8.312551953449709430e-02	8.311219999999999719e-02	2.498212346256932781e-01
2.981419999999999959e+02	1.802000000000000046e+00	8.312551953449709430e-02	8.310800000000000132e-02	3.197713903706100869e-01
3.031429999999999723e+02	1.834699999999999998e+00	8.312551953449709430e-02	8.311380000000000157e-02	3.318834690082353989e-01
3.231399999999999864e+02	1.965600000000000014e+00	8.312551953449709430e-02	8.312139999999999807e-02	3.828518911860251395e-01
3.981429999999999723e+02	2.129199999999999982e+00	8.312551953449709430e-02	9.598790000000000100e-02	5.885448463695914789e-01
3.731499999999999773e+02	2.292499999999999982e+00	8.312551953449709430e-02	8.312039999999999706e-02	5.127558847890181237e-01
3.981600000000000250e+02	2.455700000000000216e+00	8.312551953449709430e-02	8.311709999999999932e-02	5.861665671677858125e-01
2.731499999999999773e+02	2.155800000000000161e+00	6.234413965087279991e-02	6.233439999999999814e-02	2.414596183553406328e-01
2.981419999999999959e+02	2.378600000000000048e+00	6.234413965087279991e-02	6.233500000000000152e-02	3.144899179107590870e-01
3.031429999999999723e+02	2.423200000000000021e+00	6.234413965087279991e-02	6.233190000000000258e-02	3.301999712594980707e-01
3.231399999999999864e+02	2.600600000000000023e+00	6.234413965087279991e-02	6.233690000000000064e-02	3.911417485581670794e-01
3.481429999999999723e+02	2.822099999999999831e+00	6.234413965087279991e-02	6.233709999999999946e-02	4.598101984037669121e-01
3.731499999999999773e+02	3.043099999999999916e+00	6.234413965087279991e-02	6.233820000000000333e-02	5.255154885369728301e-01
3.981600000000000250e+02	3.263700000000000045e+00	6.234413965087279991e-02	6.233980000000000077e-02	6.074196222251786459e-01
2.731499999999999773e+02	3.153900000000000148e+00	4.156275976724849858e-02	4.155969999999999803e-02	2.440453170136284711e-01
2.981419999999999959e+02	3.499299999999999855e+00	4.156275976724849858e-02	4.155940000000000328e-02	3.091410282462482284e-01
3.031429999999999723e+02	3.568499999999999783e+00	4.156275976724849858e-02	4.155559999999999810e-02	3.257067912040731983e-01
3.231399999999999864e+02	3.842699999999999783e+00	4.156275976724849858e-02	4.156320000000000153e-02	3.877978365757587254e-01
3.481429999999999723e+02	4.185200000000000031e+00	4.156275976724849858e-02	4.156270000000000103e-02	4.606776397266445500e-01
3.731499999999999773e+02	4.526699999999999946e+00	4.156275976724849858e-02	4.156239999999999934e-02	5.429650828008929508e-01
2.731499999999999773e+02	4.105299999999999727e+00	3.117206982543639995e-02	3.116889999999999938e-02	2.471687814671257866e-01
2.030840000000000032e+02	1.013000000000000012e-01	1.032187742564119493e+00	1.032669999999999977e+00	3.937410575755850850e-02
2.232489999999999952e+02	1.013000000000000012e-01	1.135594529159796195e+00	1.136949999999999905e+00	1.005594114528565175e-01
2.481750000000000114e+02	1.013000000000000012e-01	1.264587011173890829e+00	1.265549999999999953e+00	1.663285964799552374e-01
2.731499999999999773e+02	1.013000000000000012e-01	1.394723482122434577e+00	1.394150000000000000e+00	2.407678111823136069e-01
2.981419999999999959e+02	1.013000000000000012e-01	1.524306592930875892e+00	1.522680000000000033e+00	3.020107259113117282e-01
3.231399999999999864e+02	1.013000000000000012e-01	1.649315863779704294e+00	1.651110000000000078e+00	3.586799303946882067e-01
3.731499999999999773e+02	1.013000000000000012e-01	1.906548613176538343e+00	1.907799999999999940e+00	4.672577525805297616e-01
4.231700000000000159e+02	1.013000000000000012e-01	2.164727071210862164e+00	2.164309999999999956e+00	5.511499223792626356e-01
4.731929999999999836e+02	1.013000000000000012e-01	2.416439521351660069e+00	2.420690000000000008e+00	6.101791345850979820e-01
2.030840000000000032e+02	2.026499999999999968e+00	4.511806314290980197e-02	4.502950000000000008e-02	5.340016570330446966e-02
2.232489999999999952e+02	2.026499999999999968e+00	5.159230358397279975e-02	5.161249999999999866e-02	1.141274326062976519e-01
2.981419999999999959e+02	2.026499999999999968e+00	7.352770332689320676e-02	7.361370000000000413e-02	3.000125439979565156e-01
2.030840000000000032e+02	3.039699999999999847e+00	2.746316886959719941e-02	2.731000000000000094e-02	5.293104447078367247e-02
2.232489999999999952e+02	3.039699999999999847e+00	3.248613394344890271e-02	3.242769999999999680e-02	1.112122867237476109e-01
2.481750000000000114e+02	3.039699999999999847e+00	3.802399344405509723e-02	3.803379999999999955e-02	1.701885099638206778e-01
2.731499999999999773e+02	3.039699999999999847e+00	4.322849788578059932e-02	4.324499999999999872e-02	2.327224334519989446e-01
3.231399999999999864e+02	3.039699999999999847e+00	5.302725155300910126e-02	5.304869999999999725e-02	3.724775926628588474e-01
3.731499999999999773e+02	3.039699999999999847e+00	6.231921196608630059e-02	6.240919999999999801e-02	5.332081331685281089e-01
4.231700000000000159e+02	3.039699999999999847e+00	7.142185777394069457e-02	7.152809999999999724e-02	6.857670284626260493e-01
2.731929999999999836e+02	3.039699999999999847e+00	8.044405116241649945e-02	4.325380000000000197e-02	2.355209444406530794e-01
2.030840000000000032e+02	4.052999999999999936e+00	1.827577159759409889e-02	1.810890000000000069e-02	5.333582426217103878e-02
2.232489999999999952e+02	4.052999999999999936e+00	2.281662262145829970e-02	2.274239999999999942e-02	1.119251805299725788e-01
2.481750000000000114e+02	4.052999999999999936e+00	2.743778701297100095e-02	2.742040000000000102e-02	1.719560879608696968e-01
2.731499999999999773e+02	4.052999999999999936e+00	3.159224670663460244e-02	3.161309999999999815e-02	2.365670351087050260e-01
2.981419999999999959e+02	4.052999999999999936e+00	3.554195293932659733e-02	3.554340000000000277e-02	3.085467208728430721e-01
3.231399999999999864e+02	4.052999999999999936e+00	3.932639856864490052e-02	3.930940000000000129e-02	3.743092833586576518e-01
1.760000000000000000e+02	2.796199999999999797e+00	2.081329360047829910e-02	2.083219999999999864e-02	-2.366918411422275215e-02
1.800000000000000000e+02	2.933499999999999996e+00	2.082580827461009976e-02	2.084329999999999863e-02	-1.514473647553915558e-02
1.840000000000000000e+02	3.068299999999999805e+00	2.083833800751139914e-02	2.085100000000000148e-02	-4.864126598516482769e-03
1.880000000000000000e+02	3.200800000000000090e+00	2.085018549576020050e-02	2.086139999999999869e-02	6.613457794680088764e-03
1.920000000000000000e+02	3.331599999999999895e+00	2.086274458751550057e-02	2.087200000000000166e-02	1.700426798579507404e-02
1.960000000000000000e+02	3.460999999999999854e+00	2.087531881830659991e-02	2.088270000000000057e-02	2.926034530005883205e-02
2.000000000000000000e+02	3.588999999999999968e+00	2.088860807172579839e-02	2.089509999999999978e-02	4.379232742526939504e-02
2.040000000000000000e+02	3.715800000000000214e+00	2.089911154532959892e-02	2.090850000000000000e-02	5.699481105940995551e-02
2.080000000000000000e+02	3.841699999999999893e+00	2.091172966520399995e-02	2.092120000000000091e-02	6.989874479869850887e-02
2.120000000000000000e+02	3.966499999999999915e+00	2.092366077690719847e-02	2.093530000000000044e-02	7.874672135109339610e-02
2.160000000000000000e+02	4.090700000000000003e+00	2.093560551088780031e-02	2.094779999999999906e-02	9.005997533942500244e-02
2.200000000000000000e+02	4.214199999999999946e+00	2.094826775003279934e-02	2.095990000000000006e-02	1.012008406570823471e-01
2.250000000000000000e+02	4.367300000000000182e+00	2.096376463595709880e-02	2.097689999999999971e-02	1.186534521260805830e-01
2.303000000000000114e+02	4.519599999999999618e+00	2.097928446709719855e-02	2.104750000000000024e-02	1.310191432499396846e-01
1.840000000000000000e+02	3.515600000000000058e+00	1.567144428406630138e-02	1.582599999999999979e-02	-5.176408330096249344e-03
1.880000000000000000e+02	3.709600000000000009e+00	1.568169324149129920e-02	1.579459999999999892e-02	6.017002540354920992e-03
1.920000000000000000e+02	3.898899999999999810e+00	1.569195561310660070e-02	1.578080000000000108e-02	1.600038566013195496e-02
1.960000000000000000e+02	4.089999999999999858e+00	1.570183595287059919e-02	1.573779999999999971e-02	3.088821058579360734e-02
2.000000000000000000e+02	4.275000000000000355e+00	1.571054094974489931e-02	1.572979999999999864e-02	4.413924326304419221e-02
2.040000000000000000e+02	4.455599999999999561e+00	1.572203047633850131e-02	1.573950000000000002e-02	5.720143844751512940e-02
1.920000000000000000e+02	4.277000000000000135e+00	1.265382687914770078e-02	1.275090000000000078e-02	1.629928910279820897e-02
1.960000000000000000e+02	4.522100000000000009e+00	1.266230799635889928e-02	1.274050000000000009e-02	3.029348758297434330e-02
1.920000000000000000e+02	4.537099999999999689e+00	1.048188231797850083e-02	1.053379999999999941e-02	1.621906519681548531e-02
2.250000000000000000e+02	9.966000000000000414e-01	1.054392836741860004e-02	1.117589999999999972e-01	1.194108497941971381e-01
