# Temperature (K)	Pressure (MPa)	Experimental(J/mol*K)	NIST(J/mol*K)	Model(J/mol*K)
2.009399999999999977e+02	6.490000000000000213e+00	3.461999999999999744e+01	3.379780000000000229e+01	3.415352413787537955e+01
2.026100000000000136e+02	6.799999999999999822e+00	3.407999999999999829e+01	3.326809999999999690e+01	3.415352413787537955e+01
2.051200000000000045e+02	7.259999999999999787e+00	3.336999999999999744e+01	3.260669999999999646e+01	3.407660845398294924e+01
2.084699999999999989e+02	7.889999999999999680e+00	3.275000000000000000e+01	3.188530000000000086e+01	3.137807534129549580e+01
2.126999999999999886e+02	8.689999999999999503e+00	3.213000000000000256e+01	3.122800000000000153e+01	3.113003659059560846e+01
2.177800000000000011e+02	9.650000000000000355e+00	3.167000000000000171e+01	3.069180000000000064e+01	3.081211297461444332e+01
1.909600000000000080e+02	4.669999999999999929e+00	5.245000000000000284e+01	4.464370000000000260e+01	3.406837936318137849e+01
1.924900000000000091e+02	4.940000000000000391e+00	4.075999999999999801e+01	4.016299999999999670e+01	3.406837936318137849e+01
1.940900000000000034e+02	5.230000000000000426e+00	3.843999999999999773e+01	3.773720000000000141e+01	3.406837936318137849e+01
1.957100000000000080e+02	5.519999999999999574e+00	3.710999999999999943e+01	3.633970000000000056e+01	3.406837936318137849e+01
1.972800000000000011e+02	5.809999999999999609e+00	3.602000000000000313e+01	3.534049999999999869e+01	3.415352413787537955e+01
1.989099999999999966e+02	6.110000000000000320e+00	3.527000000000000313e+01	3.457889999999999731e+01	3.415352413787537955e+01
2.005600000000000023e+02	6.419999999999999929e+00	3.471000000000000085e+01	3.392730000000000246e+01	3.415352413787537955e+01
2.022199999999999989e+02	6.719999999999999751e+00	3.403000000000000114e+01	3.340840000000000032e+01	3.415352413787537955e+01
2.047199999999999989e+02	7.190000000000000391e+00	3.346999999999999886e+01	3.269700000000000273e+01	3.407660845398294924e+01
2.080900000000000034e+02	7.820000000000000284e+00	3.282999999999999829e+01	3.195499999999999829e+01	3.137807534129549580e+01
2.123300000000000125e+02	8.619999999999999218e+00	3.220000000000000284e+01	3.127629999999999910e+01	3.113003659059560846e+01
