# Temperature (K)	Pressure (MPa)	Experimental(kJ/mol)	NIST(kJ/mol)	Model(kJ/mol)
3.609300000000000068e+02	1.033999999999999986e+01	1.077800000000000091e+00	1.583750000000000036e+01	1.143561959266662598e+00
3.775899999999999750e+02	6.889999999999999680e+00	6.814999999999999947e-01	1.690569999999999951e+01	1.763070464134216309e+00
3.775899999999999750e+02	1.033999999999999986e+01	9.848999999999999977e-01	1.658770000000000167e+01	1.143561959266662598e+00
1.942599999999999909e+02	4.690000000000000391e+00	8.826200000000000045e+00	8.335089999999999222e+00	7.652276039123535156e+00
1.970399999999999920e+02	4.690000000000000391e+00	9.247899999999999565e+00	8.723019999999999996e+00	8.086570739746093750e+00
1.998199999999999932e+02	4.690000000000000391e+00	9.538999999999999702e+00	9.011509999999999465e+00	8.374857902526855469e+00
2.025900000000000034e+02	4.690000000000000391e+00	9.785299999999999443e+00	9.252459999999999241e+00	8.790409088134765625e+00
2.053700000000000045e+02	4.690000000000000391e+00	1.000929999999999964e+01	9.466469999999999274e+00	9.108019828796386719e+00
2.109300000000000068e+02	4.690000000000000391e+00	1.039739999999999931e+01	9.843410000000000437e+00	9.798918724060058594e+00
2.164799999999999898e+02	4.690000000000000391e+00	1.074070000000000036e+01	1.017740000000000045e+01	1.021598434448242188e+01
2.220399999999999920e+02	4.690000000000000391e+00	1.105049999999999955e+01	1.048499999999999943e+01	1.063319396972656250e+01
2.275900000000000034e+02	4.690000000000000391e+00	1.133779999999999966e+01	1.077350000000000030e+01	1.108191394805908203e+01
2.331500000000000057e+02	4.690000000000000391e+00	1.161030000000000051e+01	1.104889999999999972e+01	1.156415843963623047e+01
2.387100000000000080e+02	4.690000000000000391e+00	1.187149999999999928e+01	1.131390000000000029e+01	1.186825847625732422e+01
2.442599999999999909e+02	4.690000000000000391e+00	1.212899999999999956e+01	1.157039999999999935e+01	1.224445533752441406e+01
2.498199999999999932e+02	4.690000000000000391e+00	1.237909999999999933e+01	1.182089999999999996e+01	1.234995079040527344e+01
2.553700000000000045e+02	4.690000000000000391e+00	1.261790000000000056e+01	1.206579999999999941e+01	1.333682918548583984e+01
2.609300000000000068e+02	4.690000000000000391e+00	1.285679999999999978e+01	1.230690000000000062e+01	1.366183185577392578e+01
2.664800000000000182e+02	4.690000000000000391e+00	1.309190000000000076e+01	1.254420000000000002e+01	1.396839237213134766e+01
2.720400000000000205e+02	4.690000000000000391e+00	1.332699999999999996e+01	1.277909999999999968e+01	1.418704032897949219e+01
2.775899999999999750e+02	4.690000000000000391e+00	1.355840000000000067e+01	1.301140000000000008e+01	1.449802684783935547e+01
2.831499999999999773e+02	4.690000000000000391e+00	1.378979999999999961e+01	1.324230000000000018e+01	1.464049720764160156e+01
1.942599999999999909e+02	4.830000000000000071e+00	8.397000000000000242e+00	8.069330000000000780e+00	7.539876937866210938e+00
1.970399999999999920e+02	4.830000000000000071e+00	9.035199999999999676e+00	8.557389999999999830e+00	7.855101585388183594e+00
1.998199999999999932e+02	4.830000000000000071e+00	9.408400000000000318e+00	8.883620000000000516e+00	8.305778503417968750e+00
2.025900000000000034e+02	4.830000000000000071e+00	9.677099999999999369e+00	9.145500000000000185e+00	8.649234771728515625e+00
2.053700000000000045e+02	4.830000000000000071e+00	9.919700000000000628e+00	9.373300000000000409e+00	8.953818321228027344e+00
2.109300000000000068e+02	4.830000000000000071e+00	1.032649999999999935e+01	9.767780000000000129e+00	9.645329475402832031e+00
2.164799999999999898e+02	4.830000000000000071e+00	1.067730000000000068e+01	1.011280000000000001e+01	1.009735393524169922e+01
2.220399999999999920e+02	4.830000000000000071e+00	1.099080000000000013e+01	1.042820000000000036e+01	1.053633975982666016e+01
2.275900000000000034e+02	4.830000000000000071e+00	1.128560000000000052e+01	1.072259999999999991e+01	1.095827007293701172e+01
2.331500000000000057e+02	4.830000000000000071e+00	1.156179999999999986e+01	1.100259999999999927e+01	1.132943630218505859e+01
2.387100000000000080e+02	4.830000000000000071e+00	1.182670000000000066e+01	1.127139999999999986e+01	1.173626995086669922e+01
2.442599999999999909e+02	4.830000000000000071e+00	1.208419999999999916e+01	1.153100000000000058e+01	1.209676456451416016e+01
2.498199999999999932e+02	4.830000000000000071e+00	1.233799999999999919e+01	1.178420000000000023e+01	1.284451103210449219e+01
2.553700000000000045e+02	4.830000000000000071e+00	1.258060000000000045e+01	1.203139999999999965e+01	1.314304924011230469e+01
2.609300000000000068e+02	4.830000000000000071e+00	1.282319999999999993e+01	1.227459999999999951e+01	1.351431846618652344e+01
2.664800000000000182e+02	4.830000000000000071e+00	1.306199999999999939e+01	1.251370000000000005e+01	1.376553249359130859e+01
2.720400000000000205e+02	4.830000000000000071e+00	1.329720000000000013e+01	1.275029999999999930e+01	1.406482124328613281e+01
2.775899999999999750e+02	4.830000000000000071e+00	1.352849999999999930e+01	1.298399999999999999e+01	1.430232906341552734e+01
2.831499999999999773e+02	4.830000000000000071e+00	1.375990000000000002e+01	1.321620000000000061e+01	1.448943042755126953e+01
1.942599999999999909e+02	5.519999999999999574e+00	6.613100000000000200e+00	6.086529999999999774e+00	7.537355899810791016e+00
1.970399999999999920e+02	5.519999999999999574e+00	7.583400000000000141e+00	7.120949999999999669e+00	7.735187530517578125e+00
1.998199999999999932e+02	5.519999999999999574e+00	8.546300000000000452e+00	8.019299999999999429e+00	8.204446792602539062e+00
2.025900000000000034e+02	5.519999999999999574e+00	9.031499999999999417e+00	8.496309999999999363e+00	8.507592201232910156e+00
2.053700000000000045e+02	5.519999999999999574e+00	9.367300000000000182e+00	8.838260000000000005e+00	8.817317008972167969e+00
2.109300000000000068e+02	5.519999999999999574e+00	9.904799999999999827e+00	9.357089999999999463e+00	9.433345794677734375e+00
2.164799999999999898e+02	5.519999999999999574e+00	1.032649999999999935e+01	9.771689999999999543e+00	9.912806510925292969e+00
2.220399999999999920e+02	5.519999999999999574e+00	1.069219999999999970e+01	1.013330000000000020e+01	1.034205627441406250e+01
2.275900000000000034e+02	5.519999999999999574e+00	1.102059999999999995e+01	1.046110000000000007e+01	1.078017425537109375e+01
2.331500000000000057e+02	5.519999999999999574e+00	1.132290000000000063e+01	1.076689999999999969e+01	1.117798519134521484e+01
2.387100000000000080e+02	5.519999999999999574e+00	1.161030000000000051e+01	1.105630000000000024e+01	1.152555656433105469e+01
2.442599999999999909e+02	5.519999999999999574e+00	1.188649999999999984e+01	1.133280000000000065e+01	1.180643177032470703e+01
2.498199999999999932e+02	5.519999999999999574e+00	1.215140000000000065e+01	1.160019999999999918e+01	1.213110160827636719e+01
2.553700000000000045e+02	5.519999999999999574e+00	1.240889999999999915e+01	1.185960000000000036e+01	1.240177249908447266e+01
2.609300000000000068e+02	5.519999999999999574e+00	1.265900000000000070e+01	1.211340000000000039e+01	1.276443672180175781e+01
2.664800000000000182e+02	5.519999999999999574e+00	1.290530000000000044e+01	1.236190000000000033e+01	1.302489185333251953e+01
2.720400000000000205e+02	5.519999999999999574e+00	1.315160000000000018e+01	1.260679999999999978e+01	1.328673744201660156e+01
2.775899999999999750e+02	5.519999999999999574e+00	1.339419999999999966e+01	1.284789999999999921e+01	1.351603698730468750e+01
2.831499999999999773e+02	5.519999999999999574e+00	1.363299999999999912e+01	1.308689999999999998e+01	1.371795082092285156e+01
1.942599999999999909e+02	6.209999999999999964e+00	6.299599999999999866e+00	5.753400000000000070e+00	7.458722114562988281e+00
1.970399999999999920e+02	6.209999999999999964e+00	6.766099999999999781e+00	6.193260000000000431e+00	7.831912040710449219e+00
1.998199999999999932e+02	6.209999999999999964e+00	7.348300000000000054e+00	6.813220000000000276e+00	8.275127410888671875e+00
2.025900000000000034e+02	6.209999999999999964e+00	8.053699999999999193e+00	7.550309999999999633e+00	8.605182647705078125e+00
2.053700000000000045e+02	6.209999999999999964e+00	8.568699999999999761e+00	8.126429999999999154e+00	8.861981391906738281e+00
2.109300000000000068e+02	6.209999999999999964e+00	9.363599999999999923e+00	8.868949999999999889e+00	9.431453704833984375e+00
2.164799999999999898e+02	6.209999999999999964e+00	9.893599999999999284e+00	9.387859999999999872e+00	9.966981887817382812e+00
2.220399999999999920e+02	6.209999999999999964e+00	1.033019999999999960e+01	9.811749999999999972e+00	1.037482547760009766e+01
2.275900000000000034e+02	6.209999999999999964e+00	1.071829999999999927e+01	1.018169999999999931e+01	1.078999042510986328e+01
2.331500000000000057e+02	6.209999999999999964e+00	1.107290000000000063e+01	1.051859999999999928e+01	1.112782001495361328e+01
2.387100000000000080e+02	6.209999999999999964e+00	1.138260000000000005e+01	1.083189999999999920e+01	1.107017517089843750e+01
2.442599999999999909e+02	6.209999999999999964e+00	1.167370000000000019e+01	1.112770000000000081e+01	1.136222553253173828e+01
2.498199999999999932e+02	6.209999999999999964e+00	1.195739999999999981e+01	1.141109999999999935e+01	1.168930435180664062e+01
2.553700000000000045e+02	6.209999999999999964e+00	1.223349999999999937e+01	1.168399999999999928e+01	1.204447937011718750e+01
2.609300000000000068e+02	6.209999999999999964e+00	1.249479999999999968e+01	1.194929999999999914e+01	1.229474067687988281e+01
2.664800000000000182e+02	6.209999999999999964e+00	1.275600000000000023e+01	1.220780000000000065e+01	1.258448410034179688e+01
2.720400000000000205e+02	6.209999999999999964e+00	1.300980000000000025e+01	1.246160000000000068e+01	1.283563327789306641e+01
2.775899999999999750e+02	6.209999999999999964e+00	1.325980000000000025e+01	1.271059999999999945e+01	1.315238761901855469e+01
2.831499999999999773e+02	6.209999999999999964e+00	1.350609999999999999e+01	1.295669999999999966e+01	1.331701278686523438e+01
1.942599999999999909e+02	6.889999999999999680e+00	6.154099999999999682e+00	5.595379999999999576e+00	6.551401138305664062e+00
1.970399999999999920e+02	6.889999999999999680e+00	6.478799999999999670e+00	5.927489999999999704e+00	6.863782405853271484e+00
1.998199999999999932e+02	6.889999999999999680e+00	6.848200000000000287e+00	6.322169999999999845e+00	7.355457782745361328e+00
2.025900000000000034e+02	6.889999999999999680e+00	7.299800000000000288e+00	6.802620000000000111e+00	7.686686515808105469e+00
2.053700000000000045e+02	6.889999999999999680e+00	7.833499999999999908e+00	7.354420000000000179e+00	8.065630912780761719e+00
2.109300000000000068e+02	6.889999999999999680e+00	8.781399999999999650e+00	8.310660000000000380e+00	8.563379287719726562e+00
2.164799999999999898e+02	6.889999999999999680e+00	9.438299999999999912e+00	8.965909999999999158e+00	9.035408973693847656e+00
2.220399999999999920e+02	6.889999999999999680e+00	9.964499999999999247e+00	9.468310000000000670e+00	9.499610900878906250e+00
2.275900000000000034e+02	6.889999999999999680e+00	1.041230000000000011e+01	9.889099999999999113e+00	8.918663024902343750e+00
2.331500000000000057e+02	6.889999999999999680e+00	1.080039999999999978e+01	1.026200000000000045e+01	9.407127380371093750e+00
2.387100000000000080e+02	6.889999999999999680e+00	1.114750000000000085e+01	1.060249999999999915e+01	9.682281494140625000e+00
2.442599999999999909e+02	6.889999999999999680e+00	1.146850000000000058e+01	1.091960000000000086e+01	9.967647552490234375e+00
2.498199999999999932e+02	6.889999999999999680e+00	1.176699999999999946e+01	1.122029999999999994e+01	1.031469440460205078e+01
2.553700000000000045e+02	6.889999999999999680e+00	1.205439999999999934e+01	1.150750000000000028e+01	1.057242202758789062e+01
2.609300000000000068e+02	6.889999999999999680e+00	1.233060000000000045e+01	1.178519999999999968e+01	1.090402793884277344e+01
2.664800000000000182e+02	6.889999999999999680e+00	1.259929999999999950e+01	1.205419999999999980e+01	1.119664859771728516e+01
2.720400000000000205e+02	6.889999999999999680e+00	1.286420000000000030e+01	1.231719999999999970e+01	1.147951412200927734e+01
2.775899999999999750e+02	6.889999999999999680e+00	1.312170000000000059e+01	1.257450000000000045e+01	1.176508331298828125e+01
2.831499999999999773e+02	6.889999999999999680e+00	1.337550000000000061e+01	1.282779999999999987e+01	1.183881950378417969e+01
1.942599999999999909e+02	8.269999999999999574e+00	5.993599999999999817e+00	5.414670000000000094e+00	6.894886970520019531e+00
1.970399999999999920e+02	8.269999999999999574e+00	6.247399999999999842e+00	5.672640000000000349e+00	7.281274795532226562e+00
1.998199999999999932e+02	8.269999999999999574e+00	6.523600000000000065e+00	5.950689999999999813e+00	7.696504592895507812e+00
2.025900000000000034e+02	8.269999999999999574e+00	6.825800000000000090e+00	6.252559999999999896e+00	8.064786911010742188e+00
2.053700000000000045e+02	8.269999999999999574e+00	7.150500000000000078e+00	6.584769999999999790e+00	8.431739807128906250e+00
2.109300000000000068e+02	8.269999999999999574e+00	7.885699999999999932e+00	7.329649999999999999e+00	9.024101257324218750e+00
2.164799999999999898e+02	8.269999999999999574e+00	8.639599999999999724e+00	8.082019999999999982e+00	8.306358337402343750e+00
2.220399999999999920e+02	8.269999999999999574e+00	9.288999999999999702e+00	8.727289999999999992e+00	8.738779067993164062e+00
2.275900000000000034e+02	8.269999999999999574e+00	9.818899999999999295e+00	9.259999999999999787e+00	9.043022155761718750e+00
2.331500000000000057e+02	8.269999999999999574e+00	1.027420000000000044e+01	9.715519999999999712e+00	9.581371307373046875e+00
2.387100000000000080e+02	8.269999999999999574e+00	1.067730000000000068e+01	1.011829999999999963e+01	9.857787132263183594e+00
2.442599999999999909e+02	8.269999999999999574e+00	1.104299999999999926e+01	1.048390000000000022e+01	1.009218788146972656e+01
2.498199999999999932e+02	8.269999999999999574e+00	1.138260000000000005e+01	1.082349999999999923e+01	1.041034793853759766e+01
2.553700000000000045e+02	8.269999999999999574e+00	1.170359999999999978e+01	1.114279999999999937e+01	1.068642997741699219e+01
2.609300000000000068e+02	8.269999999999999574e+00	1.200210000000000043e+01	1.144730000000000025e+01	1.100720691680908203e+01
2.664800000000000182e+02	8.269999999999999574e+00	1.229320000000000057e+01	1.173939999999999984e+01	1.134039592742919922e+01
2.720400000000000205e+02	8.269999999999999574e+00	1.257690000000000019e+01	1.202229999999999954e+01	1.157621097564697266e+01
2.775899999999999750e+02	8.269999999999999574e+00	1.285299999999999976e+01	1.229700000000000060e+01	1.185124015808105469e+01
2.831499999999999773e+02	8.269999999999999574e+00	1.312170000000000059e+01	1.256589999999999918e+01	1.195301055908203125e+01
1.942599999999999909e+02	1.033999999999999986e+01	5.900299999999999656e+00	5.272079999999999878e+00	5.994661808013916016e+00
1.970399999999999920e+02	1.033999999999999986e+01	6.113000000000000433e+00	5.489410000000000345e+00	6.385314941406250000e+00
1.998199999999999932e+02	1.033999999999999986e+01	6.340700000000000003e+00	5.714769999999999683e+00	6.875866413116455078e+00
2.025900000000000034e+02	1.033999999999999986e+01	6.572099999999999831e+00	5.948339999999999961e+00	7.226811408996582031e+00
2.053700000000000045e+02	1.033999999999999986e+01	6.814700000000000202e+00	6.192800000000000082e+00	7.146044731140136719e+00
2.109300000000000068e+02	1.033999999999999986e+01	7.340900000000000425e+00	6.714570000000000149e+00	7.777743339538574219e+00
2.164799999999999898e+02	1.033999999999999986e+01	7.900699999999999612e+00	7.274980000000000224e+00	8.204892158508300781e+00
2.220399999999999920e+02	1.033999999999999986e+01	8.479100000000000747e+00	7.853399999999999714e+00	8.596997261047363281e+00
2.275900000000000034e+02	1.033999999999999986e+01	9.038899999999999935e+00	8.414020000000000721e+00	8.963283538818359375e+00
2.331500000000000057e+02	1.033999999999999986e+01	9.557700000000000529e+00	8.934649999999999537e+00	9.416526794433593750e+00
2.387100000000000080e+02	1.033999999999999986e+01	1.002420000000000044e+01	9.407849999999999824e+00	9.756473541259765625e+00
2.442599999999999909e+02	1.033999999999999986e+01	1.044589999999999996e+01	9.837460000000000093e+00	9.943844795227050781e+00
2.498199999999999932e+02	1.033999999999999986e+01	1.083399999999999963e+01	1.023269999999999946e+01	1.025310039520263672e+01
2.553700000000000045e+02	1.033999999999999986e+01	1.119229999999999947e+01	1.059929999999999950e+01	1.058290195465087891e+01
2.609300000000000068e+02	1.033999999999999986e+01	1.152439999999999998e+01	1.094449999999999967e+01	1.089811038970947266e+01
2.664800000000000182e+02	1.033999999999999986e+01	1.184539999999999971e+01	1.127149999999999963e+01	1.115549373626708984e+01
2.720400000000000205e+02	1.033999999999999986e+01	1.215520000000000067e+01	1.158500000000000085e+01	1.147306251525878906e+01
2.775899999999999750e+02	1.033999999999999986e+01	1.245369999999999955e+01	1.188640000000000008e+01	1.168456935882568359e+01
2.831499999999999773e+02	1.033999999999999986e+01	1.274479999999999968e+01	1.217900000000000027e+01	1.177654743194580078e+01
1.942599999999999909e+02	1.378999999999999915e+01	5.803300000000000125e+00	5.160870000000000068e+00	5.289055347442626953e+00
1.970399999999999920e+02	1.378999999999999915e+01	5.986100000000000421e+00	5.350270000000000081e+00	5.761209011077880859e+00
1.998199999999999932e+02	1.378999999999999915e+01	6.180200000000000138e+00	5.542970000000000397e+00	6.694359302520751953e+00
2.025900000000000034e+02	1.378999999999999915e+01	6.374299999999999855e+00	5.738470000000000404e+00	7.023723125457763672e+00
2.053700000000000045e+02	1.378999999999999915e+01	6.568299999999999805e+00	5.938349999999999795e+00	7.461168289184570312e+00
2.109300000000000068e+02	1.378999999999999915e+01	6.967699999999999783e+00	6.349730000000000096e+00	8.076731681823730469e+00
2.164799999999999898e+02	1.378999999999999915e+01	7.385600000000000165e+00	6.775990000000000180e+00	8.526330947875976562e+00
2.220399999999999920e+02	1.378999999999999915e+01	7.818599999999999994e+00	7.217100000000000293e+00	8.977100372314453125e+00
2.275900000000000034e+02	1.378999999999999915e+01	8.262700000000000600e+00	7.667049999999999699e+00	9.389028549194335938e+00
2.331500000000000057e+02	1.378999999999999915e+01	8.710499999999999687e+00	8.120369999999999422e+00	9.773973464965820312e+00
2.387100000000000080e+02	1.378999999999999915e+01	9.158400000000000318e+00	8.568419999999999703e+00	1.005367279052734375e+01
2.442599999999999909e+02	1.378999999999999915e+01	9.587500000000000355e+00	9.003849999999999909e+00	1.033488750457763672e+01
2.498199999999999932e+02	1.378999999999999915e+01	1.000549999999999962e+01	9.423859999999999459e+00	1.063652420043945312e+01
2.553700000000000045e+02	1.378999999999999915e+01	1.040479999999999983e+01	9.824939999999999785e+00	1.095812892913818359e+01
2.609300000000000068e+02	1.378999999999999915e+01	1.078550000000000075e+01	1.020839999999999925e+01	1.122916793823242188e+01
2.664800000000000182e+02	1.378999999999999915e+01	1.114750000000000085e+01	1.057390000000000008e+01	1.149917888641357422e+01
2.720400000000000205e+02	1.378999999999999915e+01	1.149830000000000041e+01	1.092450000000000010e+01	1.176253223419189453e+01
2.775899999999999750e+02	1.378999999999999915e+01	1.183419999999999916e+01	1.126079999999999970e+01	1.199099445343017578e+01
2.831499999999999773e+02	1.378999999999999915e+01	1.215889999999999915e+01	1.158569999999999922e+01	1.213166141510009766e+01
