# Temperature (K)	Pressure (MPa)	Experimental(uPas)	NIST(uPas)	Model(uPas)
1.400000000000000000e+02	4.620000000000000107e+00	7.139000000000000057e+01	7.228789999999999338e+01	8.654716966365157305e+01
1.400000000000000000e+02	3.600000000000000089e+00	6.954000000000000625e+01	7.106709999999999638e+01	8.394130802440997741e+01
1.400000000000000000e+02	3.580000000000000071e+00	6.959000000000000341e+01	7.104290000000000305e+01	8.388276134120664551e+01
1.400000000000000000e+02	1.020000000000000018e+00	6.773999999999999488e+01	6.784439999999999316e+01	7.660442055953075169e+01
1.200000000000000000e+02	2.967999999999999972e+01	1.356599999999999966e+02	1.354809999999999945e+02	1.849356894120584514e+02
1.200000000000000000e+02	2.608999999999999986e+01	1.320200000000000102e+02	1.314730000000000132e+02	1.757020419701080982e+02
1.200000000000000000e+02	2.289000000000000057e+01	1.269300000000000068e+02	1.278190000000000026e+02	1.667403586977256680e+02
1.200000000000000000e+02	1.855000000000000071e+01	1.218700000000000045e+02	1.227219999999999942e+02	1.547425669403736492e+02
1.200000000000000000e+02	1.497000000000000064e+01	1.173599999999999994e+02	1.183799999999999955e+02	1.451802216228369673e+02
1.200000000000000000e+02	1.185999999999999943e+01	1.125600000000000023e+02	1.144929999999999950e+02	1.373282998006882849e+02
1.200000000000000000e+02	1.007000000000000028e+01	1.109800000000000040e+02	1.122019999999999982e+02	1.319278700491650511e+02
1.200000000000000000e+02	8.289999999999999147e+00	1.090400000000000063e+02	1.098799999999999955e+02	1.267365234568592882e+02
1.200000000000000000e+02	6.490000000000000213e+00	1.054800000000000040e+02	1.074860000000000042e+02	1.222785460640521364e+02
1.200000000000000000e+02	4.730000000000000426e+00	1.030400000000000063e+02	1.050960000000000036e+02	1.178023797831926061e+02
1.200000000000000000e+02	3.009999999999999787e+00	1.016899999999999977e+02	1.027099999999999937e+02	1.129700028813182371e+02
1.200000000000000000e+02	1.189999999999999947e+00	9.948999999999999488e+01	1.001260000000000048e+02	1.079038381518304845e+02
1.000000000000000000e+02	3.132999999999999829e+01	2.184900000000000091e+02	2.230639999999999930e+02	2.198307023736344661e+02
1.000000000000000000e+02	2.910999999999999943e+01	2.154799999999999898e+02	2.181310000000000002e+02	2.139153578662818518e+02
1.000000000000000000e+02	2.767000000000000171e+01	2.121299999999999955e+02	2.149219999999999970e+02	2.102500442635272293e+02
1.000000000000000000e+02	2.687999999999999901e+01	2.107500000000000000e+02	2.131579999999999870e+02	2.083300903522393810e+02
1.000000000000000000e+02	2.526000000000000156e+01	2.068000000000000114e+02	2.095320000000000107e+02	2.041311114650955574e+02
1.000000000000000000e+02	2.405000000000000071e+01	2.055800000000000125e+02	2.068160000000000025e+02	2.006824148989541925e+02
1.000000000000000000e+02	2.333999999999999986e+01	2.036800000000000068e+02	2.052199999999999989e+02	1.986990980880381699e+02
1.000000000000000000e+02	2.205000000000000071e+01	2.015600000000000023e+02	2.023129999999999882e+02	1.952349599799728423e+02
1.000000000000000000e+02	2.042999999999999972e+01	1.984000000000000057e+02	1.986500000000000057e+02	1.907384157303541770e+02
1.000000000000000000e+02	1.853999999999999915e+01	1.939399999999999977e+02	1.943590000000000089e+02	1.859181898515511762e+02
1.000000000000000000e+02	1.655999999999999872e+01	1.900500000000000114e+02	1.898410000000000082e+02	1.804923041378575590e+02
1.000000000000000000e+02	1.259999999999999964e+01	1.819399999999999977e+02	1.807309999999999945e+02	1.695034812002327840e+02
1.000000000000000000e+02	9.869999999999999218e+00	1.743700000000000045e+02	1.743839999999999861e+02	1.614354421948699212e+02
1.000000000000000000e+02	9.410000000000000142e+00	1.759499999999999886e+02	1.733089999999999975e+02	1.601689795185532148e+02
1.000000000000000000e+02	7.379999999999999893e+00	1.695000000000000000e+02	1.685430000000000064e+02	1.550173455191242908e+02
1.000000000000000000e+02	5.900000000000000355e+00	1.693199999999999932e+02	1.650440000000000111e+02	1.511819185288790948e+02
1.000000000000000000e+02	3.299999999999999822e+00	1.616299999999999955e+02	1.588480000000000132e+02	1.434907064665532630e+02
1.000000000000000000e+02	2.330000000000000071e+00	1.626200000000000045e+02	1.565180000000000007e+02	1.406533396225490549e+02
1.000000000000000000e+02	1.800000000000000044e+00	1.599900000000000091e+02	1.552410000000000139e+02	1.392511172252048652e+02
1.000000000000000000e+02	1.000000000000000056e-01	1.347000000000000064e+01	1.511220000000000141e+02	1.421045881337330172e+02
9.900000000000000000e+01	1.000000000000000056e-01	1.343999999999999950e+01	1.548120000000000118e+02	1.438606787106882905e+02
1.044399999999999977e+02	1.000000000000000056e-01	1.370000000000000000e+02	1.364130000000000109e+02	1.309982414073146231e+02
1.044399999999999977e+02	6.899999999999999467e-01	1.375999999999999943e+02	1.376270000000000095e+02	1.325498890480058947e+02
1.044399999999999977e+02	1.379999999999999893e+00	1.384000000000000057e+02	1.390420000000000016e+02	1.342793002509587552e+02
1.044399999999999977e+02	2.069999999999999840e+00	1.393000000000000114e+02	1.404499999999999886e+02	1.359884474977028788e+02
1.044399999999999977e+02	2.759999999999999787e+00	1.403000000000000114e+02	1.418520000000000039e+02	1.378524690163942807e+02
1.044399999999999977e+02	3.450000000000000178e+00	1.411999999999999886e+02	1.432470000000000141e+02	1.398528998006974575e+02
1.044399999999999977e+02	4.139999999999999680e+00	1.423000000000000114e+02	1.446370000000000005e+02	1.417229702919986210e+02
1.044399999999999977e+02	5.519999999999999574e+00	1.445000000000000000e+02	1.474010000000000105e+02	1.452012943070068616e+02
1.044399999999999977e+02	6.900000000000000355e+00	1.470999999999999943e+02	1.501419999999999959e+02	1.483363349547976497e+02
1.044399999999999977e+02	8.619999999999999218e+00	1.506999999999999886e+02	1.535310000000000059e+02	1.529035448924974219e+02
1.044399999999999977e+02	1.033999999999999986e+01	1.546999999999999886e+02	1.568899999999999864e+02	1.577122099070581100e+02
1.044399999999999977e+02	1.207000000000000028e+01	1.580000000000000000e+02	1.602400000000000091e+02	1.622554620225548092e+02
1.044399999999999977e+02	1.378999999999999915e+01	1.635999999999999943e+02	1.635449999999999875e+02	1.663895783311075434e+02
1.044399999999999977e+02	1.723999999999999844e+01	1.734000000000000057e+02	1.701030000000000086e+02	1.760208254971250312e+02
1.044399999999999977e+02	2.067999999999999972e+01	1.839000000000000057e+02	1.765550000000000068e+02	1.851309213784433894e+02
1.044399999999999977e+02	2.757999999999999829e+01	2.061999999999999886e+02	1.892779999999999916e+02	2.029863949222934139e+02
1.044399999999999977e+02	3.446999999999999886e+01	2.285999999999999943e+02	2.017460000000000093e+02	2.212528090361584532e+02
1.044399999999999977e+02	4.136999999999999744e+01	2.510000000000000000e+02	2.140509999999999877e+02	2.389547943687695692e+02
1.044399999999999977e+02	4.825999999999999801e+01	2.720000000000000000e+02	2.262030000000000030e+02	2.573467398548788196e+02
1.044399999999999977e+02	5.515999999999999659e+01	2.940000000000000000e+02	2.382769999999999868e+02	2.754271508581682610e+02
1.377800000000000011e+02	6.899999999999999467e-01	1.470000000000000000e+02	7.035630000000000450e+01	7.787339737199360457e+01
1.377800000000000011e+02	1.379999999999999893e+00	1.478000000000000114e+02	7.124609999999999843e+01	7.973175343752765798e+01
1.377800000000000011e+02	2.069999999999999840e+00	1.485999999999999943e+02	7.212109999999999843e+01	8.159207719929705149e+01
1.377800000000000011e+02	2.759999999999999787e+00	1.494000000000000057e+02	7.298220000000000596e+01	8.347947243891044877e+01
1.377800000000000011e+02	3.450000000000000178e+00	1.503000000000000114e+02	7.382989999999999498e+01	8.529038487874973384e+01
1.377800000000000011e+02	4.139999999999999680e+00	1.511999999999999886e+02	7.466490000000000293e+01	8.709412483713080633e+01
1.377800000000000011e+02	5.519999999999999574e+00	1.531999999999999886e+02	7.629940000000000566e+01	9.076939628462903897e+01
1.377800000000000011e+02	6.900000000000000355e+00	1.554000000000000057e+02	7.788970000000000482e+01	9.488924002641658717e+01
1.377800000000000011e+02	8.619999999999999218e+00	1.584000000000000057e+02	7.981539999999999679e+01	9.965657938031003482e+01
1.377800000000000011e+02	1.033999999999999986e+01	1.616999999999999886e+02	8.168420000000000414e+01	1.042730574153951864e+02
1.377800000000000011e+02	1.207000000000000028e+01	1.633000000000000114e+02	8.351139999999999475e+01	1.092255377464700530e+02
1.377800000000000011e+02	1.378999999999999915e+01	1.690999999999999943e+02	8.528029999999999688e+01	1.143076494464527002e+02
1.377800000000000011e+02	1.723999999999999844e+01	1.774000000000000057e+02	8.869989999999999952e+01	1.230960108547890854e+02
1.377800000000000011e+02	2.067999999999999972e+01	1.860999999999999943e+02	9.195879999999999654e+01	1.314503519076025668e+02
1.377800000000000011e+02	2.757999999999999829e+01	2.049000000000000057e+02	9.811639999999999873e+01	1.483778107298450095e+02
1.377800000000000011e+02	3.446999999999999886e+01	2.240000000000000000e+02	1.038529999999999944e+02	1.674043949527629991e+02
1.377800000000000011e+02	4.136999999999999744e+01	2.430000000000000000e+02	1.092680000000000007e+02	1.858036243047620530e+02
1.377800000000000011e+02	4.825999999999999801e+01	2.610000000000000000e+02	1.144050000000000011e+02	2.020129056195426642e+02
1.377800000000000011e+02	5.515999999999999659e+01	2.800000000000000000e+02	1.193289999999999935e+02	2.187379399593637572e+02
