Liquid Phase - LGBM
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,11.0%,64.327,18151.180,134.726,0.891
Exp x NIST,6.0%,25.674,11763.196,108.458,0.930
NIST x Model,10.0%,62.161,17013.057,130.434,0.896

Vapor Phase - LGBM
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,16.0%,66.096,17211.954,131.194,0.605
Exp x NIST,21.0%,140.145,65033.991,255.018,-0.494
NIST x Model,51.0%,156.993,57419.107,239.623,-2.046

Supercritical Phase - LGBM
Comparison,MAPE,MAE,MSE,RMSE,R2
Exp x Model,49.0%,43.113,4561.975,67.542,0.996
Exp x NIST,45.0%,3.993,971.914,31.176,0.999
NIST x Model,5.0%,41.166,3665.425,60.543,0.996

