# Temperature (K)	Pressure (MPa)	Experimental(kJ/mol)	NIST(kJ/mol)	Model(kJ/mol)
1.387100000000000080e+02	1.719999999999999973e+00	2.186999999999999833e+00	1.592619999999999925e+00	2.187000000000007827e+00
1.442599999999999909e+02	1.719999999999999973e+00	2.530299999999999994e+00	1.930889999999999995e+00	2.528064000000000977e+00
1.498199999999999932e+02	1.719999999999999973e+00	2.881099999999999994e+00	2.280640000000000001e+00	2.879144000000004588e+00
1.553700000000000045e+02	1.719999999999999973e+00	3.239399999999999835e+00	2.644359999999999822e+00	3.241904499999997746e+00
1.609300000000000068e+02	1.719999999999999973e+00	3.627499999999999947e+00	3.029669999999999863e+00	3.616300000000014059e+00
9.981999999999999318e+01	2.069999999999999840e+00	0.000000000000000000e+00	-6.046529999999999960e-01	1.849999999999998130e-03
1.053700000000000045e+02	2.069999999999999840e+00	2.985999999999999766e-01	-3.013700000000000268e-01	3.004130000000006517e-01
1.109300000000000068e+02	2.069999999999999840e+00	5.970999999999999641e-01	5.207960000000000193e-03	5.988289999999983904e-01
1.164800000000000040e+02	2.069999999999999840e+00	9.031000000000000139e-01	3.144129999999999980e-01	9.052279999999980342e-01
1.220400000000000063e+02	2.069999999999999840e+00	1.212900000000000089e+00	6.278860000000000552e-01	1.214768499999997919e+00
1.275900000000000034e+02	2.069999999999999840e+00	1.530100000000000016e+00	9.451709999999999834e-01	1.532038000000000233e+00
1.331500000000000057e+02	2.069999999999999840e+00	1.854800000000000004e+00	1.268289999999999917e+00	1.854800000000006666e+00
1.387100000000000080e+02	2.069999999999999840e+00	2.186999999999999833e+00	1.597869999999999902e+00	2.184910000000003460e+00
1.442599999999999909e+02	2.069999999999999840e+00	2.522800000000000153e+00	1.934919999999999973e+00	2.525260000000000726e+00
1.498199999999999932e+02	2.069999999999999840e+00	2.873600000000000154e+00	2.282970000000000166e+00	2.875611999999995394e+00
1.553700000000000045e+02	2.069999999999999840e+00	3.231899999999999995e+00	2.644239999999999924e+00	3.231652000000002634e+00
1.609300000000000068e+02	2.069999999999999840e+00	3.616299999999999848e+00	3.025700000000000056e+00	3.619223000000005630e+00
1.664799999999999898e+02	2.069999999999999840e+00	4.026799999999999713e+00	3.436409999999999965e+00	4.004400000000004844e+00
9.981999999999999318e+01	2.410000000000000142e+00	3.700000000000000164e-03	-5.960680000000000422e-01	1.886999999999997837e-03
1.053700000000000045e+02	2.410000000000000142e+00	3.023000000000000131e-01	-2.930209999999999759e-01	3.003760000000005870e-01
1.109300000000000068e+02	2.410000000000000142e+00	6.008999999999999897e-01	1.326970000000000059e-02	5.991329999999985834e-01
1.164800000000000040e+02	2.410000000000000142e+00	9.069000000000000394e-01	3.221249999999999947e-01	9.051709999999982825e-01
1.220400000000000063e+02	2.410000000000000142e+00	1.216599999999999904e+00	6.351670000000000371e-01	1.214786999999998063e+00
1.275900000000000034e+02	2.410000000000000142e+00	1.533900000000000041e+00	9.519159999999999844e-01	1.531905000000000960e+00
1.331500000000000057e+02	2.410000000000000142e+00	1.854800000000000004e+00	1.274359999999999937e+00	1.854800000000006666e+00
1.387100000000000080e+02	2.410000000000000142e+00	2.183199999999999807e+00	1.603059999999999929e+00	2.185195000000003773e+00
1.442599999999999909e+02	2.410000000000000142e+00	2.519099999999999895e+00	1.938960000000000017e+00	2.520838999999998720e+00
1.498199999999999932e+02	2.410000000000000142e+00	2.869899999999999896e+00	2.285429999999999851e+00	2.869826000000003763e+00
1.553700000000000045e+02	2.410000000000000142e+00	3.224499999999999922e+00	2.644439999999999902e+00	3.222878999999999827e+00
1.609300000000000068e+02	2.410000000000000142e+00	3.608900000000000219e+00	3.022440000000000015e+00	3.606349000000006910e+00
1.664799999999999898e+02	2.410000000000000142e+00	4.004400000000000404e+00	3.427200000000000024e+00	4.008374999999985810e+00
9.981999999999999318e+01	2.759999999999999787e+00	3.700000000000000164e-03	-5.872209999999999930e-01	3.700000000000006669e-03
1.053700000000000045e+02	2.759999999999999787e+00	3.023000000000000131e-01	-2.844140000000000001e-01	3.023000000000009013e-01
1.109300000000000068e+02	2.759999999999999787e+00	6.008999999999999897e-01	2.158540000000000111e-02	6.008999999999986574e-01
1.164800000000000040e+02	2.759999999999999787e+00	9.069000000000000394e-01	3.300870000000000193e-01	9.068999999999998174e-01
1.220400000000000063e+02	2.759999999999999787e+00	1.216599999999999904e+00	6.426929999999999588e-01	1.216599999999999904e+00
1.275900000000000034e+02	2.759999999999999787e+00	1.533900000000000041e+00	9.589020000000000321e-01	1.533899999999998709e+00
1.331500000000000057e+02	2.759999999999999787e+00	1.854800000000000004e+00	1.280669999999999975e+00	1.854800000000006666e+00
1.387100000000000080e+02	2.759999999999999787e+00	2.183199999999999807e+00	1.608489999999999975e+00	2.183199999999999807e+00
1.442599999999999909e+02	2.759999999999999787e+00	2.519099999999999895e+00	1.943240000000000078e+00	2.519099999999991901e+00
1.498199999999999932e+02	2.759999999999999787e+00	2.866200000000000081e+00	2.288149999999999906e+00	2.868031499999996736e+00
1.553700000000000045e+02	2.759999999999999787e+00	3.213299999999999823e+00	2.644960000000000200e+00	3.218788000000002203e+00
1.609300000000000068e+02	2.759999999999999787e+00	3.597700000000000120e+00	3.019629999999999814e+00	3.600297999999989784e+00
1.664799999999999898e+02	2.759999999999999787e+00	3.993300000000000072e+00	3.418849999999999945e+00	3.996577000000008262e+00
1.720399999999999920e+02	2.759999999999999787e+00	4.448599999999999888e+00	3.860549999999999926e+00	4.408674499999989393e+00
9.981999999999999318e+01	3.100000000000000089e+00	3.700000000000000164e-03	-5.786179999999999657e-01	5.752000000000002770e-03
1.053700000000000045e+02	3.100000000000000089e+00	3.023000000000000131e-01	-2.760409999999999808e-01	3.042609999999998927e-01
1.109300000000000068e+02	3.100000000000000089e+00	6.008999999999999897e-01	2.967950000000000102e-02	6.028610000000000912e-01
1.164800000000000040e+02	3.100000000000000089e+00	9.069000000000000394e-01	3.378430000000000044e-01	9.087314999999993592e-01
1.220400000000000063e+02	3.100000000000000089e+00	1.216599999999999904e+00	6.500340000000000007e-01	1.218557000000002777e+00
1.275900000000000034e+02	3.100000000000000089e+00	1.533900000000000041e+00	9.657289999999999486e-01	1.535620499999998501e+00
1.331500000000000057e+02	3.100000000000000089e+00	1.854800000000000004e+00	1.286850000000000049e+00	1.856761000000001660e+00
1.387100000000000080e+02	3.100000000000000089e+00	2.183199999999999807e+00	1.613850000000000007e+00	2.181405500000002107e+00
1.442599999999999909e+02	3.100000000000000089e+00	2.519099999999999895e+00	1.947519999999999918e+00	2.518763499999996824e+00
1.498199999999999932e+02	3.100000000000000089e+00	2.866200000000000081e+00	2.290970000000000173e+00	2.847304000000004276e+00
1.553700000000000045e+02	3.100000000000000089e+00	3.213299999999999823e+00	2.645750000000000046e+00	3.204825000000005808e+00
1.609300000000000068e+02	3.100000000000000089e+00	3.590199999999999836e+00	3.017389999999999795e+00	3.584690000000002374e+00
1.664799999999999898e+02	3.100000000000000089e+00	3.985799999999999788e+00	3.411709999999999798e+00	3.981651999999994640e+00
1.720399999999999920e+02	3.100000000000000089e+00	4.415000000000000036e+00	3.844079999999999941e+00	4.344348500000014823e+00
1.775900000000000034e+02	3.100000000000000089e+00	4.918800000000000061e+00	4.348790000000000155e+00	4.824227000000003152e+00
9.981999999999999318e+01	3.450000000000000178e+00	7.499999999999999722e-03	-5.697529999999999539e-01	7.000000000000021830e-03
1.053700000000000045e+02	3.450000000000000178e+00	3.059999999999999942e-01	-2.674099999999999810e-01	3.063500000000010104e-01
1.109300000000000068e+02	3.450000000000000178e+00	6.046000000000000263e-01	3.802799999999999930e-02	6.044519999999993232e-01
1.164800000000000040e+02	3.450000000000000178e+00	9.105999999999999650e-01	3.458490000000000175e-01	9.106739999999988733e-01
1.220400000000000063e+02	3.450000000000000178e+00	1.220399999999999929e+00	6.576199999999999823e-01	1.221024999999996918e+00
1.275900000000000034e+02	3.450000000000000178e+00	1.537600000000000078e+00	9.727970000000000228e-01	1.536045999999998690e+00
1.331500000000000057e+02	3.450000000000000178e+00	1.858500000000000041e+00	1.293260000000000076e+00	1.856539000000001938e+00
1.387100000000000080e+02	3.450000000000000178e+00	2.179499999999999993e+00	1.619439999999999991e+00	2.181516500000002079e+00
1.442599999999999909e+02	3.450000000000000178e+00	2.515400000000000080e+00	1.952029999999999932e+00	2.515387499999990784e+00
1.498199999999999932e+02	3.450000000000000178e+00	2.854999999999999982e+00	2.294049999999999923e+00	2.845850000000003988e+00
1.553700000000000045e+02	3.450000000000000178e+00	3.198300000000000143e+00	2.646830000000000016e+00	3.193950000000002731e+00
1.609300000000000068e+02	3.450000000000000178e+00	3.575299999999999923e+00	3.015550000000000175e+00	3.575582000000001148e+00
1.664799999999999898e+02	3.450000000000000178e+00	3.970899999999999874e+00	3.405250000000000110e+00	3.973631500000011751e+00
1.720399999999999920e+02	3.450000000000000178e+00	4.392599999999999838e+00	3.829209999999999781e+00	4.340426000000002560e+00
1.775900000000000034e+02	3.450000000000000178e+00	4.877699999999999925e+00	4.313710000000000377e+00	4.878237499999998228e+00
9.981999999999999318e+01	3.790000000000000036e+00	1.119999999999999989e-02	-5.611329999999999929e-01	1.101499999999997967e-02
1.053700000000000045e+02	3.790000000000000036e+00	3.098000000000000198e-01	-2.590140000000000220e-01	3.100874999999990167e-01
1.109300000000000068e+02	3.790000000000000036e+00	6.082999999999999519e-01	4.615339999999999721e-02	6.087809999999997945e-01
1.164800000000000040e+02	3.790000000000000036e+00	9.143000000000000016e-01	3.536469999999999891e-01	9.149124999999997954e-01
1.220400000000000063e+02	3.790000000000000036e+00	1.224099999999999966e+00	6.650169999999999693e-01	1.223323000000003491e+00
1.275900000000000034e+02	3.790000000000000036e+00	1.537600000000000078e+00	9.797019999999999618e-01	1.539338999999999125e+00
1.331500000000000057e+02	3.790000000000000036e+00	1.858500000000000041e+00	1.299549999999999983e+00	1.858499999999996044e+00
1.387100000000000080e+02	3.790000000000000036e+00	2.179499999999999993e+00	1.624949999999999894e+00	2.179500000000005322e+00
1.442599999999999909e+02	3.790000000000000036e+00	2.511600000000000055e+00	1.956530000000000102e+00	2.513727999999995966e+00
1.498199999999999932e+02	3.790000000000000036e+00	2.847500000000000142e+00	2.297200000000000131e+00	2.849343999999999433e+00
1.553700000000000045e+02	3.790000000000000036e+00	3.194599999999999884e+00	2.648140000000000160e+00	3.194304000000010468e+00
1.609300000000000068e+02	3.790000000000000036e+00	3.564099999999999824e+00	3.014180000000000081e+00	3.564454000000002232e+00
1.664799999999999898e+02	3.790000000000000036e+00	3.955900000000000194e+00	3.399739999999999984e+00	3.958062000000006186e+00
1.720399999999999920e+02	3.790000000000000036e+00	4.373899999999999899e+00	3.816469999999999807e+00	4.372049999999998882e+00
1.775900000000000034e+02	3.790000000000000036e+00	4.847900000000000098e+00	4.285180000000000433e+00	4.848536000000002844e+00
1.831500000000000057e+02	3.790000000000000036e+00	5.437500000000000000e+00	4.882430000000000270e+00	5.366599999999980497e+00
9.981999999999999318e+01	4.139999999999999680e+00	1.490000000000000005e-02	-5.522510000000000474e-01	1.373449999999998804e-02
1.053700000000000045e+02	4.139999999999999680e+00	3.135000000000000009e-01	-2.503589999999999982e-01	3.122419999999996865e-01
1.109300000000000068e+02	4.139999999999999680e+00	6.119999999999999885e-01	5.453340000000000271e-02	6.106124999999985592e-01
1.164800000000000040e+02	4.139999999999999680e+00	9.181000000000000272e-01	3.616949999999999887e-01	9.167320000000003244e-01
1.220400000000000063e+02	4.139999999999999680e+00	1.227800000000000002e+00	6.726609999999999534e-01	1.226578999999999198e+00
1.275900000000000034e+02	4.139999999999999680e+00	1.541299999999999892e+00	9.868489999999999762e-01	1.539912499999999129e+00
1.331500000000000057e+02	4.139999999999999680e+00	1.858500000000000041e+00	1.306079999999999908e+00	1.858499999999996044e+00
1.387100000000000080e+02	4.139999999999999680e+00	2.179499999999999993e+00	1.630689999999999973e+00	2.179500000000005322e+00
1.442599999999999909e+02	4.139999999999999680e+00	2.511600000000000055e+00	1.961270000000000069e+00	2.511599999999990729e+00
1.498199999999999932e+02	4.139999999999999680e+00	2.843799999999999883e+00	2.300600000000000200e+00	2.845298499999997066e+00
1.553700000000000045e+02	4.139999999999999680e+00	3.190900000000000070e+00	2.649729999999999919e+00	3.192361500000006291e+00
1.609300000000000068e+02	4.139999999999999680e+00	3.556599999999999984e+00	3.013170000000000126e+00	3.556316000000013133e+00
1.664799999999999898e+02	4.139999999999999680e+00	3.944700000000000095e+00	3.394789999999999974e+00	3.943903000000013481e+00
1.720399999999999920e+02	4.139999999999999680e+00	4.351499999999999702e+00	3.804860000000000131e+00	4.350883999999996199e+00
1.775900000000000034e+02	4.139999999999999680e+00	4.814300000000000246e+00	4.260069999999999801e+00	4.818555999999983186e+00
1.831500000000000057e+02	4.139999999999999680e+00	5.366600000000000037e+00	4.813410000000000188e+00	5.370085000000009323e+00
1.859300000000000068e+02	4.139999999999999680e+00	5.751000000000000334e+00	5.191939999999999777e+00	5.693358000000013242e+00
9.981999999999999318e+01	4.309999999999999609e+00	1.490000000000000005e-02	-5.479330000000000034e-01	1.711249999999998536e-02
1.053700000000000045e+02	4.309999999999999609e+00	3.135000000000000009e-01	-2.461520000000000097e-01	3.156749999999991507e-01
1.109300000000000068e+02	4.309999999999999609e+00	6.119999999999999885e-01	5.860939999999999900e-02	6.142124999999987178e-01
1.164800000000000040e+02	4.309999999999999609e+00	9.181000000000000272e-01	3.656119999999999925e-01	9.205790000000009243e-01
1.220400000000000063e+02	4.309999999999999609e+00	1.227800000000000002e+00	6.763839999999999852e-01	1.230200000000000182e+00
1.275900000000000034e+02	4.309999999999999609e+00	1.541299999999999892e+00	9.903340000000000476e-01	1.542458999999998692e+00
1.331500000000000057e+02	4.309999999999999609e+00	1.858500000000000041e+00	1.309269999999999934e+00	1.858499999999996044e+00
1.387100000000000080e+02	4.309999999999999609e+00	2.179499999999999993e+00	1.633510000000000018e+00	2.179500000000005322e+00
1.442599999999999909e+02	4.309999999999999609e+00	2.511600000000000055e+00	1.963600000000000012e+00	2.511599999999990729e+00
1.498199999999999932e+02	4.309999999999999609e+00	2.843799999999999883e+00	2.302309999999999857e+00	2.843799999999991002e+00
1.553700000000000045e+02	4.309999999999999609e+00	3.190900000000000070e+00	2.650580000000000158e+00	3.189665000000003303e+00
1.609300000000000068e+02	4.309999999999999609e+00	3.552900000000000169e+00	3.012820000000000054e+00	3.552130000000000010e+00
1.664799999999999898e+02	4.309999999999999609e+00	3.937300000000000022e+00	3.392619999999999969e+00	3.937914000000005910e+00
1.720399999999999920e+02	4.309999999999999609e+00	4.340300000000000047e+00	3.799710000000000143e+00	4.341963999999988388e+00
1.775900000000000034e+02	4.309999999999999609e+00	4.803099999999999703e+00	4.249139999999999695e+00	4.800736999999995369e+00
1.831500000000000057e+02	4.309999999999999609e+00	5.340499999999999581e+00	4.786380000000000301e+00	5.340001999999985927e+00
1.859300000000000068e+02	4.309999999999999609e+00	5.695000000000000284e+00	5.135530000000000150e+00	5.693994999999985929e+00
9.981999999999999318e+01	4.690000000000000391e+00	2.239999999999999977e-02	-5.382749999999999480e-01	2.290799999999994577e-02
1.053700000000000045e+02	4.690000000000000391e+00	3.210000000000000075e-01	-2.367360000000000020e-01	3.218439999999997969e-01
1.109300000000000068e+02	4.690000000000000391e+00	6.195000000000000506e-01	6.773350000000000204e-02	6.204559999999978981e-01
1.164800000000000040e+02	4.690000000000000391e+00	9.254999999999999893e-01	3.743839999999999946e-01	9.259400000000025388e-01
1.220400000000000063e+02	4.690000000000000391e+00	1.235300000000000065e+00	6.847290000000000321e-01	1.235640000000002736e+00
1.275900000000000034e+02	4.690000000000000391e+00	1.545099999999999918e+00	9.981550000000000145e-01	1.546887500000002635e+00
1.331500000000000057e+02	4.690000000000000391e+00	1.858500000000000041e+00	1.316440000000000055e+00	1.861464000000002006e+00
1.387100000000000080e+02	4.690000000000000391e+00	2.179499999999999993e+00	1.639860000000000095e+00	2.182219500000001755e+00
1.442599999999999909e+02	4.690000000000000391e+00	2.511600000000000055e+00	1.968920000000000003e+00	2.511599999999990729e+00
1.498199999999999932e+02	4.690000000000000391e+00	2.843799999999999883e+00	2.306259999999999977e+00	2.843799999999991002e+00
1.553700000000000045e+02	4.690000000000000391e+00	3.187100000000000044e+00	2.652680000000000149e+00	3.187954999999994321e+00
1.609300000000000068e+02	4.690000000000000391e+00	3.541700000000000070e+00	3.012340000000000018e+00	3.544835999999999654e+00
1.664799999999999898e+02	4.690000000000000391e+00	3.918600000000000083e+00	3.388320000000000221e+00	3.923181500000002764e+00
1.720399999999999920e+02	4.690000000000000391e+00	4.321699999999999875e+00	3.789219999999999811e+00	4.319420000000010695e+00
1.775900000000000034e+02	4.690000000000000391e+00	4.773200000000000109e+00	4.227199999999999847e+00	4.766967499999986480e+00
1.831500000000000057e+02	4.690000000000000391e+00	5.280800000000000161e+00	4.735850000000000115e+00	5.280567000000018218e+00
1.859300000000000068e+02	4.690000000000000391e+00	5.575599999999999667e+00	5.044200000000000017e+00	5.589475999999997669e+00
1.887100000000000080e+02	4.690000000000000391e+00	5.978699999999999903e+00	5.445579999999999643e+00	5.927590000000004800e+00
1.905900000000000034e+02	4.690000000000000391e+00	6.441399999999999793e+00	5.926099999999999923e+00	6.242375500000003186e+00
9.981999999999999318e+01	4.830000000000000071e+00	2.610000000000000167e-02	-5.347150000000000514e-01	2.511150000000010596e-02
1.053700000000000045e+02	4.830000000000000071e+00	3.246999999999999886e-01	-2.332639999999999991e-01	3.235109999999993269e-01
1.109300000000000068e+02	4.830000000000000071e+00	6.231999999999999762e-01	7.109949999999999604e-02	6.235205000000009212e-01
1.164800000000000040e+02	4.830000000000000071e+00	9.293000000000000149e-01	3.776229999999999865e-01	9.274499999999992195e-01
1.220400000000000063e+02	4.830000000000000071e+00	1.239000000000000101e+00	6.878109999999999502e-01	1.236755999999996858e+00
1.275900000000000034e+02	4.830000000000000071e+00	1.548799999999999955e+00	1.001049999999999995e+00	1.546931499999995463e+00
1.331500000000000057e+02	4.830000000000000071e+00	1.862300000000000066e+00	1.319099999999999939e+00	1.859774999999996847e+00
1.387100000000000080e+02	4.830000000000000071e+00	2.183199999999999807e+00	1.642220000000000013e+00	2.180700000000005634e+00
1.442599999999999909e+02	4.830000000000000071e+00	2.511600000000000055e+00	1.970900000000000096e+00	2.513260999999991085e+00
1.498199999999999932e+02	4.830000000000000071e+00	2.843799999999999883e+00	2.307749999999999968e+00	2.840477999999990733e+00
1.553700000000000045e+02	4.830000000000000071e+00	3.187100000000000044e+00	2.653519999999999879e+00	3.187099999999989386e+00
1.609300000000000068e+02	4.830000000000000071e+00	3.541700000000000070e+00	3.012270000000000003e+00	3.541699999999993853e+00
1.664799999999999898e+02	4.830000000000000071e+00	3.918600000000000083e+00	3.386909999999999865e+00	3.917550000000001642e+00
1.720399999999999920e+02	4.830000000000000071e+00	4.314199999999999591e+00	3.785690000000000222e+00	4.317443999999994730e+00
1.775900000000000034e+02	4.830000000000000071e+00	4.754599999999999937e+00	4.219879999999999853e+00	4.765108999999984718e+00
1.831500000000000057e+02	4.830000000000000071e+00	5.258399999999999963e+00	4.719859999999999722e+00	5.259945000000002757e+00
1.859300000000000068e+02	4.830000000000000071e+00	5.549500000000000099e+00	5.017780000000000129e+00	5.552925499999999737e+00
1.887100000000000080e+02	4.830000000000000071e+00	5.915199999999999569e+00	5.389619999999999855e+00	5.941731999999990244e+00
1.905900000000000034e+02	4.830000000000000071e+00	6.254800000000000360e+00	5.757310000000000372e+00	6.322842000000001406e+00
9.981999999999999318e+01	5.519999999999999574e+00	4.109999999999999765e-02	-5.171459999999999946e-01	4.661499999999979549e-02
1.053700000000000045e+02	5.519999999999999574e+00	3.396000000000000130e-01	-2.161240000000000105e-01	3.442825000000004909e-01
1.109300000000000068e+02	5.519999999999999574e+00	6.381999999999999895e-01	8.772399999999999642e-02	6.407779999999996257e-01
1.164800000000000040e+02	5.519999999999999574e+00	9.405000000000000027e-01	3.936279999999999779e-01	9.481900000000008655e-01
1.220400000000000063e+02	5.519999999999999574e+00	1.246499999999999941e+00	7.030669999999999975e-01	1.254099500000002143e+00
1.275900000000000034e+02	5.519999999999999574e+00	1.556200000000000028e+00	1.015390000000000015e+00	1.559534999999998117e+00
1.331500000000000057e+02	5.519999999999999574e+00	1.866000000000000103e+00	1.332310000000000105e+00	1.878539499999998252e+00
1.387100000000000080e+02	5.519999999999999574e+00	2.186999999999999833e+00	1.654020000000000046e+00	2.191477999999998261e+00
1.442599999999999909e+02	5.519999999999999574e+00	2.511600000000000055e+00	1.980909999999999949e+00	2.523247999999992608e+00
1.498199999999999932e+02	5.519999999999999574e+00	2.843799999999999883e+00	2.315440000000000165e+00	2.853786999999995633e+00
1.553700000000000045e+02	5.519999999999999574e+00	3.187100000000000044e+00	2.658139999999999947e+00	3.197758999999994245e+00
1.609300000000000068e+02	5.519999999999999574e+00	3.541700000000000070e+00	3.012640000000000207e+00	3.549894999999998468e+00
1.664799999999999898e+02	5.519999999999999574e+00	3.911099999999999799e+00	3.381180000000000074e+00	3.910705999999997129e+00
1.720399999999999920e+02	5.519999999999999574e+00	4.299299999999999677e+00	3.770550000000000068e+00	4.283828000000004188e+00
