# Temperature (K)	Pressure (MPa)	Experimental(J/mol*K)	NIST(J/mol*K)	Model(J/mol*K)
2.942599999999999909e+02	5.169999999999999929e+00	4.095420000000000016e+01	4.163810000000000144e+01	4.118655463357720237e+01
2.942599999999999909e+02	6.889999999999999680e+00	4.303549999999999898e+01	4.415690000000000026e+01	4.362287646056850576e+01
2.942599999999999909e+02	8.619999999999999218e+00	4.517040000000000077e+01	4.685040000000000049e+01	4.535491150814713279e+01
2.942599999999999909e+02	1.033999999999999986e+01	4.748669999999999902e+01	4.955080000000000240e+01	4.966880977519078755e+01
3.109300000000000068e+02	5.169999999999999929e+00	4.092060000000000031e+01	4.123169999999999646e+01	4.081383198671777990e+01
3.109300000000000068e+02	6.889999999999999680e+00	4.269310000000000116e+01	4.320000000000000284e+01	4.322278670266130263e+01
3.109300000000000068e+02	8.619999999999999218e+00	4.456620000000000203e+01	4.526180000000000092e+01	4.449181044447301758e+01
3.109300000000000068e+02	1.033999999999999986e+01	4.643939999999999912e+01	4.731560000000000343e+01	4.565852126664088928e+01
3.275899999999999750e+02	5.169999999999999929e+00	4.100119999999999720e+01	4.116170000000000329e+01	4.017600135195450406e+01
3.275899999999999750e+02	6.889999999999999680e+00	4.251180000000000092e+01	4.275469999999999970e+01	4.268626231397126247e+01
3.275899999999999750e+02	8.619999999999999218e+00	4.411639999999999873e+01	4.439840000000000231e+01	4.414798104659040234e+01
3.275899999999999750e+02	1.033999999999999986e+01	4.565379999999999683e+01	4.602579999999999671e+01	4.624392171956854725e+01
3.442599999999999909e+02	5.169999999999999929e+00	4.122270000000000323e+01	4.133229999999999649e+01	4.086312552076618232e+01
3.442599999999999909e+02	6.889999999999999680e+00	4.251850000000000307e+01	4.265540000000000020e+01	4.218153056380057819e+01
3.442599999999999909e+02	8.619999999999999218e+00	4.386800000000000210e+01	4.400520000000000209e+01	4.392326441468068765e+01
3.442599999999999909e+02	1.033999999999999986e+01	4.513689999999999714e+01	4.533460000000000178e+01	4.507818179523032853e+01
3.609300000000000068e+02	5.169999999999999929e+00	4.162559999999999860e+01	4.168189999999999884e+01	4.142964170332754748e+01
3.609300000000000068e+02	6.889999999999999680e+00	4.272659999999999769e+01	4.280310000000000059e+01	4.253420988759170740e+01
3.609300000000000068e+02	8.619999999999999218e+00	4.389479999999999649e+01	4.393690000000000140e+01	4.406034837038148311e+01
3.609300000000000068e+02	1.033999999999999986e+01	4.500260000000000105e+01	4.504890000000000327e+01	4.518591937754149512e+01
3.775899999999999750e+02	5.169999999999999929e+00	4.215599999999999881e+01	4.216770000000000351e+01	4.162735509983893678e+01
3.775899999999999750e+02	6.889999999999999680e+00	4.312270000000000181e+01	4.313300000000000267e+01	4.272840279642519334e+01
3.775899999999999750e+02	8.619999999999999218e+00	4.410969999999999658e+01	4.410260000000000247e+01	4.412036254786279699e+01
3.775899999999999750e+02	1.033999999999999986e+01	4.511670000000000158e+01	4.505019999999999669e+01	4.513615640866687784e+01
4.098199999999999932e+02	5.070000000000000284e+00	3.522930000000000206e+01	4.334250000000000114e+01	3.450203236818157393e+01
4.098199999999999932e+02	5.070000000000000284e+00	3.468540000000000134e+01	4.334250000000000114e+01	3.453407497487495448e+01
4.098199999999999932e+02	5.070000000000000284e+00	3.439249999999999829e+01	4.334250000000000114e+01	3.484203594675581428e+01
3.659300000000000068e+02	5.070000000000000284e+00	3.359749999999999659e+01	4.175319999999999965e+01	3.323667446217826438e+01
3.659300000000000068e+02	5.070000000000000284e+00	3.347200000000000131e+01	4.175319999999999965e+01	3.326842972227309048e+01
3.659300000000000068e+02	5.070000000000000284e+00	3.317909999999999826e+01	4.175319999999999965e+01	3.337641080481989775e+01
3.659300000000000068e+02	5.070000000000000284e+00	3.309539999999999793e+01	4.175319999999999965e+01	3.340626871012320009e+01
3.431499999999999773e+02	5.070000000000000284e+00	3.041769999999999996e+01	4.123819999999999908e+01	3.006844892074279940e+01
3.431499999999999773e+02	5.070000000000000284e+00	3.008299999999999841e+01	4.123819999999999908e+01	3.020286649002591872e+01
3.431499999999999773e+02	5.070000000000000284e+00	2.995739999999999981e+01	4.123819999999999908e+01	3.028636956816052361e+01
3.348199999999999932e+02	5.070000000000000284e+00	3.087790000000000035e+01	4.112669999999999959e+01	3.015346172454806961e+01
3.342599999999999909e+02	5.070000000000000284e+00	3.020850000000000080e+01	4.112100000000000222e+01	3.083695716006721099e+01
3.325899999999999750e+02	5.070000000000000284e+00	2.979009999999999891e+01	4.110520000000000351e+01	3.024345335860397554e+01
1.910000000000000000e+02	5.000000000000000000e+00	2.514071999999999889e+02	2.169619999999999891e+02	5.499486239428418912e+02
1.926999999999999886e+02	5.000000000000000000e+00	5.589894000000000460e+02	5.903849999999999909e+02	5.485006267384660532e+02
1.925999999999999943e+02	5.000000000000000000e+00	5.499211999999999989e+02	5.270259999999999536e+02	5.575168984447604998e+02
1.954000000000000057e+02	5.000000000000000000e+00	2.797835999999999785e+02	2.638439999999999941e+02	2.154420652291882448e+02
1.980000000000000000e+02	5.000000000000000000e+00	1.494737000000000080e+02	1.468930000000000007e+02	1.348590584567597546e+02
2.015000000000000000e+02	5.000000000000000000e+00	1.040040000000000049e+02	1.032279999999999944e+02	1.039640055434081916e+02
2.015000000000000000e+02	5.000000000000000000e+00	1.039719000000000051e+02	1.032279999999999944e+02	1.040076463456853446e+02
2.095000000000000000e+02	5.000000000000000000e+00	7.313989999999999725e+01	7.180819999999999936e+01	7.321240597153185092e+01
2.095000000000000000e+02	5.000000000000000000e+00	7.313989999999999725e+01	7.180819999999999936e+01	7.321240597153185092e+01
2.200000000000000000e+02	5.000000000000000000e+00	5.768370000000000175e+01	5.783319999999999794e+01	5.786228484566665742e+01
2.200000000000000000e+02	5.000000000000000000e+00	5.787630000000000052e+01	5.783319999999999794e+01	5.768814778117990016e+01
2.305000000000000000e+02	5.000000000000000000e+00	5.073409999999999798e+01	5.133379999999999654e+01	5.298180423804383565e+01
2.404000000000000057e+02	5.000000000000000000e+00	4.737960000000000349e+01	4.777499999999999858e+01	4.727469972239888563e+01
2.404000000000000057e+02	5.000000000000000000e+00	4.733140000000000214e+01	4.777499999999999858e+01	4.732705874038907723e+01
2.505999999999999943e+02	5.000000000000000000e+00	4.500419999999999732e+01	4.541429999999999723e+01	4.549370975805030071e+01
1.942599999999999909e+02	4.690000000000000391e+00	1.930888999999999953e+02	1.735720000000000027e+02	2.228146276683158362e+02
1.998199999999999932e+02	4.690000000000000391e+00	9.439600000000000080e+01	9.373850000000000193e+01	1.748884818567756838e+02
2.053700000000000045e+02	4.690000000000000391e+00	7.532880000000000109e+01	7.321689999999999543e+01	8.780966627282371917e+01
2.109300000000000068e+02	4.690000000000000391e+00	6.492239999999999611e+01	6.333709999999999951e+01	6.211241005682404648e+01
2.164799999999999898e+02	4.690000000000000391e+00	5.794010000000000105e+01	5.743529999999999802e+01	5.298841993250361782e+01
2.220399999999999920e+02	4.690000000000000391e+00	5.324040000000000106e+01	5.347449999999999903e+01	5.528498938116221950e+01
2.275900000000000034e+02	4.690000000000000391e+00	5.028640000000000043e+01	5.064170000000000016e+01	5.137939878081009937e+01
2.331500000000000057e+02	4.690000000000000391e+00	4.800370000000000203e+01	4.851689999999999969e+01	5.030506037353841720e+01
2.387100000000000080e+02	4.690000000000000391e+00	4.639240000000000208e+01	4.687769999999999726e+01	4.798427954768106218e+01
2.442599999999999909e+02	4.690000000000000391e+00	4.538530000000000086e+01	4.558800000000000097e+01	4.598142433435774734e+01
2.498199999999999932e+02	4.690000000000000391e+00	4.431110000000000326e+01	4.455429999999999779e+01	4.516204231645910028e+01
2.553700000000000045e+02	4.690000000000000391e+00	4.343829999999999814e+01	4.372050000000000125e+01	4.365173274772543266e+01
2.609300000000000068e+02	4.690000000000000391e+00	4.276689999999999969e+01	4.304120000000000346e+01	4.316658910794993886e+01
2.664800000000000182e+02	4.690000000000000391e+00	4.216270000000000095e+01	4.248870000000000147e+01	4.259492068813132448e+01
2.720400000000000205e+02	4.690000000000000391e+00	4.182699999999999818e+01	4.203810000000000002e+01	4.211925718714265798e+01
2.775899999999999750e+02	4.690000000000000391e+00	4.155839999999999890e+01	4.167410000000000281e+01	4.159598993828213054e+01
2.831499999999999773e+02	4.690000000000000391e+00	4.149130000000000251e+01	4.138190000000000168e+01	4.082811756511538448e+01
1.942599999999999909e+02	5.519999999999999574e+00	2.406896999999999878e+02	2.406610000000000014e+02	2.277746225574090602e+02
1.998199999999999932e+02	5.519999999999999574e+00	2.312904000000000053e+02	2.176150000000000091e+02	1.154490592225488115e+02
2.053700000000000045e+02	5.519999999999999574e+00	1.109791000000000025e+02	1.091830000000000069e+02	1.573765446447338832e+02
2.109300000000000068e+02	5.519999999999999574e+00	8.425820000000000221e+01	8.168470000000000653e+01	8.911497410664567553e+01
2.164799999999999898e+02	5.519999999999999574e+00	6.989069999999999538e+01	6.902079999999999416e+01	8.052782086696859665e+01
2.220399999999999920e+02	5.519999999999999574e+00	6.169980000000000331e+01	6.163709999999999667e+01	6.240325989516615124e+01
2.275900000000000034e+02	5.519999999999999574e+00	5.646309999999999718e+01	5.679650000000000176e+01	5.756925519122977875e+01
2.331500000000000057e+02	5.519999999999999574e+00	5.303900000000000148e+01	5.337089999999999890e+01	5.354909435870585099e+01
2.387100000000000080e+02	5.519999999999999574e+00	5.075630000000000308e+01	5.083319999999999794e+01	5.074811354960115040e+01
2.442599999999999909e+02	5.519999999999999574e+00	4.840650000000000119e+01	4.889320000000000022e+01	4.831697727426829658e+01
2.498199999999999932e+02	5.519999999999999574e+00	4.692949999999999733e+01	4.736930000000000263e+01	4.599787449094242930e+01
2.553700000000000045e+02	5.519999999999999574e+00	4.565379999999999683e+01	4.615630000000000166e+01	4.537296367621917881e+01
2.609300000000000068e+02	5.519999999999999574e+00	4.491530000000000200e+01	4.517580000000000240e+01	4.526501319661291234e+01
2.664800000000000182e+02	5.519999999999999574e+00	4.424389999999999645e+01	4.437989999999999924e+01	4.427438385922461350e+01
2.720400000000000205e+02	5.519999999999999574e+00	4.397540000000000049e+01	4.372890000000000299e+01	4.407775465065374476e+01
2.775899999999999750e+02	5.519999999999999574e+00	4.357260000000000133e+01	4.319780000000000086e+01	4.327624637709418920e+01
2.831499999999999773e+02	5.519999999999999574e+00	4.290120000000000289e+01	4.276420000000000243e+01	4.345151929430277704e+01
1.942599999999999909e+02	6.889999999999999680e+00	1.070180000000000007e+02	1.110660000000000025e+02	1.481355316772657602e+02
1.998199999999999932e+02	6.889999999999999680e+00	1.479721999999999866e+02	1.565200000000000102e+02	2.375279933867712145e+02
2.053700000000000045e+02	6.889999999999999680e+00	1.947001999999999953e+02	1.999389999999999930e+02	1.327409362642343353e+02
2.109300000000000068e+02	6.889999999999999680e+00	1.389085000000000036e+02	1.400989999999999895e+02	1.143872941509909111e+02
2.164799999999999898e+02	6.889999999999999680e+00	1.031911000000000058e+02	1.009899999999999949e+02	1.225872901831623523e+02
2.220399999999999920e+02	6.889999999999999680e+00	8.526529999999999632e+01	8.174020000000000152e+01	8.978003984884284705e+01
2.275900000000000034e+02	6.889999999999999680e+00	7.405320000000000391e+01	7.079470000000000596e+01	8.406642403166027577e+01
2.331500000000000057e+02	6.889999999999999680e+00	6.572809999999999775e+01	6.379370000000000118e+01	6.830873042403787565e+01
2.387100000000000080e+02	6.889999999999999680e+00	5.961849999999999739e+01	5.896900000000000119e+01	5.940380593019654043e+01
2.442599999999999909e+02	6.889999999999999680e+00	5.552309999999999945e+01	5.546909999999999741e+01	5.465261811514628931e+01
2.498199999999999932e+02	6.889999999999999680e+00	5.270329999999999870e+01	5.282359999999999900e+01	5.188510414977435659e+01
2.553700000000000045e+02	6.889999999999999680e+00	5.062210000000000321e+01	5.077570000000000050e+01	4.881871208558398223e+01
2.609300000000000068e+02	6.889999999999999680e+00	4.907789999999999964e+01	4.915240000000000009e+01	4.854698177930741565e+01
2.664800000000000182e+02	6.889999999999999680e+00	4.780230000000000246e+01	4.785099999999999909e+01	4.732008269492467178e+01
2.720400000000000205e+02	6.889999999999999680e+00	4.686229999999999762e+01	4.679270000000000351e+01	4.648503095991826228e+01
2.775899999999999750e+02	6.889999999999999680e+00	4.598949999999999960e+01	4.592889999999999873e+01	4.553985761986459124e+01
2.831499999999999773e+02	6.889999999999999680e+00	4.545239999999999725e+01	4.521849999999999881e+01	4.403953192560844343e+01
1.942599999999999909e+02	8.269999999999999574e+00	8.862220000000000653e+01	8.969979999999999620e+01	9.809258880403042724e+01
1.998199999999999932e+02	8.269999999999999574e+00	1.021839999999999975e+02	1.042060000000000031e+02	1.112993819449142876e+02
2.053700000000000045e+02	8.269999999999999574e+00	1.229296999999999969e+02	1.250210000000000008e+02	1.259425629421946269e+02
2.109300000000000068e+02	8.269999999999999574e+00	1.383713999999999942e+02	1.395680000000000121e+02	1.247507162664013975e+02
2.164799999999999898e+02	8.269999999999999574e+00	1.276293000000000006e+02	1.274330000000000069e+02	1.061902309385197043e+02
2.220399999999999920e+02	8.269999999999999574e+00	1.052724000000000046e+02	1.050319999999999965e+02	1.016349241422016121e+02
2.275900000000000034e+02	8.269999999999999574e+00	8.788360000000000127e+01	8.802559999999999718e+01	9.138121428191462314e+01
2.331500000000000057e+02	8.269999999999999574e+00	7.647020000000000550e+01	7.658920000000000528e+01	7.180671631425644819e+01
2.387100000000000080e+02	8.269999999999999574e+00	6.881650000000000489e+01	6.877830000000000155e+01	6.608944960548238612e+01
2.442599999999999909e+02	8.269999999999999574e+00	6.317690000000000339e+01	6.323680000000000234e+01	6.123806904999276668e+01
2.498199999999999932e+02	8.269999999999999574e+00	5.901429999999999865e+01	5.914269999999999783e+01	5.925203071363971219e+01
2.553700000000000045e+02	8.269999999999999574e+00	5.579169999999999874e+01	5.603620000000000090e+01	5.753743297684938085e+01
2.609300000000000068e+02	8.269999999999999574e+00	5.330760000000000076e+01	5.361280000000000001e+01	5.443770006861362276e+01
2.664800000000000182e+02	8.269999999999999574e+00	5.136059999999999803e+01	5.169350000000000023e+01	5.236915853756245554e+01
2.720400000000000205e+02	8.269999999999999574e+00	4.995069999999999766e+01	5.014549999999999841e+01	5.107162849864810994e+01
2.775899999999999750e+02	8.269999999999999574e+00	4.887650000000000006e+01	4.888779999999999859e+01	4.940345159328137470e+01
2.831499999999999773e+02	8.269999999999999574e+00	4.800370000000000203e+01	4.785410000000000252e+01	4.849996618147479666e+01
1.942599999999999909e+02	1.033999999999999986e+01	7.512739999999999441e+01	7.684709999999999752e+01	7.333945878983026034e+01
1.998199999999999932e+02	1.033999999999999986e+01	8.170690000000000452e+01	8.263269999999999982e+01	7.784013973743562076e+01
2.053700000000000045e+02	1.033999999999999986e+01	9.043489999999999895e+01	8.985680000000000689e+01	9.067638102007666134e+01
2.109300000000000068e+02	1.033999999999999986e+01	9.782009999999999650e+01	9.777400000000000091e+01	1.022739035717543601e+02
2.164799999999999898e+02	1.033999999999999986e+01	1.030567999999999955e+02	1.034699999999999989e+02	1.044688940803047501e+02
2.220399999999999920e+02	1.033999999999999986e+01	1.035939000000000050e+02	1.035019999999999953e+02	9.943628742194337633e+01
2.275900000000000034e+02	1.033999999999999986e+01	9.761870000000000402e+01	9.777320000000000277e+01	8.949925999334494975e+01
2.331500000000000057e+02	1.033999999999999986e+01	8.815219999999999345e+01	8.934180000000000632e+01	8.398517369685586687e+01
2.387100000000000080e+02	1.033999999999999986e+01	7.942430000000000234e+01	8.103650000000000375e+01	7.771311756597047804e+01
2.442599999999999909e+02	1.033999999999999986e+01	7.230759999999999366e+01	7.401560000000000628e+01	7.082022162912132046e+01
2.498199999999999932e+02	1.033999999999999986e+01	6.673520000000000607e+01	6.837489999999999668e+01	6.913335573122117239e+01
2.553700000000000045e+02	1.033999999999999986e+01	6.230409999999999826e+01	6.392139999999999844e+01	6.483300422570458466e+01
2.609300000000000068e+02	1.033999999999999986e+01	5.888000000000000256e+01	6.038320000000000221e+01	5.857737763393942032e+01
2.664800000000000182e+02	1.033999999999999986e+01	5.639589999999999748e+01	5.755819999999999936e+01	5.607387416867183560e+01
2.720400000000000205e+02	1.033999999999999986e+01	5.451610000000000156e+01	5.527159999999999940e+01	5.519276739118768660e+01
2.775899999999999750e+02	1.033999999999999986e+01	5.310620000000000118e+01	5.340979999999999706e+01	5.314423277166759618e+01
2.831499999999999773e+02	1.033999999999999986e+01	5.203199999999999648e+01	5.187570000000000192e+01	5.150101936648049872e+01
1.942599999999999909e+02	1.378999999999999915e+01	6.680230000000000246e+01	6.755649999999999977e+01	6.654279919607387228e+01
1.998199999999999932e+02	1.378999999999999915e+01	6.881650000000000489e+01	6.993670000000000186e+01	6.485916875222694955e+01
2.053700000000000045e+02	1.378999999999999915e+01	7.089770000000000039e+01	7.258310000000000173e+01	7.295646015284756913e+01
2.109300000000000068e+02	1.378999999999999915e+01	7.351609999999999445e+01	7.540789999999999793e+01	7.457243414997628861e+01
2.164799999999999898e+02	1.378999999999999915e+01	7.613450000000000273e+01	7.815609999999999502e+01	7.467299379271233306e+01
2.220399999999999920e+02	1.378999999999999915e+01	7.895430000000000348e+01	8.038530000000000086e+01	8.893375488157285247e+01
2.275900000000000034e+02	1.378999999999999915e+01	8.116979999999999507e+01	8.153860000000000241e+01	8.314463893007622630e+01
2.331500000000000057e+02	1.378999999999999915e+01	8.083419999999999561e+01	8.128480000000000416e+01	8.212371175090717657e+01
2.387100000000000080e+02	1.378999999999999915e+01	7.881999999999999318e+01	7.968590000000000373e+01	7.892953310284110557e+01
2.442599999999999909e+02	1.378999999999999915e+01	7.626879999999999882e+01	7.709359999999999502e+01	7.378800877487724108e+01
2.498199999999999932e+02	1.378999999999999915e+01	7.331470000000000198e+01	7.393129999999999313e+01	7.138363485476374137e+01
2.553700000000000045e+02	1.378999999999999915e+01	7.009210000000000207e+01	7.059980000000000189e+01	6.925187767112589654e+01
2.609300000000000068e+02	1.378999999999999915e+01	6.700369999999999493e+01	6.736709999999999354e+01	6.583717589571820383e+01
2.664800000000000182e+02	1.378999999999999915e+01	6.404970000000000141e+01	6.440359999999999729e+01	6.262881201970265010e+01
2.720400000000000205e+02	1.378999999999999915e+01	6.149839999999999662e+01	6.176370000000000005e+01	6.020969374282224607e+01
2.775899999999999750e+02	1.378999999999999915e+01	5.941709999999999781e+01	5.946419999999999817e+01	5.759301697657698327e+01
2.831499999999999773e+02	1.378999999999999915e+01	5.773870000000000147e+01	5.747489999999999810e+01	5.705354769555874128e+01
