# Temperature (K)	Pressure (MPa)	Experimental(J/mol*K)	NIST(J/mol*K)	Model(J/mol*K)
3.431499999999999773e+02	5.070000000000000284e+00	3.041769999999999996e+01	4.123819999999999908e+01	4.275135484331951119e+00
3.431499999999999773e+02	5.070000000000000284e+00	3.008299999999999841e+01	4.123819999999999908e+01	3.394912367250582719e+01
3.431499999999999773e+02	5.070000000000000284e+00	2.995739999999999981e+01	4.123819999999999908e+01	3.394912367250582719e+01
3.348199999999999932e+02	5.070000000000000284e+00	3.087790000000000035e+01	4.112669999999999959e+01	3.714077134611189734e+01
3.342599999999999909e+02	5.070000000000000284e+00	3.020850000000000080e+01	4.112100000000000222e+01	3.735533589559801726e+01
3.325899999999999750e+02	5.070000000000000284e+00	2.979009999999999891e+01	4.110520000000000351e+01	3.799519803424413311e+01
1.910000000000000000e+02	5.000000000000000000e+00	2.514071999999999889e+02	2.169619999999999891e+02	9.222124429824530978e+01
1.926999999999999886e+02	5.000000000000000000e+00	5.589894000000000460e+02	5.903849999999999909e+02	9.156988763016244093e+01
1.925999999999999943e+02	5.000000000000000000e+00	5.499211999999999989e+02	5.270259999999999536e+02	9.160820272828493671e+01
1.954000000000000057e+02	5.000000000000000000e+00	2.797835999999999785e+02	2.638439999999999941e+02	9.053537998085437266e+01
1.980000000000000000e+02	5.000000000000000000e+00	1.494737000000000080e+02	1.468930000000000007e+02	8.953918742966881439e+01
2.015000000000000000e+02	5.000000000000000000e+00	1.040040000000000049e+02	1.032279999999999944e+02	8.819815899538052406e+01
2.015000000000000000e+02	5.000000000000000000e+00	1.039719000000000051e+02	1.032279999999999944e+02	8.819815899538052406e+01
2.095000000000000000e+02	5.000000000000000000e+00	7.313989999999999725e+01	7.180819999999999936e+01	8.513295114557878662e+01
2.095000000000000000e+02	5.000000000000000000e+00	7.313989999999999725e+01	7.180819999999999936e+01	8.513295114557878662e+01
2.200000000000000000e+02	5.000000000000000000e+00	5.768370000000000175e+01	5.783319999999999794e+01	8.110986584271402933e+01
2.200000000000000000e+02	5.000000000000000000e+00	5.787630000000000052e+01	5.783319999999999794e+01	8.110986584271402933e+01
2.305000000000000000e+02	5.000000000000000000e+00	5.073409999999999798e+01	5.133379999999999654e+01	1.078685740681069660e+02
2.404000000000000057e+02	5.000000000000000000e+00	4.737960000000000349e+01	4.777499999999999858e+01	1.016673577828511839e+02
2.404000000000000057e+02	5.000000000000000000e+00	4.733140000000000214e+01	4.777499999999999858e+01	1.016673577828511839e+02
2.505999999999999943e+02	5.000000000000000000e+00	4.500419999999999732e+01	4.541429999999999723e+01	9.527822585258762444e+01
1.942599999999999909e+02	4.690000000000000391e+00	1.930888999999999953e+02	1.735720000000000027e+02	1.317959070832572763e+02
1.998199999999999932e+02	4.690000000000000391e+00	9.439600000000000080e+01	9.373850000000000193e+01	1.283132037957803107e+02
2.053700000000000045e+02	4.690000000000000391e+00	7.532880000000000109e+01	7.321689999999999543e+01	1.248367643631369219e+02
2.109300000000000068e+02	4.690000000000000391e+00	6.492239999999999611e+01	6.333709999999999951e+01	1.213540610756598994e+02
2.164799999999999898e+02	4.690000000000000391e+00	5.794010000000000105e+01	5.743529999999999802e+01	1.178776216430164965e+02
2.220399999999999920e+02	4.690000000000000391e+00	5.324040000000000106e+01	5.347449999999999903e+01	1.143949183555395450e+02
2.275900000000000034e+02	4.690000000000000391e+00	5.028640000000000043e+01	5.064170000000000016e+01	1.109184789228960710e+02
2.331500000000000057e+02	4.690000000000000391e+00	4.800370000000000203e+01	4.851689999999999969e+01	1.074357756354191196e+02
2.387100000000000080e+02	4.690000000000000391e+00	4.639240000000000208e+01	4.687769999999999726e+01	1.039530723479421681e+02
2.442599999999999909e+02	4.690000000000000391e+00	4.538530000000000086e+01	4.558800000000000097e+01	1.004766329152987367e+02
2.498199999999999932e+02	4.690000000000000391e+00	4.431110000000000326e+01	4.455429999999999779e+01	9.699392962782175687e+01
2.553700000000000045e+02	4.690000000000000391e+00	4.343829999999999814e+01	4.372050000000000125e+01	9.351749019517832551e+01
2.609300000000000068e+02	4.690000000000000391e+00	4.276689999999999969e+01	4.304120000000000346e+01	8.271690211539656445e+01
2.664800000000000182e+02	4.690000000000000391e+00	4.216270000000000095e+01	4.248870000000000147e+01	7.960995269235675664e+01
2.720400000000000205e+02	4.690000000000000391e+00	4.182699999999999818e+01	4.203810000000000002e+01	7.649740516224838416e+01
2.775899999999999750e+02	4.690000000000000391e+00	4.155839999999999890e+01	4.167410000000000281e+01	7.339045573920860477e+01
2.831499999999999773e+02	4.690000000000000391e+00	4.149130000000000251e+01	4.138190000000000168e+01	7.027790820910027492e+01
1.942599999999999909e+02	5.519999999999999574e+00	2.406896999999999878e+02	2.406610000000000014e+02	1.178381981173886146e+02
1.998199999999999932e+02	5.519999999999999574e+00	2.312904000000000053e+02	2.176150000000000091e+02	1.147256505872802848e+02
2.053700000000000045e+02	5.519999999999999574e+00	1.109791000000000025e+02	1.091830000000000069e+02	1.116187011642404059e+02
2.109300000000000068e+02	5.519999999999999574e+00	8.425820000000000221e+01	8.168470000000000653e+01	1.085061536341321187e+02
2.164799999999999898e+02	5.519999999999999574e+00	6.989069999999999538e+01	6.902079999999999416e+01	1.053992042110923677e+02
2.220399999999999920e+02	5.519999999999999574e+00	6.169980000000000331e+01	6.163709999999999667e+01	1.022866566809839810e+02
2.275900000000000034e+02	5.519999999999999574e+00	5.646309999999999718e+01	5.679650000000000176e+01	9.917970725794417319e+01
2.331500000000000057e+02	5.519999999999999574e+00	5.303900000000000148e+01	5.337089999999999890e+01	9.606715972783578650e+01
2.387100000000000080e+02	5.519999999999999574e+00	5.075630000000000308e+01	5.083319999999999794e+01	9.295461219772747086e+01
2.442599999999999909e+02	5.519999999999999574e+00	4.840650000000000119e+01	4.889320000000000022e+01	8.984766277468766305e+01
2.498199999999999932e+02	5.519999999999999574e+00	4.692949999999999733e+01	4.736930000000000263e+01	8.543173697474355777e+01
2.553700000000000045e+02	5.519999999999999574e+00	4.565379999999999683e+01	4.615630000000000166e+01	8.233822789208632287e+01
2.609300000000000068e+02	5.519999999999999574e+00	4.491530000000000200e+01	4.517580000000000240e+01	7.923914491919009606e+01
2.664800000000000182e+02	5.519999999999999574e+00	4.424389999999999645e+01	4.437989999999999924e+01	7.614563583653287537e+01
2.720400000000000205e+02	5.519999999999999574e+00	4.397540000000000049e+01	4.372890000000000299e+01	7.304655286363659172e+01
2.775899999999999750e+02	5.519999999999999574e+00	4.357260000000000133e+01	4.319780000000000086e+01	6.995304378097941367e+01
2.831499999999999773e+02	5.519999999999999574e+00	4.290120000000000289e+01	4.276420000000000243e+01	6.685396080808317265e+01
1.942599999999999909e+02	6.889999999999999680e+00	1.070180000000000007e+02	1.110660000000000025e+02	1.130409345261209637e+02
1.998199999999999932e+02	6.889999999999999680e+00	1.479721999999999866e+02	1.565200000000000102e+02	1.099418515532246943e+02
2.053700000000000045e+02	6.889999999999999680e+00	1.947001999999999953e+02	1.999389999999999930e+02	1.068483424705675020e+02
2.109300000000000068e+02	6.889999999999999680e+00	1.389085000000000036e+02	1.400989999999999895e+02	1.037492594976712326e+02
2.164799999999999898e+02	6.889999999999999680e+00	1.031911000000000058e+02	1.009899999999999949e+02	1.006557504150140829e+02
2.220399999999999920e+02	6.889999999999999680e+00	8.526529999999999632e+01	8.174020000000000152e+01	9.755666744211781349e+01
2.275900000000000034e+02	6.889999999999999680e+00	7.405320000000000391e+01	7.079470000000000596e+01	9.446315835946057859e+01
2.331500000000000057e+02	6.889999999999999680e+00	6.572809999999999775e+01	6.379370000000000118e+01	9.136407538656432337e+01
2.387100000000000080e+02	6.889999999999999680e+00	5.961849999999999739e+01	5.896900000000000119e+01	8.919482378291078817e+01
2.442599999999999909e+02	6.889999999999999680e+00	5.552309999999999945e+01	5.546909999999999741e+01	8.600216632139253647e+01
2.498199999999999932e+02	6.889999999999999680e+00	5.270329999999999870e+01	5.282359999999999900e+01	8.280375632390757801e+01
2.553700000000000045e+02	6.889999999999999680e+00	5.062210000000000321e+01	5.077570000000000050e+01	7.961109886238931210e+01
2.609300000000000068e+02	6.889999999999999680e+00	4.907789999999999964e+01	4.915240000000000009e+01	7.641268886490438206e+01
2.664800000000000182e+02	6.889999999999999680e+00	4.780230000000000246e+01	4.785099999999999909e+01	7.322003140338613036e+01
2.720400000000000205e+02	6.889999999999999680e+00	4.686229999999999762e+01	4.679270000000000351e+01	7.002162140590117190e+01
2.775899999999999750e+02	6.889999999999999680e+00	4.598949999999999960e+01	4.592889999999999873e+01	6.682896394438296284e+01
2.831499999999999773e+02	6.889999999999999680e+00	4.545239999999999725e+01	4.521849999999999881e+01	6.363055394689800437e+01
1.942599999999999909e+02	8.269999999999999574e+00	8.862220000000000653e+01	8.969979999999999620e+01	1.115774537778266904e+02
1.998199999999999932e+02	8.269999999999999574e+00	1.021839999999999975e+02	1.042060000000000031e+02	1.083790437803417035e+02
2.053700000000000045e+02	8.269999999999999574e+00	1.229296999999999969e+02	1.250210000000000008e+02	1.051863863188234802e+02
2.109300000000000068e+02	8.269999999999999574e+00	1.383713999999999942e+02	1.395680000000000121e+02	1.019879763213385075e+02
2.164799999999999898e+02	8.269999999999999574e+00	1.276293000000000006e+02	1.274330000000000069e+02	9.879531885982027006e+01
2.220399999999999920e+02	8.269999999999999574e+00	1.052724000000000046e+02	1.050319999999999965e+02	9.559690886233531160e+01
2.275900000000000034e+02	8.269999999999999574e+00	8.788360000000000127e+01	8.802559999999999718e+01	9.400305306606465194e+01
2.331500000000000057e+02	8.269999999999999574e+00	7.647020000000000550e+01	7.658920000000000528e+01	9.070569645288250626e+01
2.387100000000000080e+02	8.269999999999999574e+00	6.881650000000000489e+01	6.877830000000000155e+01	8.740833983970033216e+01
2.442599999999999909e+02	8.269999999999999574e+00	6.317690000000000339e+01	6.323680000000000234e+01	8.411691372402394506e+01
2.498199999999999932e+02	8.269999999999999574e+00	5.901429999999999865e+01	5.914269999999999783e+01	8.081955711084178517e+01
2.553700000000000045e+02	8.269999999999999574e+00	5.579169999999999874e+01	5.603620000000000090e+01	7.752813099516532702e+01
2.609300000000000068e+02	8.269999999999999574e+00	5.330760000000000076e+01	5.361280000000000001e+01	7.423077438198316713e+01
2.664800000000000182e+02	8.269999999999999574e+00	5.136059999999999803e+01	5.169350000000000023e+01	7.093934826630670898e+01
2.720400000000000205e+02	8.269999999999999574e+00	4.995069999999999766e+01	5.014549999999999841e+01	6.764199165312456330e+01
2.775899999999999750e+02	8.269999999999999574e+00	4.887650000000000006e+01	4.888779999999999859e+01	6.435056553744816199e+01
2.831499999999999773e+02	8.269999999999999574e+00	4.800370000000000203e+01	4.785410000000000252e+01	6.105320892426598789e+01
1.942599999999999909e+02	1.033999999999999986e+01	7.512739999999999441e+01	7.684709999999999752e+01	1.098617863009232849e+02
1.998199999999999932e+02	1.033999999999999986e+01	8.170690000000000452e+01	8.263269999999999982e+01	1.065644296877411250e+02
2.053700000000000045e+02	1.033999999999999986e+01	9.043489999999999895e+01	8.985680000000000689e+01	1.032730035720647237e+02
2.109300000000000068e+02	1.033999999999999986e+01	9.782009999999999650e+01	9.777400000000000091e+01	9.997564695888259223e+01
2.164799999999999898e+02	1.033999999999999986e+01	1.030567999999999955e+02	1.034699999999999989e+02	9.588062111792174846e+01
2.220399999999999920e+02	1.033999999999999986e+01	1.035939000000000050e+02	1.035019999999999953e+02	9.261229310384098312e+01
2.275900000000000034e+02	1.033999999999999986e+01	9.761870000000000402e+01	9.777320000000000277e+01	8.934984337755533090e+01
2.331500000000000057e+02	1.033999999999999986e+01	8.815219999999999345e+01	8.934180000000000632e+01	8.608151536347459398e+01
2.387100000000000080e+02	1.033999999999999986e+01	7.942430000000000234e+01	8.103650000000000375e+01	8.281318734939384285e+01
2.442599999999999909e+02	1.033999999999999986e+01	7.230759999999999366e+01	7.401560000000000628e+01	7.955073762310820484e+01
2.498199999999999932e+02	1.033999999999999986e+01	6.673520000000000607e+01	6.837489999999999668e+01	7.628240960902743950e+01
2.553700000000000045e+02	1.033999999999999986e+01	6.230409999999999826e+01	6.392139999999999844e+01	7.301995988274180149e+01
2.609300000000000068e+02	1.033999999999999986e+01	5.888000000000000256e+01	6.038320000000000221e+01	6.975163186866106457e+01
2.664800000000000182e+02	1.033999999999999986e+01	5.639589999999999748e+01	5.755819999999999936e+01	6.648918214237542657e+01
2.720400000000000205e+02	1.033999999999999986e+01	5.451610000000000156e+01	5.527159999999999940e+01	6.322085412829466122e+01
2.775899999999999750e+02	1.033999999999999986e+01	5.310620000000000118e+01	5.340979999999999706e+01	5.995840440200903032e+01
2.831499999999999773e+02	1.033999999999999986e+01	5.203199999999999648e+01	5.187570000000000192e+01	5.669007638792829340e+01
1.942599999999999909e+02	1.378999999999999915e+01	6.680230000000000246e+01	6.755649999999999977e+01	1.030073519623148286e+02
1.998199999999999932e+02	1.378999999999999915e+01	6.881650000000000489e+01	6.993670000000000186e+01	9.973902394823407747e+01
2.053700000000000045e+02	1.378999999999999915e+01	7.089770000000000039e+01	7.258310000000000173e+01	9.255841614655859928e+01
2.109300000000000068e+02	1.378999999999999915e+01	7.351609999999999445e+01	7.540789999999999793e+01	8.927559622608978884e+01
2.164799999999999898e+02	1.378999999999999915e+01	7.613450000000000273e+01	7.815609999999999502e+01	8.599868065799596195e+01
2.220399999999999920e+02	1.378999999999999915e+01	7.895430000000000348e+01	8.038530000000000086e+01	8.271586073752719415e+01
2.275900000000000034e+02	1.378999999999999915e+01	8.116979999999999507e+01	8.153860000000000241e+01	7.943894516943336725e+01
2.331500000000000057e+02	1.378999999999999915e+01	8.083419999999999561e+01	8.128480000000000416e+01	7.615612524896457103e+01
2.387100000000000080e+02	1.378999999999999915e+01	7.881999999999999318e+01	7.968590000000000373e+01	7.287330532849580322e+01
2.442599999999999909e+02	1.378999999999999915e+01	7.626879999999999882e+01	7.709359999999999502e+01	6.959638976040194791e+01
2.498199999999999932e+02	1.378999999999999915e+01	7.331470000000000198e+01	7.393129999999999313e+01	6.631356983993319432e+01
2.553700000000000045e+02	1.378999999999999915e+01	7.009210000000000207e+01	7.059980000000000189e+01	6.303665427183933190e+01
2.609300000000000068e+02	1.378999999999999915e+01	6.700369999999999493e+01	6.736709999999999354e+01	5.975383435137054988e+01
2.664800000000000182e+02	1.378999999999999915e+01	6.404970000000000141e+01	6.440359999999999729e+01	5.647691878327670878e+01
2.720400000000000205e+02	1.378999999999999915e+01	6.149839999999999662e+01	6.176370000000000005e+01	5.319409886280791966e+01
2.775899999999999750e+02	1.378999999999999915e+01	5.941709999999999781e+01	5.946419999999999817e+01	4.991718329471410698e+01
2.831499999999999773e+02	1.378999999999999915e+01	5.773870000000000147e+01	5.747489999999999810e+01	4.663436337424534628e+01
