# Temperature (K)	Pressure (MPa)	Experimental(kg/m3)	NIST(kg/m3)	Model(kg/m3)
1.727659999999999911e+02	1.138310000000000066e+01	3.402597279999999955e+02	3.387119999999999891e+02	3.373410058836442431e+02
1.768890000000000100e+02	1.428049999999999997e+01	3.401891519999999787e+02	3.386100000000000136e+02	3.343640984395825058e+02
1.816690000000000111e+02	1.763360000000000127e+01	3.400993280000000141e+02	3.385120000000000005e+02	3.309062185085840611e+02
1.897829999999999870e+02	2.325230000000000175e+01	3.399501559999999358e+02	3.382690000000000055e+02	3.249560165795682565e+02
1.905320000000000107e+02	2.377720000000000056e+01	3.400479999999999450e+02	3.382660000000000196e+02	3.244136216816276601e+02
1.687529999999999859e+02	1.694219999999999970e+01	3.594708360000000198e+02	3.578580000000000041e+02	3.494578452662929067e+02
1.801160000000000139e+02	2.626650000000000063e+01	3.592510879999999815e+02	3.575659999999999741e+02	3.427267999426810547e+02
1.885279999999999916e+02	3.304500000000000171e+01	3.587698879999999804e+02	3.573240000000000123e+02	3.376071099145385119e+02
1.905320000000000107e+02	3.464399999999999835e+01	3.591644719999999325e+02	3.572629999999999768e+02	3.363700018547486366e+02
1.145240000000000009e+02	8.944999999999999618e-01	4.192471039999999221e+02	4.189159999999999968e+02	4.128857546452640008e+02
1.145240000000000009e+02	4.751699999999999591e+00	4.228288360000000239e+02	4.225729999999999791e+02	4.171297040695438909e+02
1.145240000000000009e+02	7.542099999999999582e+00	4.252268159999999284e+02	4.250640000000000214e+02	4.201998887821617359e+02
1.145240000000000009e+02	1.038240000000000052e+01	4.275959240000000250e+02	4.274820000000000277e+02	4.233249768122825003e+02
1.145240000000000009e+02	1.332559999999999967e+01	4.299457840000000033e+02	4.298770000000000095e+02	4.265632823047487250e+02
1.145240000000000009e+02	1.634359999999999857e+01	4.323341399999999339e+02	4.322289999999999850e+02	4.298838877601245372e+02
1.145240000000000009e+02	1.966560000000000130e+01	4.347353279999999813e+02	4.347080000000000268e+02	4.335389743481823643e+02
1.145240000000000009e+02	2.324500000000000099e+01	4.373193719999999303e+02	4.372640000000000100e+02	4.385757319396540765e+02
1.145240000000000009e+02	2.715540000000000020e+01	4.399948440000000005e+02	4.399329999999999927e+02	4.439713117628203918e+02
1.145240000000000009e+02	3.129870000000000019e+01	4.332259639999999763e+02	4.426370000000000005e+02	4.496882475958102532e+02
1.194200000000000017e+02	8.327999999999999847e-01	4.119264479999999935e+02	4.115009999999999764e+02	3.995474946917227612e+02
1.194200000000000017e+02	3.027400000000000091e+00	4.143853799999999978e+02	4.138319999999999936e+02	4.025756093295911455e+02
1.194200000000000017e+02	6.214599999999999902e+00	4.175340320000000247e+02	4.170299999999999727e+02	4.069733159612389386e+02
1.194200000000000017e+02	1.040070000000000050e+01	4.213403240000000096e+02	4.209440000000000168e+02	4.127493073426209662e+02
1.194200000000000017e+02	1.490930000000000000e+01	4.251145359999999300e+02	4.248550000000000182e+02	4.189702850407409755e+02
1.194200000000000017e+02	1.983719999999999928e+01	4.290379199999999855e+02	4.288310000000000173e+02	4.257698139407464737e+02
1.194200000000000017e+02	2.537480000000000047e+01	4.331618039999999041e+02	4.329859999999999900e+02	4.334106084448295064e+02
1.194200000000000017e+02	3.169099999999999895e+01	4.371637840000000210e+02	4.373890000000000100e+02	4.421257172007320833e+02
1.249170000000000016e+02	9.796000000000000263e-01	4.042240400000000022e+02	4.031209999999999809e+02	3.906514515363324449e+02
1.249170000000000016e+02	4.496000000000000441e+00	4.080912839999999164e+02	4.072289999999999850e+02	3.955033891616858455e+02
1.249170000000000016e+02	8.418599999999999639e+00	4.120852439999999888e+02	4.114320000000000164e+02	4.009158025757487280e+02
1.249170000000000016e+02	1.251900000000000013e+01	4.160503320000000258e+02	4.154769999999999754e+02	4.065735448800940048e+02
1.249170000000000016e+02	1.686289999999999978e+01	4.198068999999999846e+02	4.194460000000000264e+02	4.125672691011075699e+02
1.249170000000000016e+02	2.179850000000000065e+01	4.238794560000000047e+02	4.236270000000000095e+02	4.193774224806137454e+02
1.249170000000000016e+02	2.736380000000000123e+01	4.282134639999999877e+02	4.279959999999999809e+02	4.270564375148471186e+02
1.309869999999999948e+02	1.502499999999999947e+00	3.944620959999999741e+02	3.939769999999999754e+02	3.813259262902855653e+02
1.309869999999999948e+02	4.624600000000000044e+00	3.951630440000000135e+02	3.981070000000000277e+02	3.856338077770662380e+02
1.309869999999999948e+02	7.934400000000000119e+00	4.030964280000000031e+02	4.021179999999999950e+02	3.902006781992010929e+02
1.309869999999999948e+02	1.151999999999999957e+01	4.066524959999999851e+02	4.061190000000000282e+02	3.951480981598048743e+02
1.309869999999999948e+02	1.577360000000000007e+01	4.103449039999999286e+02	4.104870000000000232e+02	4.010172262121319591e+02
1.309869999999999948e+02	2.007140000000000057e+01	4.142346039999999334e+02	4.145600000000000023e+02	4.069473415363963227e+02
1.309869999999999948e+02	2.493059999999999832e+01	4.184499159999999733e+02	4.188249999999999886e+02	4.136520780024178521e+02
1.309869999999999948e+02	3.028740000000000165e+01	4.229058279999999854e+02	4.231800000000000068e+02	4.210434042086212116e+02
1.343280000000000030e+02	6.891000000000000458e-01	3.880861959999999726e+02	3.871259999999999764e+02	3.746735937321464007e+02
1.343280000000000030e+02	2.712299999999999933e+00	3.910664279999999735e+02	3.901530000000000200e+02	3.774652102159408287e+02
1.343280000000000030e+02	5.783100000000000129e+00	3.952785319999999842e+02	3.943840000000000146e+02	3.817023078328030579e+02
1.343280000000000030e+02	9.129599999999999937e+00	3.994425160000000119e+02	3.985950000000000273e+02	3.863198170078817952e+02
1.343280000000000030e+02	1.278260000000000041e+01	4.034605359999999905e+02	4.028079999999999927e+02	3.913602356591774196e+02
1.343280000000000030e+02	1.662549999999999883e+01	4.075106359999999199e+02	4.068899999999999864e+02	3.966626788113985072e+02
1.343280000000000030e+02	2.094660000000000011e+01	4.116409360000000106e+02	4.111290000000000191e+02	4.026249435346707628e+02
1.343280000000000030e+02	2.576780000000000115e+01	4.159540920000000028e+02	4.154990000000000236e+02	4.092772475044561133e+02
1.343280000000000030e+02	3.102899999999999991e+01	4.205222840000000133e+02	4.199089999999999918e+02	4.165366645885504795e+02
1.390610000000000070e+02	1.252399999999999958e+00	3.806997759999999857e+02	3.796669999999999732e+02	3.676168060957331818e+02
1.390610000000000070e+02	3.825400000000000134e+00	3.848926319999999919e+02	3.838879999999999768e+02	3.711670380119074366e+02
1.390610000000000070e+02	7.489999999999999991e-01	3.891592719999999872e+02	3.787889999999999873e+02	3.669222135008627106e+02
1.390610000000000070e+02	9.876099999999999213e+00	3.933585439999999949e+02	3.924719999999999800e+02	3.795158091954262431e+02
1.390610000000000070e+02	1.323000000000000043e+01	3.974728039999999964e+02	3.966329999999999814e+02	3.841435289092453331e+02
1.390610000000000070e+02	1.690009999999999835e+01	4.015325280000000134e+02	4.008199999999999932e+02	3.892075421838466696e+02
1.390610000000000070e+02	2.096620000000000061e+01	4.057061360000000150e+02	4.050950000000000273e+02	3.948179572613265123e+02
1.393609999999999900e+02	2.549690000000000012e+01	4.099358839999999304e+02	4.091200000000000045e+02	4.005728705728301975e+02
1.390610000000000070e+02	3.060000000000000142e+01	4.145778599999999869e+02	4.140539999999999736e+02	4.081106988991180629e+02
1.455560000000000116e+02	1.299600000000000088e+00	3.686761920000000146e+02	3.675539999999999736e+02	3.569314515863046040e+02
1.455560000000000116e+02	3.527600000000000069e+00	3.731272920000000113e+02	3.719710000000000036e+02	3.600056516287593809e+02
1.455560000000000116e+02	6.036800000000000388e+00	3.775094199999999205e+02	3.764409999999999741e+02	3.634678521433585274e+02
1.455560000000000116e+02	8.736100000000000421e+00	3.819861839999999233e+02	3.807880000000000109e+02	3.671923531193897929e+02
1.455560000000000116e+02	1.171860000000000035e+01	3.863009440000000154e+02	3.851539999999999964e+02	3.713076141726308492e+02
1.455560000000000116e+02	1.491310000000000002e+01	3.906092879999999923e+02	3.894270000000000209e+02	3.757153933627660649e+02
1.455560000000000116e+02	1.840180000000000149e+01	3.949080079999999953e+02	3.937080000000000268e+02	3.805291104579688408e+02
1.455560000000000116e+02	2.225829999999999842e+01	3.993334439999999859e+02	3.980609999999999786e+02	3.852464461073741404e+02
1.455560000000000116e+02	2.658909999999999840e+01	4.038775759999999764e+02	4.025609999999999786e+02	3.910546321910093184e+02
1.455560000000000116e+02	3.145810000000000173e+01	4.085484240000000113e+02	4.072180000000000177e+02	3.975846169608483365e+02
1.507500000000000000e+02	3.102100000000000080e+00	3.627558280000000082e+02	3.612330000000000041e+02	3.507315461474955214e+02
1.507500000000000000e+02	5.188500000000000334e+00	3.639989279999999781e+02	3.656700000000000159e+02	3.535296895493834199e+02
1.507500000000000000e+02	7.511499999999999844e+00	3.715890560000000278e+02	3.701100000000000136e+02	3.566451454171871660e+02
1.507500000000000000e+02	1.003919999999999924e+01	3.759342920000000277e+02	3.744759999999999991e+02	3.600351315545299258e+02
1.507500000000000000e+02	1.280710000000000015e+01	3.801399799999999800e+02	3.788229999999999791e+02	3.637472582426463532e+02
1.507500000000000000e+02	1.574540000000000006e+01	3.843665199999999800e+02	3.830400000000000205e+02	3.676879142806865275e+02
1.507500000000000000e+02	1.900000000000000000e+01	3.885657919999999876e+02	3.873260000000000218e+02	3.720527712188501823e+02
1.507500000000000000e+02	2.261370000000000147e+01	3.929350880000000075e+02	3.916990000000000123e+02	3.768992296215547526e+02
1.507500000000000000e+02	2.664049999999999940e+01	3.973637320000000273e+02	3.961820000000000164e+02	3.822997107616629933e+02
1.507500000000000000e+02	3.098620000000000019e+01	4.019239039999999932e+02	4.006419999999999959e+02	3.881278797520695889e+02
1.582379999999999995e+02	2.289499999999999869e+00	3.453700719999999933e+02	3.430099999999999909e+02	3.369207097094474648e+02
1.582379999999999995e+02	3.962699999999999889e+00	3.502189640000000281e+02	3.479440000000000168e+02	3.391646962604630744e+02
1.582379999999999995e+02	5.895100000000000229e+00	3.550790840000000230e+02	3.529409999999999741e+02	3.417563049212226929e+02
1.582379999999999995e+02	8.025100000000000122e+00	3.598910839999999780e+02	3.578109999999999786e+02	3.446129217952740191e+02
1.582379999999999995e+02	1.038979999999999926e+01	3.645779719999999884e+02	3.626340000000000146e+02	3.477843029793446021e+02
1.582379999999999995e+02	1.293580000000000041e+01	3.691942839999999819e+02	3.673009999999999877e+02	3.511988318813798173e+02
1.582379999999999995e+02	1.576249999999999929e+01	3.737448319999999740e+02	3.719859999999999900e+02	3.549898172888361501e+02
1.582379999999999995e+02	1.890800000000000125e+01	3.782841520000000060e+02	3.767169999999999845e+02	3.592083564331222192e+02
1.582379999999999995e+02	2.236240000000000094e+01	3.829068800000000010e+02	3.814470000000000027e+02	3.638411720808798577e+02
1.582379999999999995e+02	2.617229999999999990e+01	3.876739680000000021e+02	3.862110000000000127e+02	3.689507611083209326e+02
1.582379999999999995e+02	3.045909999999999940e+01	3.925116320000000201e+02	3.911129999999999995e+02	3.746999372659191181e+02
1.583160000000000025e+02	3.055600000000000094e+00	3.282377479999999537e+02	3.451770000000000209e+02	3.378156422565477328e+02
1.588160000000000025e+02	4.220100000000000406e+00	3.330561639999999102e+02	3.474150000000000205e+02	3.385279658170587709e+02
1.588160000000000025e+02	5.626900000000000013e+00	3.378408959999999865e+02	3.511240000000000236e+02	3.404146740886156977e+02
1.588160000000000025e+02	7.146099999999999675e+00	3.425662799999999493e+02	3.547749999999999773e+02	3.424521258985026861e+02
1.658160000000000025e+02	8.763899999999999579e+00	3.472756239999999934e+02	3.452339999999999804e+02	3.327298247039554440e+02
1.658160000000000025e+02	1.062759999999999927e+01	3.518470240000000331e+02	3.497719999999999914e+02	3.352292974120163649e+02
1.658160000000000025e+02	1.254840000000000089e+01	3.563975720000000251e+02	3.539990000000000236e+02	3.378053489104570986e+02
1.658160000000000025e+02	1.467079999999999984e+01	3.609192479999999819e+02	3.582500000000000000e+02	3.406517731609204134e+02
1.658160000000000025e+02	1.696349999999999980e+01	3.653751599999999939e+02	3.624449999999999932e+02	3.437265926478397660e+02
1.658160000000000025e+02	1.949030000000000129e+01	3.698743799999999737e+02	3.666829999999999927e+02	3.471153717639683691e+02
1.658160000000000025e+02	2.524309999999999832e+01	3.790251999999999271e+02	3.751820000000000164e+02	3.548306513663364399e+02
1.658160000000000025e+02	2.888589999999999947e+01	3.835853720000000067e+02	3.799320000000000164e+02	3.597161367883061303e+02
1.710200000000000102e+02	3.051200000000000134e+00	3.121480240000000208e+02	3.115000000000000000e+02	3.162274802947786156e+02
1.710200000000000102e+02	3.962000000000000188e+00	3.169151120000000219e+02	3.164259999999999877e+02	3.174489857637392447e+02
1.710200000000000102e+02	4.988100000000000200e+00	3.218875120000000152e+02	3.212049999999999841e+02	3.188251240616096993e+02
1.710200000000000102e+02	6.185599999999999987e+00	3.268005639999999516e+02	3.260570000000000164e+02	3.204311328440871307e+02
1.710200000000000102e+02	7.531600000000000072e+00	3.316719120000000203e+02	3.308410000000000082e+02	3.222363001269384313e+02
1.710200000000000102e+02	9.017300000000000537e+00	3.365224079999999844e+02	3.355149999999999864e+02	3.242288239249566004e+02
1.710200000000000102e+02	1.062930000000000064e+01	3.412397720000000163e+02	3.400430000000000064e+02	3.263907330333938717e+02
1.710200000000000102e+02	1.240799999999999947e+01	3.458689160000000129e+02	3.445360000000000014e+02	3.287762092934292468e+02
1.710200000000000102e+02	1.428589999999999982e+01	3.504162559999999758e+02	3.488299999999999841e+02	3.312947261139838702e+02
1.710200000000000102e+02	1.636619999999999919e+01	3.549218920000000139e+02	3.531610000000000014e+02	3.340846885943075790e+02
1.713199999999999932e+02	1.863009999999999877e+01	3.594884799999999245e+02	3.570070000000000050e+02	3.366112267359031307e+02
1.710200000000000102e+02	2.108320000000000149e+01	3.639492040000000088e+02	3.617359999999999900e+02	3.404108208923834127e+02
1.710200000000000102e+02	2.381680000000000064e+01	3.685494760000000269e+02	3.661080000000000041e+02	3.440769466608846869e+02
1.710200000000000102e+02	2.680020000000000024e+01	3.732058879999999021e+02	3.704950000000000045e+02	3.480780878731126222e+02
1.710200000000000102e+02	3.008079999999999998e+01	3.795144199999999728e+02	3.749379999999999882e+02	3.524778143130251351e+02
1.728120000000000118e+02	2.691800000000000193e+00	3.032137440000000197e+02	3.029359999999999786e+02	3.141490944350582595e+02
1.728120000000000118e+02	3.417600000000000193e+00	3.082422839999999837e+02	3.078489999999999895e+02	3.151011927962223353e+02
1.728120000000000118e+02	4.311099999999999710e+00	3.134713239999999246e+02	3.129669999999999845e+02	3.162732786128386238e+02
1.723120000000000118e+02	5.364099999999999646e+00	3.186522439999999960e+02	3.194429999999999836e+02	3.185062470874409541e+02
1.728120000000000118e+02	6.553200000000000358e+00	3.238042919999999754e+02	3.231329999999999814e+02	3.192144466144452508e+02
1.728120000000000118e+02	7.894300000000000317e+00	3.304544759999999997e+02	3.280760000000000218e+02	3.209736903622506361e+02
1.728120000000000118e+02	9.395599999999999952e+00	3.306245000000000118e+02	3.329519999999999982e+02	3.229430831283232237e+02
1.728120000000000118e+02	1.103110000000000035e+01	3.387054519999999798e+02	3.376739999999999782e+02	3.250885183304228576e+02
1.728120000000000118e+02	1.239559999999999995e+01	3.434837679999999409e+02	3.412479999999999905e+02	3.268784580022448267e+02
1.728120000000000118e+02	1.487289999999999957e+01	3.482636879999999451e+02	3.470790000000000077e+02	3.301281593939666550e+02
1.723120000000000118e+02	1.694579999999999842e+01	3.529858639999999355e+02	3.522459999999999809e+02	3.336990241465398412e+02
1.728120000000000118e+02	1.933980000000000032e+01	3.577160600000000272e+02	3.560400000000000205e+02	3.359878014020736146e+02
1.728120000000000118e+02	2.190909999999999869e+01	3.625023959999999761e+02	3.605369999999999777e+02	3.393581876232624950e+02
1.728120000000000118e+02	2.474940000000000140e+01	3.673095839999999725e+02	3.650860000000000127e+02	3.430840693747285854e+02
1.723120000000000118e+02	2.791570000000000107e+01	3.721841400000000135e+02	3.703799999999999955e+02	3.480892470896836244e+02
1.728120000000000118e+02	3.134309999999999974e+01	3.771100240000000099e+02	3.743519999999999754e+02	3.517336298101204761e+02
1.795260000000000105e+02	3.828800000000000203e+00	2.863364559999999983e+02	2.854169999999999732e+02	3.042046198815785942e+02
1.795260000000000105e+02	4.391399999999999970e+00	2.916729639999999790e+02	2.907850000000000250e+02	3.049426338496012363e+02
1.795260000000000105e+02	5.037499999999999645e+00	2.970094720000000166e+02	2.959159999999999968e+02	3.057901824182816313e+02
1.795260000000000105e+02	5.836700000000000443e+00	3.022304920000000266e+02	3.012699999999999818e+02	3.068385662846942523e+02
1.795260000000000105e+02	6.735199999999999854e+00	3.074450959999999782e+02	3.064039999999999964e+02	3.080172110594334072e+02
1.795260000000000105e+02	7.761300000000000310e+00	3.125426079999999160e+02	3.114739999999999895e+02	3.093632404454772882e+02
1.795260000000000105e+02	8.912300000000000111e+00	3.176176639999999907e+02	3.164390000000000214e+02	3.108731126054385072e+02
1.795260000000000105e+02	1.022269999999999968e+01	3.225804399999999532e+02	3.214119999999999777e+02	3.125920843503675428e+02
1.795260000000000105e+02	1.165569999999999951e+01	3.275079279999999358e+02	3.262339999999999804e+02	3.144718817484771876e+02
1.795260000000000105e+02	1.322230000000000061e+01	3.323937119999999368e+02	3.309449999999999932e+02	3.165269345076391119e+02
1.795260000000000105e+02	1.496049999999999969e+01	3.372008999999999901e+02	3.356429999999999723e+02	3.188070907095890902e+02
1.795260000000000105e+02	1.665439999999999898e+01	3.419744039999999359e+02	3.397970000000000255e+02	3.210291345425679310e+02
1.795260000000000105e+02	1.894450000000000145e+01	3.467511160000000245e+02	3.448899999999999864e+02	3.240332685421569181e+02
1.795260000000000105e+02	2.124790000000000134e+01	3.515390560000000164e+02	3.495260000000000105e+02	3.270548493703539066e+02
1.795260000000000105e+02	2.375590000000000046e+01	3.563494519999999284e+02	3.541309999999999718e+02	3.303448227649522551e+02
1.795260000000000105e+02	2.650590000000000046e+01	3.611807000000000016e+02	3.587520000000000095e+02	3.339522497327135397e+02
1.795260000000000105e+02	2.951849999999999952e+01	3.580561079999999947e+02	3.633929999999999723e+02	3.379041531811058121e+02
1.832210000000000036e+02	5.325800000000000090e+00	2.618177119999999718e+02	2.845459999999999923e+02	2.998746644480710302e+02
1.882210000000000036e+02	5.703400000000000247e+00	2.672616879999999355e+02	2.666800000000000068e+02	2.918534780269769158e+02
1.882210000000000036e+02	6.138600000000000279e+00	2.727056640000000129e+02	2.720740000000000123e+02	2.924243697420203034e+02
1.882210000000000036e+02	6.663199999999999790e+00	2.781143519999999398e+02	2.775120000000000005e+02	2.931125356283067731e+02
1.882210000000000036e+02	7.274899999999999700e+00	2.738477119999999445e+02	2.828700000000000045e+02	2.939149585650993686e+02
1.882210000000000036e+02	7.965099999999999625e+00	2.887745360000000119e+02	2.880439999999999827e+02	2.948203571444262252e+02
1.882210000000000036e+02	8.767899999999999139e+00	2.940260319999999865e+02	2.932429999999999950e+02	2.958734634606879013e+02
1.832210000000000036e+02	8.843899999999999650e+00	2.945008159999999862e+02	3.070950000000000273e+02	3.044896785627185523e+02
1.882210000000000036e+02	9.742499999999999716e+00	2.996897559999999885e+02	2.987110000000000127e+02	2.971519355780624210e+02
1.882210000000000036e+02	1.079550000000000054e+01	3.047744359999999801e+02	3.038639999999999759e+02	2.985332521588086934e+02
1.882210000000000036e+02	1.195120000000000005e+01	3.098142040000000179e+02	3.088530000000000086e+02	3.000492897394058218e+02
1.332210000000000036e+02	1.313429999999999964e+01	3.148491600000000403e+02	4.047359999999999900e+02	3.952829787346589114e+02
1.332210000000000036e+02	1.450609999999999999e+01	3.198215599999999768e+02	4.061920000000000073e+02	3.970824944853403053e+02
1.882210000000000036e+02	1.614610000000000056e+01	3.248276440000000207e+02	3.232479999999999905e+02	3.055521244256102591e+02
1.882210000000000036e+02	1.785129999999999839e+01	3.295049080000000004e+02	3.280059999999999718e+02	3.077889915039474431e+02
1.882210000000000036e+02	1.972060000000000102e+01	3.343826720000000137e+02	3.327300000000000182e+02	3.102411235878877847e+02
1.882210000000000036e+02	2.177890000000000015e+01	3.392411880000000224e+02	3.374549999999999841e+02	3.129411842888853812e+02
1.882210000000000036e+02	2.432590000000000074e+01	3.441398040000000265e+02	3.427520000000000095e+02	3.258572748840700797e+02
1.382210000000000036e+02	2.649840000000000018e+01	3.489999240000000214e+02	4.114329999999999927e+02	4.142886239188789546e+02
1.882210000000000036e+02	2.917439999999999856e+01	3.537557839999999487e+02	3.515640000000000214e+02	3.356427815474845602e+02
1.112300000000000040e+02	2.869999999999999929e+01	4.476699839999999995e+02	4.447090000000000032e+02	4.641020977744163361e+02
1.112300000000000040e+02	4.020000000000000284e+01	4.540057840000000056e+02	4.515740000000000123e+02	4.873120238606830412e+02
1.112300000000000040e+02	5.189999999999999858e+01	4.607874959999999760e+02	4.578759999999999764e+02	5.109256008354067831e+02
1.112300000000000040e+02	7.259999999999999432e+01	4.709343999999999824e+02	4.677640000000000100e+02	5.527034677906876823e+02
1.211899999999999977e+02	2.180000000000000071e+01	4.286481479999999920e+02	4.281870000000000118e+02	4.334340412238740896e+02
1.211899999999999977e+02	3.350000000000000000e+01	4.372953119999999103e+02	4.366220000000000141e+02	4.570476181985972630e+02
1.211899999999999977e+02	7.459999999999999432e+01	4.599935159999999996e+02	4.595919999999999845e+02	5.399978757764733928e+02
1.211899999999999977e+02	9.420000000000000284e+01	4.685941639999999211e+02	4.683349999999999795e+02	5.795556628452417272e+02
1.211899999999999977e+02	1.144000000000000057e+02	4.763879999999999200e+02	4.763949999999999818e+02	6.203244025793807168e+02
1.317899999999999920e+02	4.650000000000000000e+01	4.355148720000000253e+02	4.338670000000000186e+02	4.654670274013940912e+02
1.317899999999999920e+02	6.070000000000000284e+01	4.443208319999999958e+02	4.425319999999999823e+02	4.941262404818280061e+02
1.317899999999999920e+02	7.459999999999999432e+01	4.519590799999999717e+02	4.500500000000000114e+02	5.221799772295769344e+02
1.317899999999999920e+02	8.920000000000000284e+01	4.588097639999999728e+02	4.571680000000000064e+02	5.516464920869246953e+02
1.317899999999999920e+02	1.047999999999999972e+02	4.657374399999999923e+02	4.640810000000000173e+02	5.831312613865565027e+02
1.438199999999999932e+02	4.829999999999999716e+01	4.236661240000000248e+02	4.227339999999999804e+02	4.488782514806028416e+02
1.438199999999999932e+02	7.050000000000000000e+01	4.377733039999999960e+02	4.370000000000000000e+02	4.936835000993094695e+02
1.433199999999999932e+02	9.679999999999999716e+01	4.513222920000000045e+02	4.511899999999999977e+02	5.476040588439707335e+02
1.569600000000000080e+02	4.950000000000000000e+01	4.094963879999999108e+02	4.102309999999999945e+02	4.292126863484929231e+02
1.569600000000000080e+02	6.170000000000000284e+01	4.195663000000000125e+02	4.193260000000000218e+02	4.538353905443584608e+02
1.569600000000000080e+02	7.690000000000000568e+01	4.289914039999999886e+02	4.291510000000000105e+02	4.845128580670768770e+02
1.569600000000000080e+02	9.509999999999999432e+01	4.390372560000000135e+02	4.393480000000000132e+02	5.212450889166467505e+02
1.676100000000000136e+02	4.150039999999999907e+01	3.923640639999999848e+02	3.918709999999999809e+02	3.951655128738410099e+02
1.676100000000000136e+02	5.500000000000000000e+01	4.052554119999999784e+02	4.040620000000000118e+02	4.224111405428992043e+02
1.676100000000000136e+02	7.509999999999999432e+01	4.192374800000000050e+02	4.187900000000000205e+02	4.629780548328094483e+02
1.676100000000000136e+02	9.359999999999999432e+01	4.304879359999999338e+02	4.300350000000000250e+02	5.003157620150653884e+02
